id,pokemon_id,version_id,game_index
3216,163,12,163
3217,163,13,163
3218,163,14,163
3219,163,15,163
3220,163,16,163
3221,163,17,163
3222,163,18,163
3223,163,21,163
3224,163,22,163
3225,164,4,164
3226,164,5,164
3227,164,6,164
3228,164,7,164
3229,164,8,164
3230,164,9,164
3231,164,10,164
3232,164,11,164
3233,164,12,164
3234,164,13,164
3235,164,14,164
3236,164,15,164
3237,164,16,164
3238,164,17,164
3239,164,18,164
3240,164,21,164
3241,164,22,164
3242,165,4,165
3243,165,5,165
3244,165,6,165
3245,165,7,165
3246,165,8,165
3247,165,9,165
3248,165,10,165
3249,165,11,165
3250,165,12,165
3251,165,13,165
3252,165,14,165
3253,165,15,165
3254,165,16,165
3255,165,17,165
3256,165,18,165
3257,165,21,165
3258,165,22,165
3259,166,4,166
3260,166,5,166
3261,166,6,166
3262,166,7,166
3263,166,8,166
3264,166,9,166
3265,166,10,166
3266,166,11,166
3267,166,12,166
3268,166,13,166
3269,166,14,166
3270,166,15,166
3271,166,16,166
3272,166,17,166
3273,166,18,166
3274,166,21,166
3275,166,22,166
3276,167,4,167
3277,167,5,167
3278,167,6,167
3279,167,7,167
3280,167,8,167
3281,167,9,167
3282,167,10,167
3283,167,11,167
3284,167,12,167
3285,167,13,167
3286,167,14,167
3287,167,15,167
3288,167,16,167
3289,167,17,167
3290,167,18,167
3291,167,21,167
3292,167,22,167
3293,168,4,168
3294,168,5,168
3295,168,6,168
3296,168,7,168
3297,168,8,168
3298,168,9,168
3299,168,10,168
3300,168,11,168
3301,168,12,168
3302,168,13,168
3303,168,14,168
3304,168,15,168
3305,168,16,168
3306,168,17,168
3307,168,18,168
3308,168,21,168
3309,168,22,168
3310,169,4,169
3311,169,5,169
3312,169,6,169
3313,169,7,169
3314,169,8,169
3315,169,9,169
3316,169,10,169
3317,169,11,169
3318,169,12,169
3319,169,13,169
3320,169,14,169
3321,169,15,169
3322,169,16,169
3323,169,17,169
3324,169,18,169
3325,169,21,169
3326,169,22,169
3327,170,4,170
3328,170,5,170
3329,170,6,170
3330,170,7,170
3331,170,8,170
3332,170,9,170
3333,170,10,170
3334,170,11,170
3335,170,12,170
3336,170,13,170
3337,170,14,170
3338,170,15,170
3339,170,16,170
3340,170,17,170
3341,170,18,170
3342,170,21,170
3343,170,22,170
3344,171,4,171
3345,171,5,171
3346,171,6,171
3347,171,7,171
3348,171,8,171
3349,171,9,171
3350,171,10,171
3351,171,11,171
3352,171,12,171
3353,171,13,171
3354,171,14,171
3355,171,15,171
3356,171,16,171
3357,171,17,171
3358,171,18,171
3359,171,21,171
3360,171,22,171
3361,172,4,172
3362,172,5,172
3363,172,6,172
3364,172,7,172
3365,172,8,172
3366,172,9,172
3367,172,10,172
3368,172,11,172
3369,172,12,172
3370,172,13,172
3371,172,14,172
3372,172,15,172
3373,172,16,172
3374,172,17,172
3375,172,18,172
3376,172,21,172
3377,172,22,172
3378,173,4,173
3379,173,5,173
3380,173,6,173
3381,173,7,173
3382,173,8,173
3383,173,9,173
3384,173,10,173
3385,173,11,173
3386,173,12,173
3387,173,13,173
3388,173,14,173
3389,173,15,173
3390,173,16,173
3391,173,17,173
3392,173,18,173
3393,173,21,173
3394,173,22,173
3395,174,4,174
3396,174,5,174
3397,174,6,174
3398,174,7,174
3399,174,8,174
3400,174,9,174
3401,174,10,174
3402,174,11,174
3403,174,12,174
3404,174,13,174
3405,174,14,174
3406,174,15,174
3407,174,16,174
3408,174,17,174
3409,174,18,174
3410,174,21,174
3411,174,22,174
3412,175,4,175
3413,175,5,175
3414,175,6,175
3415,175,7,175
3416,175,8,175
3417,175,9,175
3418,175,10,175
3419,175,11,175
3420,175,12,175
3421,175,13,175
3422,175,14,175
3423,175,15,175
3424,175,16,175
3425,175,17,175
3426,175,18,175
3427,175,21,175
3428,175,22,175
3429,176,4,176
3430,176,5,176
3431,176,6,176
3432,176,7,176
3433,176,8,176
3434,176,9,176
3435,176,10,176
3436,176,11,176
3437,176,12,176
3438,176,13,176
3439,176,14,176
3440,176,15,176
3441,176,16,176
3442,176,17,176
3443,176,18,176
3444,176,21,176
3445,176,22,176
3446,177,4,177
3447,177,5,177
3448,177,6,177
3449,177,7,177
3450,177,8,177
3451,177,9,177
3452,177,10,177
3453,177,11,177
3454,177,12,177
3455,177,13,177
3456,177,14,177
3457,177,15,177
3458,177,16,177
3459,177,17,177
3460,177,18,177
3461,177,21,177
3462,177,22,177
3463,178,4,178
3464,178,5,178
3465,178,6,178
3466,178,7,178
3467,178,8,178
3468,178,9,178
3469,178,10,178
3470,178,11,178
3471,178,12,178
3472,178,13,178
3473,178,14,178
3474,178,15,178
3475,178,16,178
3476,178,17,178
3477,178,18,178
3478,178,21,178
3479,178,22,178
3480,179,4,179
3481,179,5,179
3482,179,6,179
3483,179,7,179
3484,179,8,179
3485,179,9,179
3486,179,10,179
3487,179,11,179
3488,179,12,179
3489,179,13,179
3490,179,14,179
3491,179,15,179
3492,179,16,179
3493,179,17,179
3494,179,18,179
3495,179,21,179
3496,179,22,179
3497,180,4,180
3498,180,5,180
3499,180,6,180
3500,180,7,180
3501,180,8,180
3502,180,9,180
3503,180,10,180
3504,180,11,180
3505,180,12,180
3506,180,13,180
3507,180,14,180
3508,180,15,180
3509,180,16,180
3510,180,17,180
3511,180,18,180
3512,180,21,180
3513,180,22,180
3514,181,4,181
3515,181,5,181
3516,181,6,181
3517,181,7,181
3518,181,8,181
3519,181,9,181
3520,181,10,181
3521,181,11,181
3522,181,12,181
3523,181,13,181
3524,181,14,181
3525,181,15,181
3526,181,16,181
3527,181,17,181
3528,181,18,181
3529,181,21,181
3530,181,22,181
3531,182,4,182
3532,182,5,182
3533,182,6,182
3534,182,7,182
3535,182,8,182
3536,182,9,182
3537,182,10,182
3538,182,11,182
3539,182,12,182
3540,182,13,182
3541,182,14,182
3542,182,15,182
3543,182,16,182
3544,182,17,182
3545,182,18,182
3546,182,21,182
3547,182,22,182
3548,183,4,183
3549,183,5,183
3550,183,6,183
3551,183,7,183
3552,183,8,183
3553,183,9,183
3554,183,10,183
3555,183,11,183
3556,183,12,183
3557,183,13,183
3558,183,14,183
3559,183,15,183
3560,183,16,183
3561,183,17,183
3562,183,18,183
3563,183,21,183
3564,183,22,183
3565,184,4,184
3566,184,5,184
3567,184,6,184
3568,184,7,184
3569,184,8,184
3570,184,9,184
3571,184,10,184
3572,184,11,184
3573,184,12,184
3574,184,13,184
3575,184,14,184
3576,184,15,184
3577,184,16,184
3578,184,17,184
3579,184,18,184
3580,184,21,184
3581,184,22,184
3582,185,4,185
3583,185,5,185
3584,185,6,185
3585,185,7,185
3586,185,8,185
3587,185,9,185
3588,185,10,185
3589,185,11,185
3590,185,12,185
3591,185,13,185
3592,185,14,185
3593,185,15,185
3594,185,16,185
3595,185,17,185
3596,185,18,185
3597,185,21,185
3598,185,22,185
3599,186,4,186
3600,186,5,186
3601,186,6,186
3602,186,7,186
3603,186,8,186
3604,186,9,186
3605,186,10,186
3606,186,11,186
3607,186,12,186
3608,186,13,186
3609,186,14,186
3610,186,15,186
3611,186,16,186
3612,186,17,186
3613,186,18,186
3614,186,21,186
3615,186,22,186
3616,187,4,187
3617,187,5,187
3618,187,6,187
3619,187,7,187
3620,187,8,187
3621,187,9,187
3622,187,10,187
3623,187,11,187
3624,187,12,187
3625,187,13,187
3626,187,14,187
3627,187,15,187
3628,187,16,187
3629,187,17,187
3630,187,18,187
3631,187,21,187
3632,187,22,187
3633,188,4,188
3634,188,5,188
3635,188,6,188
3636,188,7,188
3637,188,8,188
3638,188,9,188
3639,188,10,188
3640,188,11,188
3641,188,12,188
3642,188,13,188
3643,188,14,188
3644,188,15,188
3645,188,16,188
3646,188,17,188
3647,188,18,188
3648,188,21,188
3649,188,22,188
3650,189,4,189
3651,189,5,189
3652,189,6,189
3653,189,7,189
3654,189,8,189
3655,189,9,189
3656,189,10,189
3657,189,11,189
3658,189,12,189
3659,189,13,189
3660,189,14,189
3661,189,15,189
3662,189,16,189
3663,189,17,189
3664,189,18,189
3665,189,21,189
3666,189,22,189
3667,190,4,190
3668,190,5,190
3669,190,6,190
3670,190,7,190
3671,190,8,190
3672,190,9,190
3673,190,10,190
3674,190,11,190
3675,190,12,190
3676,190,13,190
3677,190,14,190
3678,190,15,190
3679,190,16,190
3680,190,17,190
3681,190,18,190
3682,190,21,190
3683,190,22,190
3684,191,4,191
3685,191,5,191
3686,191,6,191
3687,191,7,191
3688,191,8,191
3689,191,9,191
3690,191,10,191
3691,191,11,191
3692,191,12,191
3693,191,13,191
3694,191,14,191
3695,191,15,191
3696,191,16,191
3697,191,17,191
3698,191,18,191
3699,191,21,191
3700,191,22,191
3701,192,4,192
3702,192,5,192
3703,192,6,192
3704,192,7,192
3705,192,8,192
3706,192,9,192
3707,192,10,192
3708,192,11,192
3709,192,12,192
3710,192,13,192
3711,192,14,192
3712,192,15,192
3713,192,16,192
3714,192,17,192
3715,192,18,192
3716,192,21,192
3717,192,22,192
3718,193,4,193
3719,193,5,193
3720,193,6,193
3721,193,7,193
3722,193,8,193
3723,193,9,193
3724,193,10,193
3725,193,11,193
3726,193,12,193
3727,193,13,193
3728,193,14,193
3729,193,15,193
3730,193,16,193
3731,193,17,193
3732,193,18,193
3733,193,21,193
3734,193,22,193
3735,194,4,194
3736,194,5,194
3737,194,6,194
3738,194,7,194
3739,194,8,194
3740,194,9,194
3741,194,10,194
3742,194,11,194
3743,194,12,194
3744,194,13,194
3745,194,14,194
3746,194,15,194
3747,194,16,194
3748,194,17,194
3749,194,18,194
3750,194,21,194
3751,194,22,194
3752,195,4,195
3753,195,5,195
3754,195,6,195
3755,195,7,195
3756,195,8,195
3757,195,9,195
3758,195,10,195
3759,195,11,195
3760,195,12,195
3761,195,13,195
3762,195,14,195
3763,195,15,195
3764,195,16,195
3765,195,17,195
3766,195,18,195
3767,195,21,195
3768,195,22,195
3769,196,4,196
3770,196,5,196
3771,196,6,196
3772,196,7,196
3773,196,8,196
3774,196,9,196
3775,196,10,196
3776,196,11,196
3777,196,12,196
3778,196,13,196
3779,196,14,196
3780,196,15,196
3781,196,16,196
3782,196,17,196
3783,196,18,196
3784,196,21,196
3785,196,22,196
3786,197,4,197
3787,197,5,197
3788,197,6,197
3789,197,7,197
3790,197,8,197
3791,197,9,197
3792,197,10,197
3793,197,11,197
3794,197,12,197
3795,197,13,197
3796,197,14,197
3797,197,15,197
3798,197,16,197
3799,197,17,197
3800,197,18,197
3801,197,21,197
3802,197,22,197
3803,198,4,198
3804,198,5,198
3805,198,6,198
3806,198,7,198
3807,198,8,198
3808,198,9,198
3809,198,10,198
3810,198,11,198
3811,198,12,198
3812,198,13,198
3813,198,14,198
3814,198,15,198
3815,198,16,198
3816,198,17,198
3817,198,18,198
3818,198,21,198
3819,198,22,198
3820,199,4,199
3821,199,5,199
3822,199,6,199
3823,199,7,199
3824,199,8,199
3825,199,9,199
3826,199,10,199
3827,199,11,199
3828,199,12,199
3829,199,13,199
3830,199,14,199
3831,199,15,199
3832,199,16,199
3833,199,17,199
3834,199,18,199
3835,199,21,199
3836,199,22,199
3837,200,4,200
3838,200,5,200
3839,200,6,200
3840,200,7,200
3841,200,8,200
3842,200,9,200
3843,200,10,200
3844,200,11,200
3845,200,12,200
3846,200,13,200
3847,200,14,200
3848,200,15,200
3849,200,16,200
3850,200,17,200
3851,200,18,200
3852,200,21,200
3853,200,22,200
3854,201,4,201
3855,201,5,201
3856,201,6,201
3857,201,7,201
3858,201,8,201
3859,201,9,201
3860,201,10,201
3861,201,11,201
3862,201,12,201
3863,201,13,201
3864,201,14,201
3865,201,15,201
3866,201,16,201
3867,201,17,201
3868,201,18,201
3869,201,21,201
3870,201,22,201
3871,202,4,202
3872,202,5,202
3873,202,6,202
3874,202,7,202
3875,202,8,202
3876,202,9,202
3877,202,10,202
3878,202,11,202
3879,202,12,202
3880,202,13,202
3881,202,14,202
3882,202,15,202
3883,202,16,202
3884,202,17,202
3885,202,18,202
3886,202,21,202
3887,202,22,202
3888,203,4,203
3889,203,5,203
3890,203,6,203
3891,203,7,203
3892,203,8,203
3893,203,9,203
3894,203,10,203
3895,203,11,203
3896,203,12,203
3897,203,13,203
3898,203,14,203
3899,203,15,203
3900,203,16,203
3901,203,17,203
3902,203,18,203
3903,203,21,203
3904,203,22,203
3905,204,4,204
3906,204,5,204
3907,204,6,204
3908,204,7,204
3909,204,8,204
3910,204,9,204
3911,204,10,204
3912,204,11,204
3913,204,12,204
3914,204,13,204
3915,204,14,204
3916,204,15,204
3917,204,16,204
3918,204,17,204
3919,204,18,204
3920,204,21,204
3921,204,22,204
3922,205,4,205
3923,205,5,205
3924,205,6,205
3925,205,7,205
3926,205,8,205
3927,205,9,205
3928,205,10,205
3929,205,11,205
3930,205,12,205
3931,205,13,205
3932,205,14,205
3933,205,15,205
3934,205,16,205
3935,205,17,205
3936,205,18,205
3937,205,21,205
3938,205,22,205
3939,206,4,206
3940,206,5,206
3941,206,6,206
3942,206,7,206
3943,206,8,206
3944,206,9,206
3945,206,10,206
3946,206,11,206
3947,206,12,206
3948,206,13,206
3949,206,14,206
3950,206,15,206
3951,206,16,206
3952,206,17,206
3953,206,18,206
3954,206,21,206
3955,206,22,206
3956,207,4,207
3957,207,5,207
3958,207,6,207
3959,207,7,207
3960,207,8,207
3961,207,9,207
3962,207,10,207
3963,207,11,207
3964,207,12,207
3965,207,13,207
3966,207,14,207
3967,207,15,207
3968,207,16,207
3969,207,17,207
3970,207,18,207
3971,207,21,207
3972,207,22,207
3973,208,4,208
3974,208,5,208
3975,208,6,208
3976,208,7,208
3977,208,8,208
3978,208,9,208
3979,208,10,208
3980,208,11,208
3981,208,12,208
3982,208,13,208
3983,208,14,208
3984,208,15,208
3985,208,16,208
3986,208,17,208
3987,208,18,208
3988,208,21,208
3989,208,22,208
3990,209,4,209
3991,209,5,209
3992,209,6,209
3993,209,7,209
3994,209,8,209
3995,209,9,209
3996,209,10,209
3997,209,11,209
3998,209,12,209
3999,209,13,209
4000,209,14,209
4001,209,15,209
4002,209,16,209
4003,209,17,209
4004,209,18,209
4005,209,21,209
4006,209,22,209
4007,210,4,210
4008,210,5,210
4009,210,6,210
4010,210,7,210
4011,210,8,210
4012,210,9,210
4013,210,10,210
4014,210,11,210
4015,210,12,210
4016,210,13,210
4017,210,14,210
4018,210,15,210
4019,210,16,210
4020,210,17,210
4021,210,18,210
4022,210,21,210
4023,210,22,210
4024,211,4,211
4025,211,5,211
4026,211,6,211
4027,211,7,211
4028,211,8,211
4029,211,9,211
4030,211,10,211
4031,211,11,211
4032,211,12,211
4033,211,13,211
4034,211,14,211
4035,211,15,211
4036,211,16,211
4037,211,17,211
4038,211,18,211
4039,211,21,211
4040,211,22,211
4041,212,4,212
4042,212,5,212
4043,212,6,212
4044,212,7,212
4045,212,8,212
4046,212,9,212
4047,212,10,212
4048,212,11,212
4049,212,12,212
4050,212,13,212
4051,212,14,212
4052,212,15,212
4053,212,16,212
4054,212,17,212
4055,212,18,212
4056,212,21,212
4057,212,22,212
4058,213,4,213
4059,213,5,213
4060,213,6,213
4061,213,7,213
4062,213,8,213
4063,213,9,213
4064,213,10,213
4065,213,11,213
4066,213,12,213
4067,213,13,213
4068,213,14,213
4069,213,15,213
4070,213,16,213
4071,213,17,213
4072,213,18,213
4073,213,21,213
4074,213,22,213
4075,214,4,214
4076,214,5,214
4077,214,6,214
4078,214,7,214
4079,214,8,214
4080,214,9,214
4081,214,10,214
4082,214,11,214
4083,214,12,214
4084,214,13,214
4085,214,14,214
4086,214,15,214
4087,214,16,214
4088,214,17,214
4089,214,18,214
4090,214,21,214
4091,214,22,214
4092,215,4,215
4093,215,5,215
4094,215,6,215
4095,215,7,215
4096,215,8,215
4097,215,9,215
4098,215,10,215
4099,215,11,215
4100,215,12,215
4101,215,13,215
4102,215,14,215
4103,215,15,215
4104,215,16,215
4105,215,17,215
4106,215,18,215
4107,215,21,215
4108,215,22,215
4109,216,4,216
4110,216,5,216
4111,216,6,216
4112,216,7,216
4113,216,8,216
4114,216,9,216
4115,216,10,216
4116,216,11,216
4117,216,12,216
4118,216,13,216
4119,216,14,216
4120,216,15,216
4121,216,16,216
4122,216,17,216
4123,216,18,216
4124,216,21,216
4125,216,22,216
4126,217,4,217
4127,217,5,217
4128,217,6,217
4129,217,7,217
4130,217,8,217
4131,217,9,217
4132,217,10,217
4133,217,11,217
4134,217,12,217
4135,217,13,217
4136,217,14,217
4137,217,15,217
4138,217,16,217
4139,217,17,217
4140,217,18,217
4141,217,21,217
4142,217,22,217
4143,218,4,218
4144,218,5,218
4145,218,6,218
4146,218,7,218
4147,218,8,218
4148,218,9,218
4149,218,10,218
4150,218,11,218
4151,218,12,218
4152,218,13,218
4153,218,14,218
4154,218,15,218
4155,218,16,218
4156,218,17,218
4157,218,18,218
4158,218,21,218
4159,218,22,218
4160,219,4,219
4161,219,5,219
4162,219,6,219
4163,219,7,219
4164,219,8,219
4165,219,9,219
4166,219,10,219
4167,219,11,219
4168,219,12,219
4169,219,13,219
4170,219,14,219
4171,219,15,219
4172,219,16,219
4173,219,17,219
4174,219,18,219
4175,219,21,219
4176,219,22,219
4177,220,4,220
4178,220,5,220
4179,220,6,220
4180,220,7,220
4181,220,8,220
4182,220,9,220
4183,220,10,220
4184,220,11,220
4185,220,12,220
4186,220,13,220
4187,220,14,220
4188,220,15,220
4189,220,16,220
4190,220,17,220
4191,220,18,220
4192,220,21,220
4193,220,22,220
4194,221,4,221
4195,221,5,221
4196,221,6,221
4197,221,7,221
4198,221,8,221
4199,221,9,221
4200,221,10,221
4201,221,11,221
4202,221,12,221
4203,221,13,221
4204,221,14,221
4205,221,15,221
4206,221,16,221
4207,221,17,221
4208,221,18,221
4209,221,21,221
4210,221,22,221
4211,222,4,222
4212,222,5,222
4213,222,6,222
4214,222,7,222
4215,222,8,222
4216,222,9,222
4217,222,10,222
4218,222,11,222
4219,222,12,222
4220,222,13,222
4221,222,14,222
4222,222,15,222
4223,222,16,222
4224,222,17,222
4225,222,18,222
4226,222,21,222
4227,222,22,222
4228,223,4,223
4229,223,5,223
4230,223,6,223
4231,223,7,223
4232,223,8,223
4233,223,9,223
4234,223,10,223
4235,223,11,223
4236,223,12,223
4237,223,13,223
4238,223,14,223
4239,223,15,223
4240,223,16,223
4241,223,17,223
4242,223,18,223
4243,223,21,223
4244,223,22,223
4245,224,4,224
4246,224,5,224
4247,224,6,224
4248,224,7,224
4249,224,8,224
4250,224,9,224
4251,224,10,224
4252,224,11,224
4253,224,12,224
4254,224,13,224
4255,224,14,224
4256,224,15,224
4257,224,16,224
4258,224,17,224
4259,224,18,224
4260,224,21,224
4261,224,22,224
4262,225,4,225
4263,225,5,225
4264,225,6,225
4265,225,7,225
4266,225,8,225
4267,225,9,225
4268,225,10,225
4269,225,11,225
4270,225,12,225
4271,225,13,225
4272,225,14,225
4273,225,15,225
4274,225,16,225
4275,225,17,225
4276,225,18,225
4277,225,21,225
4278,225,22,225
4279,226,4,226
4280,226,5,226
4281,226,6,226
4282,226,7,226
4283,226,8,226
4284,226,9,226
4285,226,10,226
4286,226,11,226
4287,226,12,226
4288,226,13,226
4289,226,14,226
4290,226,15,226
4291,226,16,226
4292,226,17,226
4293,226,18,226
4294,226,21,226
4295,226,22,226
4296,227,4,227
4297,227,5,227
4298,227,6,227
4299,227,7,227
4300,227,8,227
4301,227,9,227
4302,227,10,227
4303,227,11,227
4304,227,12,227
4305,227,13,227
4306,227,14,227
4307,227,15,227
4308,227,16,227
4309,227,17,227
4310,227,18,227
4311,227,21,227
4312,227,22,227
4313,228,4,228
4314,228,5,228
4315,228,6,228
4316,228,7,228
4317,228,8,228
4318,228,9,228
4319,228,10,228
4320,228,11,228
4321,228,12,228
4322,228,13,228
4323,228,14,228
4324,228,15,228
4325,228,16,228
4326,228,17,228
4327,228,18,228
4328,228,21,228
4329,228,22,228
4330,229,4,229
4331,229,5,229
4332,229,6,229
4333,229,7,229
4334,229,8,229
4335,229,9,229
4336,229,10,229
4337,229,11,229
4338,229,12,229
4339,229,13,229
4340,229,14,229
4341,229,15,229
4342,229,16,229
4343,229,17,229
4344,229,18,229
4345,229,21,229
4346,229,22,229
4347,230,4,230
4348,230,5,230
4349,230,6,230
4350,230,7,230
4351,230,8,230
4352,230,9,230
4353,230,10,230
4354,230,11,230
4355,230,12,230
4356,230,13,230
4357,230,14,230
4358,230,15,230
4359,230,16,230
4360,230,17,230
4361,230,18,230
4362,230,21,230
4363,230,22,230
4364,231,4,231
4365,231,5,231
4366,231,6,231
4367,231,7,231
4368,231,8,231
4369,231,9,231
4370,231,10,231
4371,231,11,231
4372,231,12,231
4373,231,13,231
4374,231,14,231
4375,231,15,231
4376,231,16,231
4377,231,17,231
4378,231,18,231
4379,231,21,231
4380,231,22,231
4381,232,4,232
4382,232,5,232
4383,232,6,232
4384,232,7,232
4385,232,8,232
4386,232,9,232
4387,232,10,232
4388,232,11,232
4389,232,12,232
4390,232,13,232
4391,232,14,232
4392,232,15,232
4393,232,16,232
4394,232,17,232
4395,232,18,232
4396,232,21,232
4397,232,22,232
4398,233,4,233
4399,233,5,233
4400,233,6,233
4401,233,7,233
4402,233,8,233
4403,233,9,233
4404,233,10,233
4405,233,11,233
4406,233,12,233
4407,233,13,233
4408,233,14,233
4409,233,15,233
4410,233,16,233
4411,233,17,233
4412,233,18,233
4413,233,21,233
4414,233,22,233
4415,234,4,234
4416,234,5,234
4417,234,6,234
4418,234,7,234
4419,234,8,234
4420,234,9,234
4421,234,10,234
4422,234,11,234
4423,234,12,234
4424,234,13,234
4425,234,14,234
4426,234,15,234
4427,234,16,234
4428,234,17,234
4429,234,18,234
4430,234,21,234
4431,234,22,234
4432,235,4,235
4433,235,5,235
4434,235,6,235
4435,235,7,235
4436,235,8,235
4437,235,9,235
4438,235,10,235
4439,235,11,235
4440,235,12,235
4441,235,13,235
4442,235,14,235
4443,235,15,235
4444,235,16,235
4445,235,17,235
4446,235,18,235
4447,235,21,235
4448,235,22,235
4449,236,4,236
4450,236,5,236
4451,236,6,236
4452,236,7,236
4453,236,8,236
4454,236,9,236
4455,236,10,236
4456,236,11,236
4457,236,12,236
4458,236,13,236
4459,236,14,236
4460,236,15,236
4461,236,16,236
4462,236,17,236
4463,236,18,236
4464,236,21,236
4465,236,22,236
4466,237,4,237
4467,237,5,237
4468,237,6,237
4469,237,7,237
4470,237,8,237
4471,237,9,237
4472,237,10,237
4473,237,11,237
4474,237,12,237
4475,237,13,237
4476,237,14,237
4477,237,15,237
4478,237,16,237
4479,237,17,237
4480,237,18,237
4481,237,21,237
4482,237,22,237
4483,238,4,238
4484,238,5,238
4485,238,6,238
4486,238,7,238
4487,238,8,238
4488,238,9,238
4489,238,10,238
4490,238,11,238
4491,238,12,238
4492,238,13,238
4493,238,14,238
4494,238,15,238
4495,238,16,238
4496,238,17,238
4497,238,18,238
4498,238,21,238
4499,238,22,238
4500,239,4,239
4501,239,5,239
4502,239,6,239
4503,239,7,239
4504,239,8,239
4505,239,9,239
4506,239,10,239
4507,239,11,239
4508,239,12,239
4509,239,13,239
4510,239,14,239
4511,239,15,239
4512,239,16,239
4513,239,17,239
4514,239,18,239
4515,239,21,239
4516,239,22,239
4517,240,4,240
4518,240,5,240
4519,240,6,240
4520,240,7,240
4521,240,8,240
4522,240,9,240
4523,240,10,240
4524,240,11,240
4525,240,12,240
4526,240,13,240
4527,240,14,240
4528,240,15,240
4529,240,16,240
4530,240,17,240
4531,240,18,240
4532,240,21,240
4533,240,22,240
4534,241,4,241
4535,241,5,241
4536,241,6,241
4537,241,7,241
4538,241,8,241
4539,241,9,241
4540,241,10,241
4541,241,11,241
4542,241,12,241
4543,241,13,241
4544,241,14,241
4545,241,15,241
4546,241,16,241
4547,241,17,241
4548,241,18,241
4549,241,21,241
4550,241,22,241
4551,242,4,242
4552,242,5,242
4553,242,6,242
4554,242,7,242
4555,242,8,242
4556,242,9,242
4557,242,10,242
4558,242,11,242
4559,242,12,242
4560,242,13,242
4561,242,14,242
4562,242,15,242
4563,242,16,242
4564,242,17,242
4565,242,18,242
4566,242,21,242
4567,242,22,242
4568,243,4,243
4569,243,5,243
4570,243,6,243
4571,243,7,243
4572,243,8,243
4573,243,9,243
4574,243,10,243
4575,243,11,243
4576,243,12,243
4577,243,13,243
4578,243,14,243
4579,243,15,243
4580,243,16,243
4581,243,17,243
4582,243,18,243
4583,243,21,243
4584,243,22,243
4585,244,4,244
4586,244,5,244
4587,244,6,244
4588,244,7,244
4589,244,8,244
4590,244,9,244
4591,244,10,244
4592,244,11,244
4593,244,12,244
4594,244,13,244
4595,244,14,244
4596,244,15,244
4597,244,16,244
4598,244,17,244
4599,244,18,244
4600,244,21,244
4601,244,22,244
4602,245,4,245
4603,245,5,245
4604,245,6,245
4605,245,7,245
4606,245,8,245
4607,245,9,245
4608,245,10,245
4609,245,11,245
4610,245,12,245
4611,245,13,245
4612,245,14,245
4613,245,15,245
4614,245,16,245
4615,245,17,245
4616,245,18,245
4617,245,21,245
4618,245,22,245
4619,246,4,246
4620,246,5,246
4621,246,6,246
4622,246,7,246
4623,246,8,246
4624,246,9,246
4625,246,10,246
4626,246,11,246
4627,246,12,246
4628,246,13,246
4629,246,14,246
4630,246,15,246
4631,246,16,246
4632,246,17,246
4633,246,18,246
4634,246,21,246
4635,246,22,246
4636,247,4,247
4637,247,5,247
4638,247,6,247
4639,247,7,247
4640,247,8,247
4641,247,9,247
4642,247,10,247
4643,247,11,247
4644,247,12,247
4645,247,13,247
4646,247,14,247
4647,247,15,247
4648,247,16,247
4649,247,17,247
4650,247,18,247
4651,247,21,247
4652,247,22,247
4653,248,4,248
4654,248,5,248
4655,248,6,248
4656,248,7,248
4657,248,8,248
4658,248,9,248
4659,248,10,248
4660,248,11,248
4661,248,12,248
4662,248,13,248
4663,248,14,248
4664,248,15,248
4665,248,16,248
4666,248,17,248
4667,248,18,248
4668,248,21,248
4669,248,22,248
4670,249,4,249
4671,249,5,249
4672,249,6,249
4673,249,7,249
4674,249,8,249
4675,249,9,249
4676,249,10,249
4677,249,11,249
4678,249,12,249
4679,249,13,249
4680,249,14,249
4681,249,15,249
4682,249,16,249
4683,249,17,249
4684,249,18,249
4685,249,21,249
4686,249,22,249
4687,250,4,250
4688,250,5,250
4689,250,6,250
4690,250,7,250
4691,250,8,250
4692,250,9,250
4693,250,10,250
4694,250,11,250
4695,250,12,250
4696,250,13,250
4697,250,14,250
4698,250,15,250
4699,250,16,250
4700,250,17,250
4701,250,18,250
4702,250,21,250
4703,250,22,250
4704,251,4,251
4705,251,5,251
4706,251,6,251
4707,251,7,251
4708,251,8,251
4709,251,9,251
4710,251,10,251
4711,251,11,251
4712,251,12,251
4713,251,13,251
4714,251,14,251
4715,251,15,251
4716,251,16,251
4717,251,17,251
4718,251,18,251
4719,251,21,251
4720,251,22,251
4721,252,7,277
4722,252,8,277
4723,252,9,277
4724,252,10,277
4725,252,11,277
4726,252,12,252
4727,252,13,252
4728,252,14,252
4729,252,15,252
4730,252,16,252
4731,252,17,252
4732,252,18,252
4733,252,21,252
4734,252,22,252
4735,253,7,278
4736,253,8,278
4737,253,9,278
4738,253,10,278
4739,253,11,278
4740,253,12,253
4741,253,13,253
4742,253,14,253
4743,253,15,253
4744,253,16,253
4745,253,17,253
4746,253,18,253
4747,253,21,253
4748,253,22,253
4749,254,7,279
4750,254,8,279
4751,254,9,279
4752,254,10,279
4753,254,11,279
4754,254,12,254
4755,254,13,254
4756,254,14,254
4757,254,15,254
4758,254,16,254
4759,254,17,254
4760,254,18,254
4761,254,21,254
4762,254,22,254
4763,255,7,280
4764,255,8,280
4765,255,9,280
4766,255,10,280
4767,255,11,280
4768,255,12,255
