id,pokemon_id,stat_id,base_stat,effort
2630,439,2,25,0
2631,439,3,45,0
2632,439,4,70,0
2633,439,5,90,1
2634,439,6,60,0
2635,440,1,100,1
2636,440,2,5,0
2637,440,3,5,0
2638,440,4,15,0
2639,440,5,65,0
2640,440,6,30,0
2641,441,1,76,0
2642,441,2,65,1
2643,441,3,45,0
2644,441,4,92,0
2645,441,5,42,0
2646,441,6,91,0
2647,442,1,50,0
2648,442,2,92,0
2649,442,3,108,1
2650,442,4,92,0
2651,442,5,108,1
2652,442,6,35,0
2653,443,1,58,0
2654,443,2,70,1
2655,443,3,45,0
2656,443,4,40,0
2657,443,5,45,0
2658,443,6,42,0
2659,444,1,68,0
2660,444,2,90,2
2661,444,3,65,0
2662,444,4,50,0
2663,444,5,55,0
2664,444,6,82,0
2665,445,1,108,0
2666,445,2,130,3
2667,445,3,95,0
2668,445,4,80,0
2669,445,5,85,0
2670,445,6,102,0
2671,446,1,135,1
2672,446,2,85,0
2673,446,3,40,0
2674,446,4,40,0
2675,446,5,85,0
2676,446,6,5,0
2677,447,1,40,0
2678,447,2,70,1
2679,447,3,40,0
2680,447,4,35,0
2681,447,5,40,0
2682,447,6,60,0
2683,448,1,70,0
2684,448,2,110,1
2685,448,3,70,0
2686,448,4,115,1
2687,448,5,70,0
2688,448,6,90,0
2689,449,1,68,0
2690,449,2,72,0
2691,449,3,78,1
2692,449,4,38,0
2693,449,5,42,0
2694,449,6,32,0
2695,450,1,108,0
2696,450,2,112,0
2697,450,3,118,2
2698,450,4,68,0
2699,450,5,72,0
2700,450,6,47,0
2701,451,1,40,0
2702,451,2,50,0
2703,451,3,90,1
2704,451,4,30,0
2705,451,5,55,0
2706,451,6,65,0
2707,452,1,70,0
2708,452,2,90,0
2709,452,3,110,2
2710,452,4,60,0
2711,452,5,75,0
2712,452,6,95,0
2713,453,1,48,0
2714,453,2,61,1
2715,453,3,40,0
2716,453,4,61,0
2717,453,5,40,0
2718,453,6,50,0
2719,454,1,83,0
2720,454,2,106,2
2721,454,3,65,0
2722,454,4,86,0
2723,454,5,65,0
2724,454,6,85,0
2725,455,1,74,0
2726,455,2,100,2
2727,455,3,72,0
2728,455,4,90,0
2729,455,5,72,0
2730,455,6,46,0
2731,456,1,49,0
2732,456,2,49,0
2733,456,3,56,0
2734,456,4,49,0
2735,456,5,61,0
2736,456,6,66,1
2737,457,1,69,0
2738,457,2,69,0
2739,457,3,76,0
2740,457,4,69,0
2741,457,5,86,0
2742,457,6,91,2
2743,458,1,45,0
2744,458,2,20,0
2745,458,3,50,0
2746,458,4,60,0
2747,458,5,120,1
2748,458,6,50,0
2749,459,1,60,0
2750,459,2,62,1
2751,459,3,50,0
2752,459,4,62,0
2753,459,5,60,0
2754,459,6,40,0
2755,460,1,90,0
2756,460,2,92,1
2757,460,3,75,0
2758,460,4,92,1
2759,460,5,85,0
2760,460,6,60,0
2761,461,1,70,0
2762,461,2,120,1
2763,461,3,65,0
2764,461,4,45,0
2765,461,5,85,0
2766,461,6,125,1
2767,462,1,70,0
2768,462,2,70,0
2769,462,3,115,0
2770,462,4,130,3
2771,462,5,90,0
2772,462,6,60,0
2773,463,1,110,3
2774,463,2,85,0
2775,463,3,95,0
2776,463,4,80,0
2777,463,5,95,0
2778,463,6,50,0
2779,464,1,115,0
2780,464,2,140,3
2781,464,3,130,0
2782,464,4,55,0
2783,464,5,55,0
2784,464,6,40,0
2785,465,1,100,0
2786,465,2,100,0
2787,465,3,125,2
2788,465,4,110,0
2789,465,5,50,0
2790,465,6,50,0
2791,466,1,75,0
2792,466,2,123,3
2793,466,3,67,0
2794,466,4,95,0
2795,466,5,85,0
2796,466,6,95,0
2797,467,1,75,0
2798,467,2,95,0
2799,467,3,67,0
2800,467,4,125,3
2801,467,5,95,0
2802,467,6,83,0
2803,468,1,85,0
2804,468,2,50,0
2805,468,3,95,0
2806,468,4,120,2
2807,468,5,115,1
2808,468,6,80,0
2809,469,1,86,0
2810,469,2,76,2
2811,469,3,86,0
2812,469,4,116,0
2813,469,5,56,0
2814,469,6,95,0
2815,470,1,65,0
2816,470,2,110,0
2817,470,3,130,2
2818,470,4,60,0
2819,470,5,65,0
2820,470,6,95,0
2821,471,1,65,0
2822,471,2,60,0
2823,471,3,110,0
2824,471,4,130,2
2825,471,5,95,0
2826,471,6,65,0
2827,472,1,75,0
2828,472,2,95,0
2829,472,3,125,2
2830,472,4,45,0
2831,472,5,75,0
2832,472,6,95,0
2833,473,1,110,0
2834,473,2,130,3
2835,473,3,80,0
2836,473,4,70,0
2837,473,5,60,0
2838,473,6,80,0
2839,474,1,85,0
2840,474,2,80,0
2841,474,3,70,0
2842,474,4,135,3
2843,474,5,75,0
2844,474,6,90,0
2845,475,1,68,0
2846,475,2,125,3
2847,475,3,65,0
2848,475,4,65,0
2849,475,5,115,0
2850,475,6,80,0
2851,476,1,60,0
2852,476,2,55,0
2853,476,3,145,1
2854,476,4,75,0
2855,476,5,150,2
2856,476,6,40,0
2857,477,1,45,0
2858,477,2,100,0
2859,477,3,135,1
2860,477,4,65,0
2861,477,5,135,2
2862,477,6,45,0
2863,478,1,70,0
2864,478,2,80,0
2865,478,3,70,0
2866,478,4,80,0
2867,478,5,70,0
2868,478,6,110,2
2869,479,1,50,0
2870,479,2,50,0
2871,479,3,77,0
2872,479,4,95,1
2873,479,5,77,0
2874,479,6,91,1
2875,480,1,75,0
2876,480,2,75,0
2877,480,3,130,2
2878,480,4,75,0
2879,480,5,130,1
2880,480,6,95,0
2881,481,1,80,0
2882,481,2,105,1
2883,481,3,105,0
2884,481,4,105,1
2885,481,5,105,1
2886,481,6,80,0
2887,482,1,75,0
2888,482,2,125,2
2889,482,3,70,0
2890,482,4,125,1
2891,482,5,70,0
2892,482,6,115,0
2893,483,1,100,0
2894,483,2,120,0
2895,483,3,120,0
2896,483,4,150,3
2897,483,5,100,0
2898,483,6,90,0
2899,484,1,90,0
2900,484,2,120,0
2901,484,3,100,0
2902,484,4,150,3
2903,484,5,120,0
2904,484,6,100,0
2905,485,1,91,0
2906,485,2,90,0
2907,485,3,106,0
2908,485,4,130,3
2909,485,5,106,0
2910,485,6,77,0
2911,486,1,110,0
2912,486,2,160,3
2913,486,3,110,0
2914,486,4,80,0
2915,486,5,110,0
2916,486,6,100,0
2917,487,1,150,3
2918,487,2,100,0
2919,487,3,120,0
2920,487,4,100,0
2921,487,5,120,0
2922,487,6,90,0
2923,488,1,120,0
2924,488,2,70,0
2925,488,3,120,0
2926,488,4,75,0
2927,488,5,130,3
2928,488,6,85,0
2929,489,1,80,1
2930,489,2,80,0
2931,489,3,80,0
2932,489,4,80,0
2933,489,5,80,0
2934,489,6,80,0
2935,490,1,100,3
2936,490,2,100,0
2937,490,3,100,0
2938,490,4,100,0
2939,490,5,100,0
2940,490,6,100,0
2941,491,1,70,0
2942,491,2,90,0
2943,491,3,90,0
2944,491,4,135,2
2945,491,5,90,0
2946,491,6,125,1
2947,492,1,100,3
2948,492,2,100,0
2949,492,3,100,0
2950,492,4,100,0
2951,492,5,100,0
2952,492,6,100,0
2953,493,1,120,3
2954,493,2,120,0
2955,493,3,120,0
2956,493,4,120,0
2957,493,5,120,0
2958,493,6,120,0
2959,494,1,100,3
2960,494,2,100,0
2961,494,3,100,0
2962,494,4,100,0
2963,494,5,100,0
2964,494,6,100,0
2965,495,1,45,0
2966,495,2,45,0
2967,495,3,55,0
2968,495,4,45,0
2969,495,5,55,0
2970,495,6,63,1
2971,496,1,60,0
2972,496,2,60,0
2973,496,3,75,0
2974,496,4,60,0
2975,496,5,75,0
2976,496,6,83,2
2977,497,1,75,0
2978,497,2,75,0
2979,497,3,95,0
2980,497,4,75,0
2981,497,5,95,0
2982,497,6,113,3
2983,498,1,65,1
2984,498,2,63,0
2985,498,3,45,0
2986,498,4,45,0
2987,498,5,45,0
2988,498,6,45,0
2989,499,1,90,0
2990,499,2,93,2
2991,499,3,55,0
2992,499,4,70,0
2993,499,5,55,0
2994,499,6,55,0
2995,500,1,110,0
2996,500,2,123,3
2997,500,3,65,0
2998,500,4,100,0
2999,500,5,65,0
3000,500,6,65,0
3001,501,1,55,0
3002,501,2,55,0
3003,501,3,45,0
3004,501,4,63,1
3005,501,5,45,0
3006,501,6,45,0
3007,502,1,75,0
3008,502,2,75,0
3009,502,3,60,0
3010,502,4,83,2
3011,502,5,60,0
3012,502,6,60,0
3013,503,1,95,0
3014,503,2,100,0
3015,503,3,85,0
3016,503,4,108,3
3017,503,5,70,0
3018,503,6,70,0
3019,504,1,45,0
3020,504,2,55,1
3021,504,3,39,0
3022,504,4,35,0
3023,504,5,39,0
3024,504,6,42,0
3025,505,1,60,0
3026,505,2,85,2
3027,505,3,69,0
3028,505,4,60,0
3029,505,5,69,0
3030,505,6,77,0
3031,506,1,45,0
3032,506,2,60,1
3033,506,3,45,0
3034,506,4,25,0
3035,506,5,45,0
3036,506,6,55,0
3037,507,1,65,0
3038,507,2,80,2
3039,507,3,65,0
3040,507,4,35,0
3041,507,5,65,0
3042,507,6,60,0
3043,508,1,85,0
3044,508,2,110,3
3045,508,3,90,0
3046,508,4,45,0
3047,508,5,90,0
3048,508,6,80,0
3049,509,1,41,0
3050,509,2,50,0
3051,509,3,37,0
3052,509,4,50,0
3053,509,5,37,0
3054,509,6,66,1
3055,510,1,64,0
3056,510,2,88,0
3057,510,3,50,0
3058,510,4,88,0
3059,510,5,50,0
3060,510,6,106,2
3061,511,1,50,0
3062,511,2,53,0
3063,511,3,48,0
3064,511,4,53,0
3065,511,5,48,0
3066,511,6,64,1
3067,512,1,75,0
3068,512,2,98,0
3069,512,3,63,0
3070,512,4,98,0
3071,512,5,63,0
3072,512,6,101,2
3073,513,1,50,0
3074,513,2,53,0
3075,513,3,48,0
3076,513,4,53,0
3077,513,5,48,0
3078,513,6,64,1
3079,514,1,75,0
3080,514,2,98,0
3081,514,3,63,0
3082,514,4,98,0
3083,514,5,63,0
3084,514,6,101,2
3085,515,1,50,0
3086,515,2,53,0
3087,515,3,48,0
3088,515,4,53,0
3089,515,5,48,0
3090,515,6,64,1
3091,516,1,75,0
3092,516,2,98,0
3093,516,3,63,0
3094,516,4,98,0
3095,516,5,63,0
3096,516,6,101,2
3097,517,1,76,1
3098,517,2,25,0
3099,517,3,45,0
3100,517,4,67,0
3101,517,5,55,0
3102,517,6,24,0
3103,518,1,116,2
3104,518,2,55,0
3105,518,3,85,0
3106,518,4,107,0
3107,518,5,95,0
3108,518,6,29,0
3109,519,1,50,0
3110,519,2,55,1
3111,519,3,50,0
3112,519,4,36,0
3113,519,5,30,0
3114,519,6,43,0
3115,520,1,62,0
3116,520,2,77,2
3117,520,3,62,0
3118,520,4,50,0
3119,520,5,42,0
3120,520,6,65,0
3121,521,1,80,0
3122,521,2,115,3
3123,521,3,80,0
3124,521,4,65,0
3125,521,5,55,0
3126,521,6,93,0
3127,522,1,45,0
3128,522,2,60,0
3129,522,3,32,0
3130,522,4,50,0
3131,522,5,32,0
3132,522,6,76,1
3133,523,1,75,0
3134,523,2,100,0
3135,523,3,63,0
3136,523,4,80,0
3137,523,5,63,0
3138,523,6,116,2
3139,524,1,55,0
3140,524,2,75,0
3141,524,3,85,1
3142,524,4,25,0
3143,524,5,25,0
3144,524,6,15,0
3145,525,1,70,0
3146,525,2,105,1
3147,525,3,105,1
3148,525,4,50,0
3149,525,5,40,0
3150,525,6,20,0
3151,526,1,85,0
3152,526,2,135,3
3153,526,3,130,0
3154,526,4,60,0
3155,526,5,80,0
3156,526,6,25,0
3157,527,1,55,0
3158,527,2,45,0
3159,527,3,43,0
3160,527,4,55,0
3161,527,5,43,0
3162,527,6,72,1
3163,528,1,67,0
3164,528,2,57,0
3165,528,3,55,0
3166,528,4,77,0
3167,528,5,55,0
3168,528,6,114,2
3169,529,1,60,0
3170,529,2,85,1
3171,529,3,40,0
3172,529,4,30,0
3173,529,5,45,0
3174,529,6,68,0
3175,530,1,110,0
3176,530,2,135,2
3177,530,3,60,0
3178,530,4,50,0
3179,530,5,65,0
3180,530,6,88,0
3181,531,1,103,2
3182,531,2,60,0
3183,531,3,86,0
3184,531,4,60,0
3185,531,5,86,0
3186,531,6,50,0
3187,532,1,75,0
3188,532,2,80,1
3189,532,3,55,0
3190,532,4,25,0
3191,532,5,35,0
3192,532,6,35,0
3193,533,1,85,0
3194,533,2,105,2
3195,533,3,85,0
3196,533,4,40,0
3197,533,5,50,0
3198,533,6,40,0
3199,534,1,105,0
3200,534,2,140,3
3201,534,3,95,0
3202,534,4,55,0
3203,534,5,65,0
3204,534,6,45,0
3205,535,1,50,0
3206,535,2,50,0
3207,535,3,40,0
3208,535,4,50,0
3209,535,5,40,0
3210,535,6,64,1
3211,536,1,75,2
3212,536,2,65,0
3213,536,3,55,0
3214,536,4,65,0
3215,536,5,55,0
3216,536,6,69,0
3217,537,1,105,3
3218,537,2,95,0
3219,537,3,75,0
3220,537,4,85,0
3221,537,5,75,0
3222,537,6,74,0
3223,538,1,120,2
3224,538,2,100,0
3225,538,3,85,0
3226,538,4,30,0
3227,538,5,85,0
3228,538,6,45,0
3229,539,1,75,0
3230,539,2,125,2
3231,539,3,75,0
3232,539,4,30,0
3233,539,5,75,0
3234,539,6,85,0
3235,540,1,45,0
3236,540,2,53,0
3237,540,3,70,1
3238,540,4,40,0
3239,540,5,60,0
3240,540,6,42,0
3241,541,1,55,0
3242,541,2,63,0
3243,541,3,90,2
3244,541,4,50,0
3245,541,5,80,0
3246,541,6,42,0
3247,542,1,75,0
3248,542,2,103,3
3249,542,3,80,0
3250,542,4,70,0
3251,542,5,80,0
3252,542,6,92,0
3253,543,1,30,0
3254,543,2,45,0
3255,543,3,59,1
3256,543,4,30,0
3257,543,5,39,0
3258,543,6,57,0
3259,544,1,40,0
3260,544,2,55,0
3261,544,3,99,2
3262,544,4,40,0
3263,544,5,79,0
3264,544,6,47,0
3265,545,1,60,0
3266,545,2,100,0
3267,545,3,89,0
3268,545,4,55,0
3269,545,5,69,0
3270,545,6,112,3
3271,546,1,40,0
3272,546,2,27,0
3273,546,3,60,0
3274,546,4,37,0
3275,546,5,50,0
3276,546,6,66,1
3277,547,1,60,0
3278,547,2,67,0
3279,547,3,85,0
3280,547,4,77,0
3281,547,5,75,0
3282,547,6,116,2
3283,548,1,45,0
3284,548,2,35,0
3285,548,3,50,0
3286,548,4,70,1
3287,548,5,50,0
3288,548,6,30,0
3289,549,1,70,0
3290,549,2,60,0
3291,549,3,75,0
3292,549,4,110,2
3293,549,5,75,0
3294,549,6,90,0
3295,550,1,70,0
3296,550,2,92,0
3297,550,3,65,0
3298,550,4,80,0
3299,550,5,55,0
3300,550,6,98,2
3301,551,1,50,0
3302,551,2,72,1
3303,551,3,35,0
3304,551,4,35,0
3305,551,5,35,0
3306,551,6,65,0
3307,552,1,60,0
3308,552,2,82,2
3309,552,3,45,0
3310,552,4,45,0
3311,552,5,45,0
3312,552,6,74,0
3313,553,1,95,0
3314,553,2,117,3
3315,553,3,80,0
3316,553,4,65,0
3317,553,5,70,0
3318,553,6,92,0
3319,554,1,70,0
3320,554,2,90,1
3321,554,3,45,0
3322,554,4,15,0
3323,554,5,45,0
3324,554,6,50,0
3325,555,1,105,0
3326,555,2,140,2
3327,555,3,55,0
3328,555,4,30,0
3329,555,5,55,0
3330,555,6,95,0
3331,556,1,75,0
3332,556,2,86,0
3333,556,3,67,0
3334,556,4,106,2
3335,556,5,67,0
3336,556,6,60,0
3337,557,1,50,0
3338,557,2,65,0
3339,557,3,85,1
3340,557,4,35,0
3341,557,5,35,0
3342,557,6,55,0
3343,558,1,70,0
3344,558,2,95,0
3345,558,3,125,2
3346,558,4,65,0
3347,558,5,75,0
3348,558,6,45,0
3349,559,1,50,0
3350,559,2,75,1
3351,559,3,70,0
3352,559,4,35,0
3353,559,5,70,0
3354,559,6,48,0
3355,560,1,65,0
3356,560,2,90,0
3357,560,3,115,1
3358,560,4,45,0
3359,560,5,115,1
3360,560,6,58,0
3361,561,1,72,0
3362,561,2,58,0
3363,561,3,80,0
3364,561,4,103,2
3365,561,5,80,0
3366,561,6,97,0
3367,562,1,38,0
3368,562,2,30,0
3369,562,3,85,1
3370,562,4,55,0
3371,562,5,65,0
3372,562,6,30,0
3373,563,1,58,0
3374,563,2,50,0
3375,563,3,145,2
3376,563,4,95,0
3377,563,5,105,0
3378,563,6,30,0
3379,564,1,54,0
3380,564,2,78,0
3381,564,3,103,1
3382,564,4,53,0
3383,564,5,45,0
3384,564,6,22,0
3385,565,1,74,0
3386,565,2,108,0
3387,565,3,133,2
3388,565,4,83,0
3389,565,5,65,0
3390,565,6,32,0
3391,566,1,55,0
3392,566,2,112,1
3393,566,3,45,0
3394,566,4,74,0
3395,566,5,45,0
3396,566,6,70,0
3397,567,1,75,0
3398,567,2,140,2
3399,567,3,65,0
3400,567,4,112,0
3401,567,5,65,0
3402,567,6,110,0
3403,568,1,50,0
3404,568,2,50,0
3405,568,3,62,0
3406,568,4,40,0
3407,568,5,62,0
3408,568,6,65,1
3409,569,1,80,0
3410,569,2,95,2
3411,569,3,82,0
3412,569,4,60,0
3413,569,5,82,0
3414,569,6,75,0
3415,570,1,40,0
3416,570,2,65,0
3417,570,3,40,0
3418,570,4,80,1
3419,570,5,40,0
3420,570,6,65,0
3421,571,1,60,0
3422,571,2,105,0
3423,571,3,60,0
3424,571,4,120,2
3425,571,5,60,0
3426,571,6,105,0
3427,572,1,55,0
3428,572,2,50,0
3429,572,3,40,0
3430,572,4,40,0
3431,572,5,40,0
3432,572,6,75,1
3433,573,1,75,0
3434,573,2,95,0
3435,573,3,60,0
3436,573,4,65,0
3437,573,5,60,0
3438,573,6,115,2
3439,574,1,45,0
3440,574,2,30,0
3441,574,3,50,0
3442,574,4,55,0
3443,574,5,65,1
3444,574,6,45,0
3445,575,1,60,0
3446,575,2,45,0
3447,575,3,70,0
3448,575,4,75,0
3449,575,5,85,2
3450,575,6,55,0
3451,576,1,70,0
3452,576,2,55,0
3453,576,3,95,0
3454,576,4,95,0
3455,576,5,110,3
3456,576,6,65,0
3457,577,1,45,0
3458,577,2,30,0
3459,577,3,40,0
3460,577,4,105,1
3461,577,5,50,0
3462,577,6,20,0
3463,578,1,65,0
3464,578,2,40,0
3465,578,3,50,0
3466,578,4,125,2
3467,578,5,60,0
3468,578,6,30,0
3469,579,1,110,0
3470,579,2,65,0
3471,579,3,75,0
3472,579,4,125,3
3473,579,5,85,0
3474,579,6,30,0
3475,580,1,62,1
3476,580,2,44,0
3477,580,3,50,0
3478,580,4,44,0
3479,580,5,50,0
3480,580,6,55,0
3481,581,1,75,0
3482,581,2,87,0
3483,581,3,63,0
3484,581,4,87,0
3485,581,5,63,0
3486,581,6,98,2
3487,582,1,36,0
3488,582,2,50,0
3489,582,3,50,0
3490,582,4,65,1
3491,582,5,60,0
3492,582,6,44,0
3493,583,1,51,0
3494,583,2,65,0
3495,583,3,65,0
3496,583,4,80,2
3497,583,5,75,0
3498,583,6,59,0
3499,584,1,71,0
3500,584,2,95,0
3501,584,3,85,0
3502,584,4,110,3
3503,584,5,95,0
3504,584,6,79,0
3505,585,1,60,0
3506,585,2,60,0
3507,585,3,50,0
3508,585,4,40,0
3509,585,5,50,0
3510,585,6,75,1
3511,586,1,80,0
3512,586,2,100,2
3513,586,3,70,0
3514,586,4,60,0
3515,586,5,70,0
3516,586,6,95,0
3517,587,1,55,0
3518,587,2,75,0
3519,587,3,60,0
3520,587,4,75,0
3521,587,5,60,0
3522,587,6,103,2
3523,588,1,50,0
3524,588,2,75,1
3525,588,3,45,0
3526,588,4,40,0
3527,588,5,45,0
3528,588,6,60,0
3529,589,1,70,0
3530,589,2,135,2
3531,589,3,105,0
3532,589,4,60,0
3533,589,5,105,0
3534,589,6,20,0
3535,590,1,69,1
3536,590,2,55,0
3537,590,3,45,0
3538,590,4,55,0
3539,590,5,55,0
3540,590,6,15,0
3541,591,1,114,2
3542,591,2,85,0
3543,591,3,70,0
3544,591,4,85,0
3545,591,5,80,0
3546,591,6,30,0
3547,592,1,55,0
3548,592,2,40,0
3549,592,3,50,0
3550,592,4,65,0
3551,592,5,85,1
3552,592,6,40,0
3553,593,1,100,0
3554,593,2,60,0
3555,593,3,70,0
3556,593,4,85,0
3557,593,5,105,2
3558,593,6,60,0
3559,594,1,165,2
3560,594,2,75,0
3561,594,3,80,0
3562,594,4,40,0
3563,594,5,45,0
3564,594,6,65,0
3565,595,1,50,0
3566,595,2,47,0
3567,595,3,50,0
3568,595,4,57,0
3569,595,5,50,0
3570,595,6,65,1
3571,596,1,70,0
3572,596,2,77,0
3573,596,3,60,0
3574,596,4,97,0
3575,596,5,60,0
3576,596,6,108,2
3577,597,1,44,0
3578,597,2,50,0
3579,597,3,91,1
3580,597,4,24,0
3581,597,5,86,0
3582,597,6,10,0
3583,598,1,74,0
3584,598,2,94,0
3585,598,3,131,2
3586,598,4,54,0
3587,598,5,116,0
3588,598,6,20,0
3589,599,1,40,0
3590,599,2,55,0
3591,599,3,70,1
3592,599,4,45,0
3593,599,5,60,0
3594,599,6,30,0
3595,600,1,60,0
3596,600,2,80,0
3597,600,3,95,2
3598,600,4,70,0
3599,600,5,85,0
3600,600,6,50,0
3601,601,1,60,0
3602,601,2,100,0
3603,601,3,115,3
3604,601,4,70,0
3605,601,5,85,0
3606,601,6,90,0
3607,602,1,35,0
3608,602,2,55,0
3609,602,3,40,0
3610,602,4,45,0
3611,602,5,40,0
3612,602,6,60,1
3613,603,1,65,0
3614,603,2,85,2
3615,603,3,70,0
3616,603,4,75,0
3617,603,5,70,0
3618,603,6,40,0
3619,604,1,85,0
3620,604,2,115,3
3621,604,3,80,0
3622,604,4,105,0
3623,604,5,80,0
3624,604,6,50,0
3625,605,1,55,0
3626,605,2,55,0
3627,605,3,55,0
3628,605,4,85,1
3629,605,5,55,0
3630,605,6,30,0
3631,606,1,75,0
3632,606,2,75,0
3633,606,3,75,0
3634,606,4,125,2
3635,606,5,95,0
3636,606,6,40,0
3637,607,1,50,0
3638,607,2,30,0
3639,607,3,55,0
3640,607,4,65,1
3641,607,5,55,0
3642,607,6,20,0
3643,608,1,60,0
3644,608,2,40,0
3645,608,3,60,0
3646,608,4,95,2
3647,608,5,60,0
3648,608,6,55,0
3649,609,1,60,0
3650,609,2,55,0
3651,609,3,90,0
3652,609,4,145,3
3653,609,5,90,0
3654,609,6,80,0
3655,610,1,46,0
3656,610,2,87,1
3657,610,3,60,0
3658,610,4,30,0
3659,610,5,40,0
3660,610,6,57,0
3661,611,1,66,0
3662,611,2,117,2
3663,611,3,70,0
3664,611,4,40,0
3665,611,5,50,0
3666,611,6,67,0
3667,612,1,76,0
3668,612,2,147,3
3669,612,3,90,0
3670,612,4,60,0
3671,612,5,70,0
3672,612,6,97,0
3673,613,1,55,0
3674,613,2,70,1
3675,613,3,40,0
3676,613,4,60,0
3677,613,5,40,0
3678,613,6,40,0
3679,614,1,95,0
3680,614,2,110,2
3681,614,3,80,0
3682,614,4,70,0
3683,614,5,80,0
3684,614,6,50,0
3685,615,1,70,0
3686,615,2,50,0
3687,615,3,30,0
3688,615,4,95,0
3689,615,5,135,2
3690,615,6,105,0
3691,616,1,50,0
3692,616,2,40,0
3693,616,3,85,1
3694,616,4,40,0
3695,616,5,65,0
3696,616,6,25,0
3697,617,1,80,0
3698,617,2,70,0
3699,617,3,40,0
3700,617,4,100,0
3701,617,5,60,0
3702,617,6,145,2
3703,618,1,109,2
3704,618,2,66,0
3705,618,3,84,0
3706,618,4,81,0
3707,618,5,99,0
3708,618,6,32,0
3709,619,1,45,0
3710,619,2,85,1
3711,619,3,50,0
3712,619,4,55,0
3713,619,5,50,0
3714,619,6,65,0
3715,620,1,65,0
3716,620,2,125,2
3717,620,3,60,0
3718,620,4,95,0
3719,620,5,60,0
3720,620,6,105,0
3721,621,1,77,0
3722,621,2,120,2
3723,621,3,90,0
3724,621,4,60,0
3725,621,5,90,0
3726,621,6,48,0
3727,622,1,59,0
3728,622,2,74,1
3729,622,3,50,0
3730,622,4,35,0
3731,622,5,50,0
3732,622,6,35,0
3733,623,1,89,0
3734,623,2,124,2
3735,623,3,80,0
3736,623,4,55,0
3737,623,5,80,0
3738,623,6,55,0
3739,624,1,45,0
3740,624,2,85,1
3741,624,3,70,0
3742,624,4,40,0
3743,624,5,40,0
3744,624,6,60,0
3745,625,1,65,0
3746,625,2,125,2
3747,625,3,100,0
3748,625,4,60,0
3749,625,5,70,0
3750,625,6,70,0
3751,626,1,95,0
3752,626,2,110,2
3753,626,3,95,0
3754,626,4,40,0
3755,626,5,95,0
3756,626,6,55,0
3757,627,1,70,0
3758,627,2,83,1
3759,627,3,50,0
3760,627,4,37,0
3761,627,5,50,0
3762,627,6,60,0
3763,628,1,100,0
3764,628,2,123,2
3765,628,3,75,0
3766,628,4,57,0
3767,628,5,75,0
3768,628,6,80,0
3769,629,1,70,0
3770,629,2,55,0
3771,629,3,75,1
3772,629,4,45,0
3773,629,5,65,0
3774,629,6,60,0
3775,630,1,110,0
3776,630,2,65,0
3777,630,3,105,0
3778,630,4,55,2
3779,630,5,95,0
3780,630,6,80,0
3781,631,1,85,0
3782,631,2,97,0
3783,631,3,66,0
3784,631,4,105,2
3785,631,5,66,0
3786,631,6,65,0
3787,632,1,58,0
3788,632,2,109,0
3789,632,3,112,2
3790,632,4,48,0
3791,632,5,48,0
3792,632,6,109,0
3793,633,1,52,0
3794,633,2,65,1
3795,633,3,50,0
3796,633,4,45,0
3797,633,5,50,0
3798,633,6,38,0
3799,634,1,72,0
3800,634,2,85,2
3801,634,3,70,0
3802,634,4,65,0
3803,634,5,70,0
3804,634,6,58,0
3805,635,1,92,0
3806,635,2,105,0
3807,635,3,90,0
3808,635,4,125,3
3809,635,5,90,0
3810,635,6,98,0
3811,636,1,55,0
3812,636,2,85,1
3813,636,3,55,0
3814,636,4,50,0
3815,636,5,55,0
3816,636,6,60,0
3817,637,1,85,0
3818,637,2,60,0
3819,637,3,65,0
3820,637,4,135,3
3821,637,5,105,0
3822,637,6,100,0
3823,638,1,91,0
3824,638,2,90,0
3825,638,3,129,3
3826,638,4,90,0
3827,638,5,72,0
3828,638,6,108,0
3829,639,1,91,0
3830,639,2,129,3
3831,639,3,90,0
3832,639,4,72,0
3833,639,5,90,0
3834,639,6,108,0
3835,640,1,91,0
3836,640,2,90,0
3837,640,3,72,0
3838,640,4,90,0
3839,640,5,129,3
3840,640,6,108,0
3841,641,1,79,0
3842,641,2,115,3
3843,641,3,70,0
3844,641,4,125,0
3845,641,5,80,0
3846,641,6,111,0
3847,642,1,79,0
3848,642,2,115,3
3849,642,3,70,0
3850,642,4,125,0
3851,642,5,80,0
3852,642,6,111,0
3853,643,1,100,0
3854,643,2,120,0
3855,643,3,100,0
3856,643,4,150,3
3857,643,5,120,0
3858,643,6,90,0
3859,644,1,100,0
3860,644,2,150,3
3861,644,3,120,0
3862,644,4,120,0
3863,644,5,100,0
3864,644,6,90,0
3865,645,1,89,0
3866,645,2,125,0
3867,645,3,90,0
3868,645,4,115,3
3869,645,5,80,0
3870,645,6,101,0
3871,646,1,125,1
3872,646,2,130,1
3873,646,3,90,0
3874,646,4,130,1
3875,646,5,90,0
3876,646,6,95,0
3877,647,1,91,0
3878,647,2,72,0
3879,647,3,90,0
3880,647,4,129,3
3881,647,5,90,0
3882,647,6,108,0
3883,648,1,100,0
3884,648,2,77,0
3885,648,3,77,0
3886,648,4,128,1
3887,648,5,128,1
3888,648,6,90,1
3889,649,1,71,0
3890,649,2,120,1
3891,649,3,95,0
3892,649,4,120,1
3893,649,5,95,0
3894,649,6,99,1
3895,650,1,56,0
3896,650,2,61,0
3897,650,3,65,1
3898,650,4,48,0
3899,650,5,45,0
