id,pokemon_id,version_id,item_id,rarity
2630,436,16,210,5
2631,436,17,210,5
2632,436,18,210,5
2633,436,21,210,5
2634,436,22,210,5
2635,436,23,210,5
2636,436,24,210,5
2637,437,12,210,5
2638,437,13,210,5
2639,437,14,210,5
2640,437,15,210,5
2641,437,16,210,5
2642,437,17,210,5
2643,437,18,210,5
2644,437,21,210,5
2645,437,22,210,5
2646,437,23,210,5
2647,437,24,210,5
2648,439,12,131,5
2649,439,13,131,5
2650,439,14,131,5
2651,439,15,131,5
2652,439,16,131,5
2653,439,17,131,5
2654,439,18,131,5
2655,440,12,110,50
2656,440,12,233,5
2657,440,13,110,50
2658,440,13,233,5
2659,440,14,110,50
2660,440,14,233,5
2661,440,15,110,50
2662,440,15,233,5
2663,440,16,110,50
2664,440,16,233,5
2665,440,17,110,50
2666,440,17,208,5
2667,440,18,110,50
2668,440,18,208,5
2669,440,21,110,50
2670,440,21,208,5
2671,440,22,110,50
2672,440,22,208,5
2673,440,23,110,50
2674,440,23,208,5
2675,440,24,110,50
2676,440,24,208,5
2677,441,12,254,5
2678,441,13,254,5
2679,441,14,254,5
2680,441,15,254,5
2681,441,16,254,5
2682,441,17,254,5
2683,441,18,254,5
2684,441,21,254,5
2685,441,22,254,5
2686,441,23,254,5
2687,441,24,254,5
2688,443,12,174,5
2689,443,13,174,5
2690,443,14,174,5
2691,443,15,174,5
2692,443,16,174,5
2693,443,17,174,5
2694,443,18,174,5
2695,443,21,174,5
2696,443,22,174,5
2697,444,12,174,5
2698,444,13,174,5
2699,444,14,174,5
2700,444,15,174,5
2701,444,16,174,5
2702,444,17,174,5
2703,444,18,174,5
2704,444,21,174,5
2705,444,22,174,5
2706,445,12,174,5
2707,445,13,174,5
2708,445,14,174,5
2709,445,15,174,5
2710,445,16,174,5
2711,445,17,174,5
2712,445,18,174,5
2713,445,21,174,5
2714,445,22,174,5
2715,446,12,211,100
2716,446,13,211,100
2717,446,14,211,100
2718,446,15,211,100
2719,446,16,211,100
2720,446,17,211,100
2721,446,18,211,100
2722,446,21,211,100
2723,446,22,211,100
2724,446,23,211,100
2725,446,24,211,100
2726,451,12,222,5
2727,451,13,222,5
2728,451,14,222,5
2729,451,15,222,5
2730,451,16,222,5
2731,451,17,222,5
2732,451,18,222,5
2733,451,21,222,5
2734,451,22,222,5
2735,451,23,222,5
2736,451,24,222,5
2737,452,12,222,5
2738,452,13,222,5
2739,452,14,222,5
2740,452,15,222,5
2741,452,16,222,5
2742,452,17,222,5
2743,452,18,222,5
2744,452,21,222,5
2745,452,22,222,5
2746,452,23,222,5
2747,452,24,222,5
2748,453,12,258,5
2749,453,13,258,5
2750,453,14,258,5
2751,453,15,258,5
2752,453,16,258,5
2753,453,17,258,5
2754,453,18,258,5
2755,453,21,258,5
2756,453,22,258,5
2757,453,23,258,5
2758,453,24,258,5
2759,454,12,258,5
2760,454,13,258,5
2761,454,14,258,5
2762,454,15,258,5
2763,454,16,258,5
2764,454,17,258,5
2765,454,18,258,5
2766,454,21,258,5
2767,454,22,258,5
2768,454,23,258,5
2769,454,24,258,5
2770,456,12,164,5
2771,456,13,164,5
2772,456,14,164,5
2773,456,15,164,5
2774,456,16,164,5
2775,456,17,164,5
2776,456,18,164,5
2777,456,21,164,5
2778,456,22,164,5
2779,457,12,164,5
2780,457,13,164,5
2781,457,14,164,5
2782,457,15,164,5
2783,457,16,164,5
2784,457,17,164,5
2785,457,18,164,5
2786,457,21,164,5
2787,457,22,164,5
2788,459,12,223,5
2789,459,13,223,5
2790,459,14,223,5
2791,459,15,223,5
2792,459,16,223,5
2793,459,17,223,5
2794,459,18,223,5
2795,459,21,223,5
2796,459,22,223,5
2797,459,23,223,5
2798,459,24,223,5
2799,460,12,223,5
2800,460,13,223,5
2801,460,14,223,5
2802,460,15,223,5
2803,460,16,223,5
2804,460,17,223,5
2805,460,18,223,5
2806,460,21,223,5
2807,460,22,223,5
2808,460,23,223,5
2809,460,24,223,5
2810,461,12,194,5
2811,461,12,263,50
2812,461,13,194,5
2813,461,13,263,50
2814,461,14,194,5
2815,461,14,263,50
2816,461,15,194,5
2817,461,15,263,50
2818,461,16,194,5
2819,461,16,263,50
2820,461,17,194,5
2821,461,17,263,50
2822,461,18,194,5
2823,461,18,263,50
2824,461,21,194,5
2825,461,21,263,50
2826,461,22,194,5
2827,461,22,263,50
2828,461,23,194,5
2829,461,23,263,50
2830,461,24,194,5
2831,461,24,263,50
2832,462,12,210,5
2833,462,13,210,5
2834,462,14,210,5
2835,462,15,210,5
2836,462,16,210,5
2837,462,17,210,5
2838,462,18,210,5
2839,462,21,210,5
2840,462,22,210,5
2841,462,23,210,5
2842,462,24,210,5
2843,463,12,256,5
2844,463,13,256,5
2845,463,14,256,5
2846,463,15,256,5
2847,463,16,256,5
2848,463,17,256,5
2849,463,18,256,5
2850,463,21,256,5
2851,463,22,256,5
2852,463,23,256,5
2853,463,24,256,5
2854,466,12,299,50
2855,466,13,299,5
2856,466,14,299,50
2857,466,15,299,5
2858,466,16,299,5
2859,466,17,299,5
2860,466,18,299,5
2861,466,21,299,5
2862,466,22,299,5
2863,466,23,299,5
2864,466,24,299,5
2865,467,12,300,5
2866,467,13,300,50
2867,467,14,300,50
2868,467,15,300,5
2869,467,16,300,5
2870,467,17,300,5
2871,467,18,300,5
2872,467,21,300,5
2873,467,22,300,5
2874,467,23,300,5
2875,467,24,300,5
2876,469,12,242,5
2877,469,13,242,5
2878,469,14,242,5
2879,469,15,242,5
2880,469,16,242,5
2881,469,17,242,5
2882,469,18,242,5
2883,469,21,242,5
2884,469,22,242,5
2885,469,23,242,5
2886,469,24,242,5
2887,476,12,215,5
2888,476,13,215,5
2889,476,14,215,5
2890,476,15,215,5
2891,476,16,215,5
2892,476,17,215,5
2893,476,18,215,5
2894,476,21,215,5
2895,476,22,215,5
2896,476,23,215,5
2897,476,24,215,5
2898,477,12,173,5
2899,477,13,173,5
2900,477,14,173,5
2901,477,15,173,5
2902,477,16,173,5
2903,477,17,173,5
2904,477,18,173,5
2905,477,21,173,5
2906,477,22,173,5
2907,478,12,176,5
2908,478,13,176,5
2909,478,14,176,5
2910,478,15,176,5
2911,478,16,176,5
2912,478,17,176,5
2913,478,18,176,5
2914,478,21,176,5
2915,478,22,176,5
2916,492,12,134,100
2917,492,13,134,100
2918,492,14,134,100
2919,492,15,134,100
2920,492,16,134,100
2921,492,17,134,100
2922,492,18,134,100
2923,492,21,134,100
2924,492,22,134,100
2925,492,23,134,100
2926,492,24,134,100
2927,511,17,132,50
2928,511,17,161,5
2929,511,18,132,50
2930,511,18,161,5
2931,511,21,132,50
2932,511,21,161,5
2933,511,22,132,50
2934,511,22,161,5
2935,512,17,132,50
2936,512,17,161,5
2937,512,18,132,50
2938,512,18,161,5
2939,512,21,132,50
2940,512,21,161,5
2941,512,22,132,50
2942,512,22,161,5
2943,513,17,132,50
2944,513,17,162,5
2945,513,18,132,50
2946,513,18,162,5
2947,513,21,132,50
2948,513,21,162,5
2949,513,22,132,50
2950,513,22,162,5
2951,514,17,132,50
2952,514,17,162,5
2953,514,18,132,50
2954,514,18,162,5
2955,514,21,132,50
2956,514,21,162,5
2957,514,22,132,50
2958,514,22,162,5
2959,515,17,132,50
2960,515,17,164,5
2961,515,18,132,50
2962,515,18,164,5
2963,515,21,132,50
2964,515,21,164,5
2965,515,22,132,50
2966,515,22,164,5
2967,516,17,132,50
2968,516,17,164,5
2969,516,18,132,50
2970,516,18,164,5
2971,516,21,132,50
2972,516,21,164,5
2973,516,22,132,50
2974,516,22,164,5
2975,522,17,126,50
2976,522,18,126,50
2977,522,21,126,50
2978,522,22,126,50
2979,523,17,126,50
2980,523,18,126,50
2981,523,21,126,50
2982,523,22,126,50
2983,524,17,206,50
2984,524,17,215,5
2985,524,18,206,50
2986,524,18,215,5
2987,524,21,206,50
2988,524,21,215,5
2989,524,22,206,50
2990,524,22,215,5
2991,524,23,206,50
2992,524,23,215,5
2993,524,24,206,50
2994,524,24,215,5
2995,525,17,206,50
2996,525,17,215,5
2997,525,18,206,50
2998,525,18,215,5
2999,525,21,206,50
3000,525,21,215,5
3001,525,22,206,50
3002,525,22,215,5
3003,525,23,206,50
3004,525,23,215,5
3005,525,24,206,50
3006,525,24,215,5
3007,526,17,206,50
3008,526,17,215,5
3009,526,18,206,50
3010,526,18,215,5
3011,526,21,206,50
3012,526,21,215,5
3013,526,22,206,50
3014,526,22,215,5
3015,526,23,206,50
3016,526,23,215,5
3017,526,24,206,50
3018,526,24,215,5
3019,531,17,132,50
3020,531,17,135,5
3021,531,18,132,50
3022,531,18,135,5
3023,531,21,132,50
3024,531,21,135,5
3025,531,22,132,50
3026,531,22,135,5
3027,531,23,132,50
3028,531,23,135,5
3029,531,24,132,50
3030,531,24,135,5
3031,535,17,133,50
3032,535,18,133,50
3033,535,21,128,50
3034,535,22,128,50
3035,536,17,133,50
3036,536,18,133,50
3037,536,21,128,50
3038,536,22,128,50
3039,537,17,133,50
3040,537,18,133,50
3041,537,21,128,50
3042,537,22,128,50
3043,538,17,218,5
3044,538,17,245,1
3045,538,18,218,5
3046,538,18,245,1
3047,538,21,218,5
3048,538,21,245,1
3049,538,22,218,5
3050,538,22,245,1
3051,538,23,218,5
3052,538,24,218,5
3053,539,17,218,5
3054,539,17,245,1
3055,539,18,218,5
3056,539,18,245,1
3057,539,21,218,5
3058,539,21,245,1
3059,539,22,218,5
3060,539,22,245,1
3061,539,23,218,5
3062,539,24,218,5
3063,540,17,196,5
3064,540,18,196,5
3065,540,21,196,5
3066,540,22,196,5
3067,540,23,196,5
3068,540,24,196,5
3069,541,17,196,5
3070,541,18,196,5
3071,541,21,196,5
3072,541,22,196,5
3073,541,23,196,5
3074,541,24,196,5
3075,542,17,196,5
3076,542,18,196,5
3077,542,21,196,5
3078,542,22,196,5
3079,542,23,196,5
3080,542,24,196,5
3081,543,17,128,50
3082,543,17,222,5
3083,543,18,128,50
3084,543,18,222,5
3085,543,21,222,5
3086,543,22,222,5
3087,543,23,222,5
3088,543,24,222,5
3089,544,17,128,50
3090,544,17,222,5
3091,544,18,128,50
3092,544,18,222,5
3093,544,21,222,5
3094,544,22,222,5
3095,544,23,222,5
3096,544,24,222,5
3097,545,17,128,50
3098,545,17,222,5
3099,545,18,128,50
3100,545,18,222,5
3101,545,21,222,5
3102,545,22,222,5
3103,545,23,222,5
3104,545,24,222,5
3105,550,17,203,5
3106,550,18,203,5
3107,550,21,203,5
3108,550,22,203,5
3109,550,23,203,5
3110,550,24,203,5
3111,554,17,129,50
3112,554,18,129,50
3113,554,21,129,50
3114,554,22,129,50
3115,555,17,129,50
3116,555,18,129,50
3117,555,21,129,50
3118,555,22,129,50
3119,556,17,216,5
3120,556,18,216,5
3121,556,21,216,5
3122,556,22,216,5
3123,556,23,216,5
3124,556,24,216,5
3125,557,17,106,1
3126,557,17,215,5
3127,557,18,106,1
3128,557,18,215,5
3129,557,21,106,1
3130,557,21,215,5
3131,557,22,106,1
3132,557,22,215,5
3133,557,23,215,5
3134,557,24,215,5
3135,558,17,106,1
3136,558,17,215,5
3137,558,18,106,1
3138,558,18,215,5
3139,558,21,106,1
3140,558,21,215,5
3141,558,22,106,1
3142,558,22,215,5
3143,558,23,215,5
3144,558,24,215,5
3145,559,17,272,5
3146,559,18,272,5
3147,559,21,272,5
3148,559,22,272,5
3149,559,23,272,5
3150,559,24,272,5
3151,560,17,272,5
3152,560,18,272,5
3153,560,21,272,5
3154,560,22,272,5
3155,560,23,272,5
3156,560,24,272,5
3157,562,17,224,5
3158,562,18,224,5
3159,562,21,224,5
3160,562,22,224,5
3161,562,23,224,5
3162,562,24,224,5
3163,563,17,224,5
3164,563,18,224,5
3165,563,21,224,5
3166,563,22,224,5
3167,563,23,224,5
3168,563,24,224,5
3169,568,17,92,1
3170,568,17,258,5
3171,568,18,92,1
3172,568,18,258,5
3173,568,21,92,1
3174,568,21,258,5
3175,568,22,92,1
3176,568,22,258,5
3177,568,23,258,5
3178,568,24,258,5
3179,569,17,92,5
3180,569,17,258,50
3181,569,17,622,1
3182,569,18,92,5
3183,569,18,258,50
3184,569,18,622,1
3185,569,21,92,5
3186,569,21,258,50
3187,569,21,622,1
3188,569,22,92,5
3189,569,22,258,50
3190,569,22,622,1
3191,569,23,92,5
3192,569,23,258,50
3193,569,24,92,5
3194,569,24,258,50
3195,572,17,127,50
3196,572,18,127,50
3197,572,21,127,50
3198,572,22,127,50
3199,573,17,127,50
3200,573,18,127,50
3201,573,21,127,50
3202,573,22,127,50
3203,574,21,133,50
3204,574,22,133,50
3205,575,21,133,50
3206,575,22,133,50
3207,576,21,133,50
3208,576,22,133,50
3209,577,21,133,50
3210,577,22,133,50
3211,578,21,133,50
3212,578,22,133,50
3213,579,21,133,50
3214,579,22,133,50
3215,587,17,126,100
3216,587,18,126,100
3217,587,21,126,100
3218,587,22,126,100
3219,590,17,86,50
3220,590,17,87,5
3221,590,17,621,1
3222,590,18,86,50
3223,590,18,87,5
3224,590,18,621,1
3225,590,21,86,50
3226,590,21,87,5
3227,590,21,621,1
3228,590,22,86,50
3229,590,22,87,5
3230,590,22,621,1
3231,590,23,86,50
3232,590,23,87,5
3233,590,24,86,50
3234,590,24,87,5
3235,591,17,86,50
3236,591,17,87,5
3237,591,17,621,1
3238,591,18,86,50
3239,591,18,87,5
3240,591,18,621,1
3241,591,21,86,50
3242,591,21,87,5
3243,591,21,621,1
3244,591,22,86,50
3245,591,22,87,5
3246,591,22,621,1
3247,591,23,86,50
3248,591,23,87,5
3249,591,24,86,50
3250,591,24,87,5
3251,597,17,265,5
3252,597,18,265,5
3253,597,21,265,5
3254,597,22,265,5
3255,597,23,265,5
3256,597,24,265,5
3257,598,17,265,5
3258,598,18,265,5
3259,598,21,265,5
3260,598,22,265,5
3261,598,23,265,5
3262,598,24,265,5
3263,613,17,130,50
3264,613,18,130,50
3265,613,21,130,50
3266,613,22,130,50
3267,614,17,130,50
3268,614,18,130,50
3269,614,21,130,50
3270,614,22,130,50
3271,615,17,223,5
3272,615,18,223,5
3273,615,21,223,5
3274,615,22,223,5
3275,615,23,223,5
3276,615,24,223,5
3277,618,17,214,5
3278,618,18,214,5
3279,618,21,214,5
3280,618,22,214,5
3281,618,23,214,5
3282,618,24,214,5
3283,621,17,227,5
3284,621,18,227,5
3285,621,21,227,5
3286,621,22,227,5
3287,621,23,227,5
3288,621,24,227,5
3289,622,17,246,5
3290,622,18,246,5
3291,622,21,246,5
3292,622,22,246,5
3293,622,23,246,5
3294,622,24,246,5
3295,623,17,246,5
3296,623,18,246,5
3297,623,21,246,5
3298,623,22,246,5
3299,623,23,246,5
3300,623,24,246,5
3301,631,21,250,1
3302,631,22,250,1
3303,637,17,199,100
3304,637,18,199,100
3305,637,21,199,100
3306,637,22,199,100
3307,637,23,199,100
3308,637,24,199,100
3309,648,17,91,100
3310,648,18,91,100
3311,648,21,91,100
3312,648,22,91,100
3313,648,23,91,100
3314,648,24,91,100
3315,674,23,196,5
3316,674,24,196,5
3317,675,23,196,5
3318,675,24,196,5
3319,701,23,198,5
3320,701,24,198,5
3321,10004,12,199,5
3322,10004,13,199,5
3323,10004,14,199,5
3324,10004,15,199,5
3325,10004,16,199,5
3326,10004,17,199,5
3327,10004,18,199,5
3328,10004,21,199,5
3329,10004,22,199,5
3330,10004,23,199,5
3331,10004,24,199,5
3332,10005,12,199,5
3333,10005,13,199,5
3334,10005,14,199,5
3335,10005,15,199,5
3336,10005,16,199,5
3337,10005,17,199,5
3338,10005,18,199,5
3339,10005,21,199,5
3340,10005,22,199,5
3341,10005,23,199,5
3342,10005,24,199,5
3343,10006,14,134,100
3344,10006,15,134,100
3345,10006,16,134,100
3346,10006,17,134,100
3347,10006,18,134,100
3348,10006,21,134,100
3349,10006,22,134,100
3350,10006,23,134,100
3351,10006,24,134,100
3352,10013,7,220,100
3353,10013,8,220,100
3354,10013,9,220,100
3355,10013,10,220,100
3356,10013,11,220,100
3357,10013,12,220,100
3358,10013,13,220,100
3359,10013,14,220,100
3360,10013,15,220,100
3361,10013,16,220,100
3362,10013,17,220,100
3363,10013,18,220,100
3364,10013,21,220,100
3365,10013,22,220,100
3366,10013,23,220,100
3367,10013,24,220,100
3368,10014,7,220,100
3369,10014,8,220,100
3370,10014,9,220,100
3371,10014,10,220,100
3372,10014,11,220,100
3373,10014,12,220,100
3374,10014,13,220,100
3375,10014,14,220,100
3376,10014,15,220,100
3377,10014,16,220,100
3378,10014,17,220,100
3379,10014,18,220,100
3380,10014,21,220,100
3381,10014,22,220,100
3382,10014,23,220,100
3383,10014,24,220,100
3384,10015,7,220,100
3385,10015,8,220,100
3386,10015,9,220,100
3387,10015,10,220,100
3388,10015,11,220,100
3389,10015,12,220,100
3390,10015,13,220,100
3391,10015,14,220,100
3392,10015,15,220,100
3393,10015,16,220,100
3394,10015,17,220,100
3395,10015,18,220,100
3396,10015,21,220,100
3397,10015,22,220,100
3398,10015,23,220,100
3399,10015,24,220,100
3400,10016,17,204,5
3401,10016,18,204,5
3402,10016,21,204,5
3403,10016,22,204,5
3404,10016,23,204,5
3405,10016,24,204,5
3406,10017,17,129,50
3407,10017,18,129,50
3408,10017,21,129,50
3409,10017,22,129,50
3410,10018,17,91,100
3411,10018,18,91,100
3412,10018,21,91,100
3413,10018,22,91,100
3414,10018,23,91,100
3415,10018,24,91,100
3416,10029,23,216,100
3417,10029,24,216,100
3418,10032,23,216,100
3419,10032,24,216,100
3420,10037,23,225,5
3421,10037,24,225,5
3422,10053,23,215,5
3423,10053,24,215,5
3424,10056,23,224,5
3425,10056,24,224,5
3426,10060,23,223,5
3427,10060,24,223,5
