id,item_id,local_language_id,name
1914,276,1,しずくプレート
1915,276,3,물방울플레이트
1916,276,5,"Plaque Hydro"
1917,276,6,Wassertafel
1918,276,7,"Tabla Linfa"
1919,276,8,Lastraidro
1920,276,9,"Splash Plate"
1921,277,1,いかずちプレート
1922,277,3,우뢰플레이트
1923,277,5,"Plaque Volt"
1924,277,6,Blitztafel
1925,277,7,"Tabla Trueno"
1926,277,8,Lastrasaetta
1927,277,9,"Zap Plate"
1928,278,1,みどりのプレート
1929,278,3,초록플레이트
1930,278,5,"Plaque Herbe"
1931,278,6,Wiesentafel
1932,278,7,"Tabla Pradal"
1933,278,8,Lastraprato
1934,278,9,"Meadow Plate"
1935,279,1,つららのプレート
1936,279,3,고드름플레이트
1937,279,5,"Plaque Glace"
1938,279,6,Frosttafel
1939,279,7,"Tabla Helada"
1940,279,8,Lastragelo
1941,279,9,"Icicle Plate"
1942,280,1,こぶしのプレート
1943,280,3,주먹플레이트
1944,280,5,"Plaque Poing"
1945,280,6,Fausttafel
1946,280,7,"Tabla Fuerte"
1947,280,8,Lastrapugno
1948,280,9,"Fist Plate"
1949,281,1,もうどくプレート
1950,281,3,맹독플레이트
1951,281,5,"Plaque Toxik"
1952,281,6,Gifttafel
1953,281,7,"Tabla Tóxica"
1954,281,8,Lastrafiele
1955,281,9,"Toxic Plate"
1956,282,1,だいちのプレート
1957,282,3,대지플레이트
1958,282,5,"Plaque Terre"
1959,282,6,Erdtafel
1960,282,7,"Tabla Terrax"
1961,282,8,Lastrageo
1962,282,9,"Earth Plate"
1963,283,1,あおぞらプレート
1964,283,3,푸른하늘플레이트
1965,283,5,"Plaque Ciel"
1966,283,6,Wolkentafel
1967,283,7,"Tabla Cielo"
1968,283,8,Lastracielo
1969,283,9,"Sky Plate"
1970,284,1,ふしぎのプレート
1971,284,3,이상한플레이트
1972,284,5,"Plaque Esprit"
1973,284,6,Hirntafel
1974,284,7,"Tabla Mental"
1975,284,8,Lastramente
1976,284,9,"Mind Plate"
1977,285,1,たまむしプレート
1978,285,3,비단벌레플레이트
1979,285,5,"Plaque Insecte"
1980,285,6,Käfertafel
1981,285,7,"Tabla Bicho"
1982,285,8,Lastrabaco
1983,285,9,"Insect Plate"
1984,286,1,がんせきプレート
1985,286,3,암석플레이트
1986,286,5,"Plaque Roc"
1987,286,6,Steintafel
1988,286,7,"Tabla Pétrea"
1989,286,8,Lastrapietra
1990,286,9,"Stone Plate"
1991,287,1,もののけプレート
1992,287,3,원령플레이트
1993,287,5,"Plaque Fantô"
1994,287,6,Spuktafel
1995,287,7,"Tabla Terror"
1996,287,8,Lastratetra
1997,287,9,"Spooky Plate"
1998,288,1,りゅうのプレート
1999,288,3,용의플레이트
2000,288,5,"Plaque Draco"
2001,288,6,Dracotafel
2002,288,7,"Tabla Draco"
2003,288,8,Lastradrakon
2004,288,9,"Draco Plate"
2005,289,1,こわもてプレート
2006,289,3,공포플레이트
2007,289,5,"Plaque Ombre"
2008,289,6,Furchttafel
2009,289,7,"Tabla Oscura"
2010,289,8,Lastratimore
2011,289,9,"Dread Plate"
2012,290,1,こうてつプレート
2013,290,3,강철플레이트
2014,290,5,"Plaque Fer"
2015,290,6,Eisentafel
2016,290,7,"Tabla Acero"
2017,290,8,Lastraferro
2018,290,9,"Iron Plate"
2019,291,1,あやしいおこう
2020,291,3,괴상한향로
2021,291,5,"Encens Bizarre"
2022,291,6,Schrägrauch
2023,291,7,"Incienso Raro"
2024,291,8,Bizzoaroma
2025,291,9,"Odd Incense"
2026,292,1,がんせきおこう
2027,292,3,암석향로
2028,292,5,"Encens Roc"
2029,292,6,Steinrauch
2030,292,7,"Incienso Roca"
2031,292,8,Roccioaroma
2032,292,9,"Rock Incense"
2033,293,1,まんぷくおこう
2034,293,3,만복향로
2035,293,5,"Encens Plein"
2036,293,6,Lahmrauch
2037,293,7,"Incienso Lento"
2038,293,8,Gonfioaroma
2039,293,9,"Full Incense"
2040,294,1,さざなみのおこう
2041,294,3,잔물결향로
2042,294,5,"Encens Vague"
2043,294,6,Wellenrauch
2044,294,7,"Incienso Aqua"
2045,294,8,Ondaroma
2046,294,9,"Wave Incense"
2047,295,1,おはなのおこう
2048,295,3,꽃향로
2049,295,5,"Encens Fleur"
2050,295,6,Rosenrauch
2051,295,7,"Incienso Floral"
2052,295,8,Rosaroma
2053,295,9,"Rose Incense"
2054,296,1,こううんのおこう
2055,296,3,행운의향로
2056,296,5,"Encens Veine"
2057,296,6,Glücksrauch
2058,296,7,"Incienso Duplo"
2059,296,8,Fortunaroma
2060,296,9,"Luck Incense"
2061,297,1,きよめのおこう
2062,297,3,순결의향로
2063,297,5,"Encens Pur"
2064,297,6,Scheuchrauch
2065,297,7,"Incienso Puro"
2066,297,8,Puroaroma
2067,297,9,"Pure Incense"
2068,298,1,プロテクター
2069,298,3,프로텍터
2070,298,5,Protecteur
2071,298,6,Schützer
2072,298,7,Protector
2073,298,8,Copertura
2074,298,9,Protector
2075,299,1,エレキブースター
2076,299,3,에레키부스터
2077,299,5,Électriseur
2078,299,6,Stromisierer
2079,299,7,Electrizador
2080,299,8,Elettritore
2081,299,9,Electirizer
2082,300,1,マグマブースター
2083,300,3,마그마부스터
2084,300,5,Magmariseur
2085,300,6,Magmaisierer
2086,300,7,Magmatizador
2087,300,8,Magmatore
2088,300,9,Magmarizer
2089,301,1,あやしいパッチ
2090,301,3,괴상한패치
2091,301,5,"CD Douteux"
2092,301,6,Dubiosdisc
2093,301,7,"Disco Extraño"
2094,301,8,Dubbiodisco
2095,301,9,"Dubious Disc"
2096,302,1,れいかいのぬの
2097,302,3,영계의천
2098,302,5,"Tissu Fauche"
2099,302,6,Düsterumhang
2100,302,7,"Tela Terrible"
2101,302,8,Terrorpanno
2102,302,9,"Reaper Cloth"
2103,303,1,するどいツメ
2104,303,3,예리한손톱
2105,303,5,"Griffe Rasoir"
2106,303,6,Scharfklaue
2107,303,7,"Garra Afilada"
2108,303,8,Affilartigli
2109,303,9,"Razor Claw"
2110,304,1,するどいキバ
2111,304,3,예리한이빨
2112,304,5,"Croc Rasoir"
2113,304,6,Scharfzahn
2114,304,7,"Colmillo Agudo"
2115,304,8,Affilodente
2116,304,9,"Razor Fang"
2117,305,1,わざマシン０１
2118,305,3,기술머신01
2119,305,5,CT01
2120,305,6,TM01
2121,305,7,MT01
2122,305,8,MT01
2123,305,9,TM01
2124,306,1,わざマシン０２
2125,306,3,기술머신02
2126,306,5,CT02
2127,306,6,TM02
2128,306,7,MT02
2129,306,8,MT02
2130,306,9,TM02
2131,307,1,わざマシン０３
2132,307,3,기술머신03
2133,307,5,CT03
2134,307,6,TM03
2135,307,7,MT03
2136,307,8,MT03
2137,307,9,TM03
2138,308,1,わざマシン０４
2139,308,3,기술머신04
2140,308,5,CT04
2141,308,6,TM04
2142,308,7,MT04
2143,308,8,MT04
2144,308,9,TM04
2145,309,1,わざマシン０５
2146,309,3,기술머신05
2147,309,5,CT05
2148,309,6,TM05
2149,309,7,MT05
2150,309,8,MT05
2151,309,9,TM05
2152,310,1,わざマシン０６
2153,310,3,기술머신06
2154,310,5,CT06
2155,310,6,TM06
2156,310,7,MT06
2157,310,8,MT06
2158,310,9,TM06
2159,311,1,わざマシン０７
2160,311,3,기술머신07
2161,311,5,CT07
2162,311,6,TM07
2163,311,7,MT07
2164,311,8,MT07
2165,311,9,TM07
2166,312,1,わざマシン０８
2167,312,3,기술머신08
2168,312,5,CT08
2169,312,6,TM08
2170,312,7,MT08
2171,312,8,MT08
2172,312,9,TM08
2173,313,1,わざマシン０９
2174,313,3,기술머신09
2175,313,5,CT09
2176,313,6,TM09
2177,313,7,MT09
2178,313,8,MT09
2179,313,9,TM09
2180,314,1,わざマシン１０
2181,314,3,기술머신10
2182,314,5,CT10
2183,314,6,TM10
2184,314,7,MT10
2185,314,8,MT10
2186,314,9,TM10
2187,315,1,わざマシン１１
2188,315,3,기술머신11
2189,315,5,CT11
2190,315,6,TM11
2191,315,7,MT11
2192,315,8,MT11
2193,315,9,TM11
2194,316,1,わざマシン１２
2195,316,3,기술머신12
2196,316,5,CT12
2197,316,6,TM12
2198,316,7,MT12
2199,316,8,MT12
2200,316,9,TM12
2201,317,1,わざマシン１３
2202,317,3,기술머신13
2203,317,5,CT13
2204,317,6,TM13
2205,317,7,MT13
2206,317,8,MT13
2207,317,9,TM13
2208,318,1,わざマシン１４
2209,318,3,기술머신14
2210,318,5,CT14
2211,318,6,TM14
2212,318,7,MT14
2213,318,8,MT14
2214,318,9,TM14
2215,319,1,わざマシン１５
2216,319,3,기술머신15
2217,319,5,CT15
2218,319,6,TM15
2219,319,7,MT15
2220,319,8,MT15
2221,319,9,TM15
2222,320,1,わざマシン１６
2223,320,3,기술머신16
2224,320,5,CT16
2225,320,6,TM16
2226,320,7,MT16
2227,320,8,MT16
2228,320,9,TM16
2229,321,1,わざマシン１７
2230,321,3,기술머신17
2231,321,5,CT17
2232,321,6,TM17
2233,321,7,MT17
2234,321,8,MT17
2235,321,9,TM17
2236,322,1,わざマシン１８
2237,322,3,기술머신18
2238,322,5,CT18
2239,322,6,TM18
2240,322,7,MT18
2241,322,8,MT18
2242,322,9,TM18
2243,323,1,わざマシン１９
2244,323,3,기술머신19
2245,323,5,CT19
2246,323,6,TM19
2247,323,7,MT19
2248,323,8,MT19
2249,323,9,TM19
2250,324,1,わざマシン２０
2251,324,3,기술머신20
2252,324,5,CT20
2253,324,6,TM20
2254,324,7,MT20
2255,324,8,MT20
2256,324,9,TM20
2257,325,1,わざマシン２１
2258,325,3,기술머신21
2259,325,5,CT21
2260,325,6,TM21
2261,325,7,MT21
2262,325,8,MT21
2263,325,9,TM21
2264,326,1,わざマシン２２
2265,326,3,기술머신22
2266,326,5,CT22
2267,326,6,TM22
2268,326,7,MT22
2269,326,8,MT22
2270,326,9,TM22
2271,327,1,わざマシン２３
2272,327,3,기술머신23
2273,327,5,CT23
2274,327,6,TM23
2275,327,7,MT23
2276,327,8,MT23
2277,327,9,TM23
2278,328,1,わざマシン２４
2279,328,3,기술머신24
2280,328,5,CT24
2281,328,6,TM24
2282,328,7,MT24
2283,328,8,MT24
2284,328,9,TM24
2285,329,1,わざマシン２５
2286,329,3,기술머신25
2287,329,5,CT25
2288,329,6,TM25
2289,329,7,MT25
2290,329,8,MT25
2291,329,9,TM25
2292,330,1,わざマシン２６
2293,330,3,기술머신26
2294,330,5,CT26
2295,330,6,TM26
2296,330,7,MT26
2297,330,8,MT26
2298,330,9,TM26
2299,331,1,わざマシン２７
2300,331,3,기술머신27
2301,331,5,CT27
2302,331,6,TM27
2303,331,7,MT27
2304,331,8,MT27
2305,331,9,TM27
2306,332,1,わざマシン２８
2307,332,3,기술머신28
2308,332,5,CT28
2309,332,6,TM28
2310,332,7,MT28
2311,332,8,MT28
2312,332,9,TM28
2313,333,1,わざマシン２９
2314,333,3,기술머신29
2315,333,5,CT29
2316,333,6,TM29
2317,333,7,MT29
2318,333,8,MT29
2319,333,9,TM29
2320,334,1,わざマシン３０
2321,334,3,기술머신30
2322,334,5,CT30
2323,334,6,TM30
2324,334,7,MT30
2325,334,8,MT30
2326,334,9,TM30
2327,335,1,わざマシン３１
2328,335,3,기술머신31
2329,335,5,CT31
2330,335,6,TM31
2331,335,7,MT31
2332,335,8,MT31
2333,335,9,TM31
2334,336,1,わざマシン３２
2335,336,3,기술머신32
2336,336,5,CT32
2337,336,6,TM32
2338,336,7,MT32
2339,336,8,MT32
2340,336,9,TM32
2341,337,1,わざマシン３３
2342,337,3,기술머신33
2343,337,5,CT33
2344,337,6,TM33
2345,337,7,MT33
2346,337,8,MT33
2347,337,9,TM33
2348,338,1,わざマシン３４
2349,338,3,기술머신34
2350,338,5,CT34
2351,338,6,TM34
2352,338,7,MT34
2353,338,8,MT34
2354,338,9,TM34
2355,339,1,わざマシン３５
2356,339,3,기술머신35
2357,339,5,CT35
2358,339,6,TM35
2359,339,7,MT35
2360,339,8,MT35
2361,339,9,TM35
2362,340,1,わざマシン３６
2363,340,3,기술머신36
2364,340,5,CT36
2365,340,6,TM36
2366,340,7,MT36
2367,340,8,MT36
2368,340,9,TM36
2369,341,1,わざマシン３７
2370,341,3,기술머신37
2371,341,5,CT37
2372,341,6,TM37
2373,341,7,MT37
2374,341,8,MT37
2375,341,9,TM37
2376,342,1,わざマシン３８
2377,342,3,기술머신38
2378,342,5,CT38
2379,342,6,TM38
2380,342,7,MT38
2381,342,8,MT38
2382,342,9,TM38
2383,343,1,わざマシン３９
2384,343,3,기술머신39
2385,343,5,CT39
2386,343,6,TM39
2387,343,7,MT39
2388,343,8,MT39
2389,343,9,TM39
2390,344,1,わざマシン４０
2391,344,3,기술머신40
2392,344,5,CT40
2393,344,6,TM40
2394,344,7,MT40
2395,344,8,MT40
2396,344,9,TM40
2397,345,1,わざマシン４１
2398,345,3,기술머신41
2399,345,5,CT41
2400,345,6,TM41
2401,345,7,MT41
2402,345,8,MT41
2403,345,9,TM41
2404,346,1,わざマシン４２
2405,346,3,기술머신42
2406,346,5,CT42
2407,346,6,TM42
2408,346,7,MT42
2409,346,8,MT42
2410,346,9,TM42
2411,347,1,わざマシン４３
2412,347,3,기술머신43
2413,347,5,CT43
2414,347,6,TM43
2415,347,7,MT43
2416,347,8,MT43
2417,347,9,TM43
2418,348,1,わざマシン４４
2419,348,3,기술머신44
2420,348,5,CT44
2421,348,6,TM44
2422,348,7,MT44
2423,348,8,MT44
2424,348,9,TM44
2425,349,1,わざマシン４５
2426,349,3,기술머신45
2427,349,5,CT45
2428,349,6,TM45
2429,349,7,MT45
2430,349,8,MT45
2431,349,9,TM45
2432,350,1,わざマシン４６
2433,350,3,기술머신46
2434,350,5,CT46
2435,350,6,TM46
2436,350,7,MT46
2437,350,8,MT46
2438,350,9,TM46
2439,351,1,わざマシン４７
2440,351,3,기술머신47
2441,351,5,CT47
2442,351,6,TM47
2443,351,7,MT47
2444,351,8,MT47
2445,351,9,TM47
2446,352,1,わざマシン４８
2447,352,3,기술머신48
2448,352,5,CT48
2449,352,6,TM48
2450,352,7,MT48
2451,352,8,MT48
2452,352,9,TM48
2453,353,1,わざマシン４９
2454,353,3,기술머신49
2455,353,5,CT49
2456,353,6,TM49
2457,353,7,MT49
2458,353,8,MT49
2459,353,9,TM49
2460,354,1,わざマシン５０
2461,354,3,기술머신50
2462,354,5,CT50
2463,354,6,TM50
2464,354,7,MT50
2465,354,8,MT50
2466,354,9,TM50
2467,355,1,わざマシン５１
2468,355,3,기술머신51
2469,355,5,CT51
2470,355,6,TM51
2471,355,7,MT51
2472,355,8,MT51
2473,355,9,TM51
2474,356,1,わざマシン５２
2475,356,3,기술머신52
2476,356,5,CT52
2477,356,6,TM52
2478,356,7,MT52
2479,356,8,MT52
2480,356,9,TM52
2481,357,1,わざマシン５３
2482,357,3,기술머신53
2483,357,5,CT53
2484,357,6,TM53
2485,357,7,MT53
2486,357,8,MT53
2487,357,9,TM53
2488,358,1,わざマシン５４
2489,358,3,기술머신54
2490,358,5,CT54
2491,358,6,TM54
2492,358,7,MT54
2493,358,8,MT54
2494,358,9,TM54
2495,359,1,わざマシン５５
2496,359,3,기술머신55
2497,359,5,CT55
2498,359,6,TM55
2499,359,7,MT55
2500,359,8,MT55
2501,359,9,TM55
2502,360,1,わざマシン５６
2503,360,3,기술머신56
2504,360,5,CT56
2505,360,6,TM56
2506,360,7,MT56
2507,360,8,MT56
2508,360,9,TM56
2509,361,1,わざマシン５７
2510,361,3,기술머신57
2511,361,5,CT57
2512,361,6,TM57
2513,361,7,MT57
2514,361,8,MT57
2515,361,9,TM57
2516,362,1,わざマシン５８
2517,362,3,기술머신58
2518,362,5,CT58
2519,362,6,TM58
2520,362,7,MT58
2521,362,8,MT58
2522,362,9,TM58
2523,363,1,わざマシン５９
2524,363,3,기술머신59
2525,363,5,CT59
2526,363,6,TM59
2527,363,7,MT59
2528,363,8,MT59
2529,363,9,TM59
2530,364,1,わざマシン６０
2531,364,3,기술머신60
2532,364,5,CT60
2533,364,6,TM60
2534,364,7,MT60
2535,364,8,MT60
2536,364,9,TM60
2537,365,1,わざマシン６１
2538,365,3,기술머신61
2539,365,5,CT61
2540,365,6,TM61
2541,365,7,MT61
2542,365,8,MT61
2543,365,9,TM61
2544,366,1,わざマシン６２
2545,366,3,기술머신62
2546,366,5,CT62
2547,366,6,TM62
2548,366,7,MT62
2549,366,8,MT62
2550,366,9,TM62
2551,367,1,わざマシン６３
2552,367,3,기술머신63
2553,367,5,CT63
2554,367,6,TM63
2555,367,7,MT63
2556,367,8,MT63
2557,367,9,TM63
2558,368,1,わざマシン６４
2559,368,3,기술머신64
2560,368,5,CT64
2561,368,6,TM64
2562,368,7,MT64
2563,368,8,MT64
2564,368,9,TM64
2565,369,1,わざマシン６５
2566,369,3,기술머신65
2567,369,5,CT65
2568,369,6,TM65
2569,369,7,MT65
2570,369,8,MT65
2571,369,9,TM65
2572,370,1,わざマシン６６
2573,370,3,기술머신66
2574,370,5,CT66
2575,370,6,TM66
2576,370,7,MT66
2577,370,8,MT66
2578,370,9,TM66
2579,371,1,わざマシン６７
2580,371,3,기술머신67
2581,371,5,CT67
2582,371,6,TM67
2583,371,7,MT67
2584,371,8,MT67
2585,371,9,TM67
2586,372,1,わざマシン６８
2587,372,3,기술머신68
2588,372,5,CT68
2589,372,6,TM68
2590,372,7,MT68
2591,372,8,MT68
2592,372,9,TM68
2593,373,1,わざマシン６９
2594,373,3,기술머신69
2595,373,5,CT69
2596,373,6,TM69
2597,373,7,MT69
2598,373,8,MT69
2599,373,9,TM69
2600,374,1,わざマシン７０
2601,374,3,기술머신70
2602,374,5,CT70
2603,374,6,TM70
2604,374,7,MT70
2605,374,8,MT70
2606,374,9,TM70
2607,375,1,わざマシン７１
2608,375,3,기술머신71
2609,375,5,CT71
2610,375,6,TM71
2611,375,7,MT71
2612,375,8,MT71
2613,375,9,TM71
2614,376,1,わざマシン７２
2615,376,3,기술머신72
2616,376,5,CT72
2617,376,6,TM72
2618,376,7,MT72
2619,376,8,MT72
2620,376,9,TM72
2621,377,1,わざマシン７３
2622,377,3,기술머신73
2623,377,5,CT73
2624,377,6,TM73
2625,377,7,MT73
2626,377,8,MT73
2627,377,9,TM73
2628,378,1,わざマシン７４
2629,378,3,기술머신74
2630,378,5,CT74
2631,378,6,TM74
2632,378,7,MT74
2633,378,8,MT74
2634,378,9,TM74
2635,379,1,わざマシン７５
2636,379,3,기술머신75
2637,379,5,CT75
2638,379,6,TM75
2639,379,7,MT75
2640,379,8,MT75
2641,379,9,TM75
2642,380,1,わざマシン７６
2643,380,3,기술머신76
2644,380,5,CT76
2645,380,6,TM76
2646,380,7,MT76
2647,380,8,MT76
2648,380,9,TM76
2649,381,1,わざマシン７７
2650,381,3,기술머신77
2651,381,5,CT77
2652,381,6,TM77
2653,381,7,MT77
2654,381,8,MT77
2655,381,9,TM77
2656,382,1,わざマシン７８
2657,382,3,기술머신78
2658,382,5,CT78
2659,382,6,TM78
2660,382,7,MT78
2661,382,8,MT78
2662,382,9,TM78
2663,383,1,わざマシン７９
2664,383,3,기술머신79
2665,383,5,CT79
2666,383,6,TM79
2667,383,7,MT79
2668,383,8,MT79
2669,383,9,TM79
2670,384,1,わざマシン８０
2671,384,3,기술머신80
2672,384,5,CT80
2673,384,6,TM80
2674,384,7,MT80
2675,384,8,MT80
2676,384,9,TM80
2677,385,1,わざマシン８１
2678,385,3,기술머신81
2679,385,5,CT81
2680,385,6,TM81
2681,385,7,MT81
2682,385,8,MT81
2683,385,9,TM81
2684,386,1,わざマシン８２
2685,386,3,기술머신82
2686,386,5,CT82
2687,386,6,TM82
2688,386,7,MT82
2689,386,8,MT82
2690,386,9,TM82
2691,387,1,わざマシン８３
2692,387,3,기술머신83
2693,387,5,CT83
2694,387,6,TM83
2695,387,7,MT83
2696,387,8,MT83
2697,387,9,TM83
2698,388,1,わざマシン８４
2699,388,3,기술머신84
2700,388,5,CT84
2701,388,6,TM84
2702,388,7,MT84
2703,388,8,MT84
2704,388,9,TM84
2705,389,1,わざマシン８５
2706,389,3,기술머신85
2707,389,5,CT85
2708,389,6,TM85
2709,389,7,MT85
2710,389,8,MT85
2711,389,9,TM85
2712,390,1,わざマシン８６
2713,390,3,기술머신86
2714,390,5,CT86
2715,390,6,TM86
2716,390,7,MT86
2717,390,8,MT86
2718,390,9,TM86
2719,391,1,わざマシン８７
2720,391,3,기술머신87
2721,391,5,CT87
2722,391,6,TM87
2723,391,7,MT87
2724,391,8,MT87
2725,391,9,TM87
2726,392,1,わざマシン８８
2727,392,3,기술머신88
2728,392,5,CT88
2729,392,6,TM88
2730,392,7,MT88
2731,392,8,MT88
2732,392,9,TM88
2733,393,1,わざマシン８９
2734,393,3,기술머신89
2735,393,5,CT89
2736,393,6,TM89
2737,393,7,MT89
2738,393,8,MT89
2739,393,9,TM89
2740,394,1,わざマシン９０
2741,394,3,기술머신90
2742,394,5,CT90
2743,394,6,TM90
2744,394,7,MT90
2745,394,8,MT90
2746,394,9,TM90
2747,395,1,わざマシン９１
2748,395,3,기술머신91
2749,395,5,CT91
2750,395,6,TM91
2751,395,7,MT91
2752,395,8,MT91
2753,395,9,TM91
2754,396,1,わざマシン９２
2755,396,3,기술머신92
2756,396,5,CT92
2757,396,6,TM92
2758,396,7,MT92
2759,396,8,MT92
2760,396,9,TM92
2761,397,1,ひでんマシン０１
2762,397,3,비전머신01
2763,397,5,CS01
2764,397,6,VM01
2765,397,7,MO01
2766,397,8,MN01
2767,397,9,HM01
2768,398,1,ひでんマシン０２
2769,398,3,비전머신02
2770,398,5,CS02
2771,398,6,VM02
2772,398,7,MO02
2773,398,8,MN02
2774,398,9,HM02
2775,399,1,ひでんマシン０３
2776,399,3,비전머신03
2777,399,5,CS03
2778,399,6,VM03
2779,399,7,MO03
2780,399,8,MN03
2781,399,9,HM03
2782,400,1,ひでんマシン０４
2783,400,3,비전머신04
2784,400,5,CS04
2785,400,6,VM04
2786,400,7,MO04
2787,400,8,MN04
2788,400,9,HM04
2789,401,1,ひでんマシン０５
2790,401,3,비전머신05
2791,401,5,CS05
2792,401,6,VM05
2793,401,7,MO05
2794,401,8,MN05
2795,401,9,HM05
2796,402,1,ひでんマシン０６
2797,402,3,비전머신06
2798,402,5,CS06
2799,402,6,VM06
2800,402,7,MO06
2801,402,8,MN06
2802,402,9,HM06
2803,403,1,ひでんマシン０７
2804,403,5,CS07
2805,403,6,VM07
2806,403,7,MO07
2807,403,8,MN07
2808,403,9,HM07
2809,404,1,ひでんマシン０８
2810,404,5,CS08
2811,404,6,VM08
2812,404,7,MO08
2813,404,8,MN08
2814,404,9,HM08
2815,405,1,たんけんセット
2816,405,3,탐험세트
2817,405,5,Explorakit
2818,405,6,Forschersack
2819,405,7,"Kit Explorador"
2820,405,8,Esplorokit
2821,405,9,"Explorer Kit"
2822,406,1,たからぶくろ
2823,406,3,보물주머니
2824,406,5,"Sac Butin"
2825,406,6,Beutesack
2826,406,7,"Saca Botín"
2827,406,8,Bottinosacca
2828,406,9,"Loot Sack"
2829,407,1,ルールブック
2830,407,3,룰북
2831,407,5,"Livre Règles"
2832,407,6,Regelbuch
2833,407,7,Reglamento
2834,407,8,"Libro Regole"
2835,407,9,"Rule Book"
2836,408,1,ポケトレ
2837,408,3,포켓트레
2838,408,5,"Poké Radar"
2839,408,6,Pokéradar
2840,408,7,Pokéradar
2841,408,8,"Poké Radar"
2842,408,9,"Poké Radar"
2843,409,1,ポイントカード
2844,409,3,포인트카드
2845,409,5,"Carte Points"
2846,409,6,Punktekarte
2847,409,7,"Tarjeta Puntos"
2848,409,8,"Scheda Punti"
2849,409,9,"Point Card"
2850,410,1,ぼうけんノート
2851,410,3,모험노트
2852,410,5,Journal
2853,410,6,Tagebuch
2854,410,7,Diario
2855,410,8,Agenda
2856,410,9,Journal
2857,411,1,シールいれ
2858,411,3,실상자
2859,411,5,"Boîte Sceaux"
2860,411,6,Stick.Koffer
2861,411,7,"Caja Sellos"
2862,411,8,Portabolli
2863,411,9,"Seal Case"
2864,412,1,アクセサリーいれ
2865,412,3,액세서리상자
2866,412,5,"Coffret Mode"
2867,412,6,Modekoffer
2868,412,7,"Caja Corazón"
2869,412,8,"Scatola Chic"
2870,412,9,"Fashion Case"
2871,413,1,シールぶくろ
2872,413,3,실주머니
2873,413,5,"Sac Sceaux"
2874,413,6,Stickertüte
2875,413,7,"Bolsa Sellos"
2876,413,8,Bollosacca
2877,413,9,"Seal Bag"
2878,414,1,ともだちてちょう
2879,414,3,친구수첩
2880,414,5,"Registre Ami"
2881,414,6,Adressbuch
2882,414,7,"Bloc amigos"
2883,414,8,"Blocco Amici"
2884,414,9,"Pal Pad"
2885,415,1,はつでんしょキー
2886,415,3,발전소키
2887,415,5,"Clé Centrale"
2888,415,6,K-Schlüssel
2889,415,7,"Llave Central"
2890,415,8,Turbinchiave
2891,415,9,"Works Key"
2892,416,1,こだいのおまもり
2893,416,3,고대의부적
2894,416,5,"Vieux Grigri"
2895,416,6,Talisman
2896,416,7,Talismán
2897,416,8,Arcamuleto
2898,416,9,"Old Charm"
2899,417,1,ギンガだんのカギ
2900,417,3,갤럭시단의열쇠
2901,417,5,"Clé Galaxie"
2902,417,6,G-Schlüssel
2903,417,7,"Llave Galaxia"
2904,417,8,Galachiave
2905,417,9,"Galactic Key"
2906,418,1,あかいくさり
2907,418,3,빨강쇠사슬
2908,418,5,"Chaîne Rouge"
2909,418,6,"Rote Kette"
2910,418,7,"Cadena Roja"
2911,418,8,Rossocatena
2912,418,9,"Red Chain"
2913,419,1,タウンマップ
2914,419,3,타운맵
2915,419,5,Carte
2916,419,6,Karte
2917,419,7,Mapa
2918,419,8,"Mappa Città"
2919,419,9,"Town Map"
2920,420,1,バトルサーチャー
2921,420,3,배틀서처
2922,420,5,"Cherche VS"
2923,420,6,Kampffahnder
2924,420,7,Buscapelea
2925,420,8,Cercasfide
2926,420,9,"Vs. Seeker"
2927,421,1,コインケース
2928,421,3,동전케이스
2929,421,5,"Boîte Jetons"
2930,421,6,Münzkorb
2931,421,7,Monedero
2932,421,8,Salvadanaio
2933,421,9,"Coin Case"
2934,422,1,ボロのつりざお
2935,422,3,낡은낚싯대
2936,422,5,Canne
2937,422,6,Angel
2938,422,7,"Caña Vieja"
2939,422,8,"Amo Vecchio"
2940,422,9,"Old Rod"
2941,423,1,いいつりざお
2942,423,3,좋은낚싯대
2943,423,5,"Super Canne"
2944,423,6,Profiangel
2945,423,7,"Caña Buena"
2946,423,8,"Amo Buono"
2947,423,9,"Good Rod"
2948,424,1,すごいつりざお
2949,424,3,대단한낚싯대
2950,424,5,"Méga Canne"
2951,424,6,Superangel
2952,424,7,Supercaña
2953,424,8,"Super Amo"
2954,424,9,"Super Rod"
2955,425,1,コダックじょうろ
2956,425,3,고라파덕물뿌리개
2957,425,5,Kwakarrosoir
2958,425,6,Entonkanne
2959,425,7,Psydugadera
2960,425,8,Sprayduck
2961,425,9,Sprayduck
2962,426,1,ポフィンケース
2963,426,3,포핀케이스
2964,426,5,"Boîte Poffin"
2965,426,6,Knurspbox
2966,426,7,Pokochera
2967,426,8,Portapoffin
2968,426,9,"Poffin Case"
2969,427,1,じてんしゃ
2970,427,3,자전거
2971,427,5,Bicyclette
2972,427,6,Fahrrad
2973,427,7,Bici
2974,427,8,Bicicletta
2975,427,9,Bicycle
2976,428,1,ルームキー
2977,428,3,룸키
2978,428,5,"Clé Chambre"
2979,428,6,B-Schlüssel
2980,428,7,"Llave Suite"
2981,428,8,"Chiave Suite"
2982,428,9,"Suite Key"
2983,429,1,オーキドのてがみ
2984,429,3,오박사의편지
2985,429,5,"Lettre Chen"
2986,429,6,"Eichs Brief"
2987,429,7,"Carta Prof. Oak"
