id,ability_id,version_group_id,language_id,flavor_text
2396,99,15,8,"Le mosse del Pokémon e del
nemico vanno sempre a segno."
2397,99,15,9,"Ensures attacks by or
against the Pokémon land."
2398,99,15,11,"お互いの　技が
必ず　当たる。"
2399,99,16,1,"おたがいの　わざが
かならず　あたる。"
2400,99,16,3,"서로의 기술이
반드시 맞는다."
2401,99,16,5,"Les capacités du Pokémon et de
l’ennemi touchent à coup sûr."
2402,99,16,6,"Alle Attacken des oder auf
das Pokémon gelingen."
2403,99,16,7,"El movimiento del Pokémon y el
del rival acertarán."
2404,99,16,8,"Le mosse del Pokémon e del
nemico vanno sempre a segno."
2405,99,16,9,"Ensures that attacks by or
against the Pokémon will land."
2406,99,16,11,"お互いの　技が
必ず　当たる。"
2407,100,8,9,"The Pokémon moves after
even slower foes."
2408,100,9,9,"The Pokémon moves after
even slower foes."
2409,100,10,9,"The Pokémon moves after
even slower foes."
2410,100,11,5,"Attaque toujours après 
l’ennemi, même plus lent."
2411,100,11,9,"The Pokémon moves after
all other Pokémon do."
2412,100,14,9,"The Pokémon moves after
all other Pokémon do."
2413,100,15,1,"あいてより　すばやくても
こうどうが　おそくなる。"
2414,100,15,3,"상대보다 재빨라도
행동이 느려진다."
2415,100,15,5,"Agit toujours après les autres
Pokémon, même plus lents."
2416,100,15,6,"Handelt auch mit Initiative-Vorteil
stets nach dem Gegner."
2417,100,15,7,"El Pokémon se mueve tras todos
los demás."
2418,100,15,8,"I nemici attaccano sempre per
primi, anche se sono più lenti."
2419,100,15,9,"The Pokémon moves after
all other Pokémon do."
2420,100,15,11,"相手より　素早くても
行動が　遅くなる。"
2421,100,16,1,"あいてより　すばやくても
こうどうが　おそくなる。"
2422,100,16,3,"상대보다 재빨라도
행동이 느려진다."
2423,100,16,5,"Agit toujours après les autres
Pokémon, même plus lents."
2424,100,16,6,"Handelt auch mit Initiative-Vorteil
stets nach dem Gegner."
2425,100,16,7,"El Pokémon se mueve tras todos
los demás."
2426,100,16,8,"I nemici attaccano sempre per
primi, anche se sono più lenti."
2427,100,16,9,"The Pokémon moves after
all other Pokémon do."
2428,100,16,11,"相手より　素早くても
行動が　遅くなる。"
2429,101,8,9,"Powers up the Pokémon’s
weaker moves."
2430,101,9,9,"Powers up the Pokémon’s
weaker moves."
2431,101,10,9,"Powers up the Pokémon’s
weaker moves."
2432,101,11,5,"Augmente la puissance des
capacités les plus faibles."
2433,101,11,9,"Powers up the Pokémon’s
weaker moves."
2434,101,14,9,"Powers up the Pokémon’s
weaker moves."
2435,101,15,1,"よわい　わざの
いりょくが　あがる。"
2436,101,15,3,"약한 기술의
위력이 올라간다."
2437,101,15,5,"Augmente la puissance des
capacités les plus faibles."
2438,101,15,6,"Steigert die Effektivität von
schwächeren Attacken."
2439,101,15,7,"Potencia los movimientos más
débiles del Pokémon."
2440,101,15,8,"Potenzia le mosse più deboli
del Pokémon."
2441,101,15,9,"Powers up the Pokémon’s
weaker moves."
2442,101,15,11,"弱い　技の
威力が　あがる。"
2443,101,16,1,"よわい　わざの
いりょくが　あがる。"
2444,101,16,3,"약한 기술의
위력이 올라간다."
2445,101,16,5,"Augmente la puissance des
capacités les plus faibles."
2446,101,16,6,"Steigert die Effektivität von
schwächeren Attacken."
2447,101,16,7,"Potencia los movimientos más
débiles del Pokémon."
2448,101,16,8,"Potenzia le mosse più deboli
del Pokémon."
2449,101,16,9,"Powers up the Pokémon’s
weaker moves."
2450,101,16,11,"弱い　技の
威力が　あがる。"
2451,102,8,9,"Prevents status problems
in sunny weather."
2452,102,9,9,"Prevents status problems
in sunny weather."
2453,102,10,9,"Prevents problems with
status in sunny weather."
2454,102,11,5,"Empêche les problèmes
de statut au soleil."
2455,102,11,9,"Prevents problems with
status in sunny weather."
2456,102,14,9,"Prevents problems with
status in sunny weather."
2457,102,15,1,"じょうたい　いじょうに
はれのとき　ならない。"
2458,102,15,3,"맑을 때는
상태 이상이 되지 않는다."
2459,102,15,5,"Empêche les problèmes de statut
au soleil."
2460,102,15,6,"Verhindert bei Sonnenschein
Statusprobleme."
2461,102,15,7,"Evita los problemas de estado si
hace sol."
2462,102,15,8,"Evita problemi di stato quando
c’è il sole."
2463,102,15,9,"Prevents status conditions
in sunny weather."
2464,102,15,11,"晴れのとき
状態異常に　ならない。"
2465,102,16,1,"じょうたい　いじょうに
はれのとき　ならない。"
2466,102,16,3,"맑을 때는
상태 이상이 되지 않는다."
2467,102,16,5,"Empêche les problèmes de statut
au soleil."
2468,102,16,6,"Verhindert bei Sonnenschein
Statusprobleme."
2469,102,16,7,"Evita los problemas de estado si
hace sol."
2470,102,16,8,"Evita problemi di stato quando
c’è il sole."
2471,102,16,9,"Prevents status conditions
in sunny weather."
2472,102,16,11,"晴れのとき
状態異常に　ならない。"
2473,103,8,9,"The Pokémon can’t use
any held items."
2474,103,9,9,"The Pokémon can’t use
any held items."
2475,103,10,9,"The Pokémon can’t use
any held items."
2476,103,11,5,"Le Pokémon ne peut
utiliser aucun objet tenu."
2477,103,11,9,"The Pokémon can’t use
any held items."
2478,103,14,9,"The Pokémon can’t use
any held items."
2479,103,15,1,"もっている　どうぐを
つかうことが　できない。"
2480,103,15,3,"지니고 있는 도구를
쓸 수 없다."
2481,103,15,5,"Le Pokémon ne peut utiliser
aucun objet tenu."
2482,103,15,6,"Das Pokémon kann keine
getragenen Items verwenden."
2483,103,15,7,"El Pokémon no puede usar
objetos equipados."
2484,103,15,8,"Il Pokémon non può usare
lo strumento che ha."
2485,103,15,9,"The Pokémon can’t use
any held items."
2486,103,15,11,"持っている　道具を
使うことが　できない。"
2487,103,16,1,"もっている　どうぐを
つかうことが　できない。"
2488,103,16,3,"지니고 있는 도구를
쓸 수 없다."
2489,103,16,5,"Le Pokémon ne peut utiliser
aucun objet tenu."
2490,103,16,6,"Das Pokémon kann keine
getragenen Items verwenden."
2491,103,16,7,"El Pokémon no puede usar
objetos equipados."
2492,103,16,8,"Il Pokémon non può usare
lo strumento che ha."
2493,103,16,9,"The Pokémon can’t use
any held items."
2494,103,16,11,"持っている　道具を
使うことが　できない。"
2495,104,8,9,"Moves can be used
regardless of abilities."
2496,104,9,9,"Moves can be used
regardless of abilities."
2497,104,10,9,"Moves can be used
regardless of abilities."
2498,104,11,5,"Les cap. spé. adverses ne
bloquent pas ses cap."
2499,104,11,9,"Moves can be used
regardless of Abilities."
2500,104,14,9,"Moves can be used
regardless of Abilities."
2501,104,15,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
2502,104,15,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
2503,104,15,5,"Les talents adverses ne bloquent
pas ses capacités."
2504,104,15,6,"Attacken können ungeachtet der
Fähigkeiten verwendet werden."
2505,104,15,7,"Usa movimientos sin que importen
las habilidades del objetivo."
2506,104,15,8,"Neutralizza le abilità che
bloccano le mosse."
2507,104,15,9,"Moves can be used on the target
regardless of its Abilities."
2508,104,15,11,"特性に　関係なく
相手に　技を　だせる。"
2509,104,16,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
2510,104,16,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
2511,104,16,5,"Les talents adverses ne bloquent
pas ses capacités."
2512,104,16,6,"Attacken können ungeachtet der
Fähigkeiten verwendet werden."
2513,104,16,7,"Usa movimientos sin que importen
las habilidades del objetivo."
2514,104,16,8,"Neutralizza le abilità che
bloccano le mosse."
2515,104,16,9,"Moves can be used on the target
regardless of its Abilities."
2516,104,16,11,"特性に　関係なく
相手に　技を　だせる。"
2517,105,8,9,"Heightens the critical-hit
ratios of moves."
2518,105,9,9,"Heightens the critical-hit
ratios of moves."
2519,105,10,9,"Heightens the critical-
hit ratios of moves."
2520,105,11,5,"Augmente la fréquence
des coups critiques."
2521,105,11,9,"Heightens the critical-
hit ratios of moves."
2522,105,14,9,"Heightens the critical-
hit ratios of moves."
2523,105,15,1,"あいての　きゅうしょに
こうげきが　あたりやすい。"
2524,105,15,3,"상대의 급소에
공격이 맞기 쉽다."
2525,105,15,5,"Augmente la fréquence des
coups critiques."
2526,105,15,6,"Erhöht die Wahrscheinlichkeit,
einen Volltreffer zu landen."
2527,105,15,7,"Aumenta la probabilidad de dar
golpes críticos."
2528,105,15,8,"Aumenta la probabilità di
infliggere brutti colpi."
2529,105,15,9,"Boosts the critical-hit
ratios of moves."
2530,105,15,11,"相手の　急所に
攻撃が　当たりやすい。"
2531,105,16,1,"あいての　きゅうしょに
こうげきが　あたりやすい。"
2532,105,16,3,"상대의 급소에
공격이 맞기 쉽다."
2533,105,16,5,"Augmente la fréquence des
coups critiques."
2534,105,16,6,"Erhöht die Wahrscheinlichkeit,
einen Volltreffer zu landen."
2535,105,16,7,"Aumenta la probabilidad de dar
golpes críticos."
2536,105,16,8,"Aumenta la probabilità di
infliggere brutti colpi."
2537,105,16,9,"Boosts the critical-hit
ratios of moves."
2538,105,16,11,"相手の　急所に
攻撃が　当たりやすい。"
2539,106,8,9,"Damages the foe landing
the finishing hit."
2540,106,9,9,"Damages the foe landing
the finishing hit."
2541,106,10,9,"Damages the foe landing
the finishing hit."
2542,106,11,5,"Blesse l’ennemi qui 
porte le coup de grâce."
2543,106,11,9,"Damages the attacker
landing the finishing hit."
2544,106,14,9,"Damages the attacker
landing the finishing hit."
2545,106,15,1,"ひんしの　ときに　ふれた
あいてに　ダメージ。"
2546,106,15,3,"기절할 때 스친
상대에게 데미지를 준다."
2547,106,15,5,"Blesse l’attaquant qui porte
le coup de grâce."
2548,106,15,6,"Fügt einem Angreifer, der das
Pokémon besiegt, Schaden zu."
2549,106,15,7,"Daña al agresor que le ha dado el
golpe de gracia."
2550,106,15,8,"Arreca danni al Pokémon che
sferra il colpo finale."
2551,106,15,9,"Damages the attacker
landing the finishing hit."
2552,106,15,11,"ひんしの　ときに　触れた
相手に　ダメージ。"
2553,106,16,1,"ひんしの　ときに　ふれた
あいてに　ダメージ。"
2554,106,16,3,"기절할 때 스친
상대에게 데미지를 준다."
2555,106,16,5,"Blesse l’attaquant qui porte
le coup de grâce."
2556,106,16,6,"Fügt einem Angreifer, der das
Pokémon besiegt, Schaden zu."
2557,106,16,7,"Daña al agresor que le ha dado el
golpe de gracia."
2558,106,16,8,"Arreca danni al Pokémon che
sferra il colpo finale."
2559,106,16,9,"Damages the attacker
landing the finishing hit."
2560,106,16,11,"ひんしの　ときに　触れた
相手に　ダメージ。"
2561,107,8,9,"Senses the foe’s
dangerous moves."
2562,107,9,9,"Senses the foe’s
dangerous moves."
2563,107,10,9,"Senses the foe’s
dangerous moves."
2564,107,11,5,"Prévoit les capacités
ennemies dangereuses."
2565,107,11,9,"Senses a foe’s
dangerous moves."
2566,107,14,9,"Senses a foe’s
dangerous moves."
2567,107,15,1,"あいての　もつ　きけんな
わざを　さっちする。"
2568,107,15,3,"상대가 지닌 위험한
기술을 감지한다."
2569,107,15,5,"Prévoit les capacités ennemies
dangereuses."
2570,107,15,6,"Ahnt gefährliche Attacken
des Gegners voraus."
2571,107,15,7,"Prevé los movimientos peligrosos
del rival."
2572,107,15,8,"Rivela se il nemico ha mosse
pericolose."
2573,107,15,9,"Senses an opposing Pokémon’s
dangerous moves."
2574,107,15,11,"相手の　持つ　危険な
技を　察知する。"
2575,107,16,1,"あいての　もつ　きけんな
わざを　さっちする。"
2576,107,16,3,"상대가 지닌 위험한
기술을 감지한다."
2577,107,16,5,"Prévoit les capacités ennemies
dangereuses."
2578,107,16,6,"Ahnt gefährliche Attacken
des Gegners voraus."
2579,107,16,7,"Prevé los movimientos peligrosos
del rival."
2580,107,16,8,"Rivela se il nemico ha mosse
pericolose."
2581,107,16,9,"Senses an opposing Pokémon’s
dangerous moves."
2582,107,16,11,"相手の　持つ　危険な
技を　察知する。"
2583,108,8,9,"Determines what moves
the foe has."
2584,108,9,9,"Determines what moves
the foe has."
2585,108,10,9,"Determines what moves
the foe has."
2586,108,11,5,"Découvre la capacité
ennemie la plus puissante."
2587,108,11,9,"Determines what moves
a foe has."
2588,108,14,9,"Determines what moves
a foe has."
2589,108,15,1,"あいての　もつ　わざを
よみとることが　できる。"
2590,108,15,3,"상대가 지닌 기술을
꿰뚫어볼 수 있다."
2591,108,15,5,"Découvre la capacité ennemie la
plus puissante."
2592,108,15,6,"Gibt Auskunft über das Attacken-
Repertoire des Gegners."
2593,108,15,7,"Determina el movimiento más
potente del rival."
2594,108,15,8,"Scopre la mossa più potente
del nemico."
2595,108,15,9,"Determines what moves
an opposing Pokémon has."
2596,108,15,11,"相手の　持つ　技を
読み取ることが　できる。"
2597,108,16,1,"あいての　もつ　わざを
よ とることが　できる。"
2598,108,16,3,"상대가 지닌 기술을
꿰뚫어볼 수 있다."
2599,108,16,5,"Découvre la capacité ennemie la
plus puissante."
2600,108,16,6,"Gibt Auskunft über das Attacken-
Repertoire des Gegners."
2601,108,16,7,"Determina el movimiento más
potente del rival."
2602,108,16,8,"Scopre la mossa più potente
del nemico."
2603,108,16,9,"Determines what moves
an opposing Pokémon has."
2604,108,16,11,"相手の　持つ　技を
読 取ることが　できる。"
2605,109,8,9,"Ignores any change in
ability by the foe."
2606,109,9,9,"Ignores any change in
ability by the foe."
2607,109,10,9,"Ignores any change in
ability by the foe."
2608,109,11,5,"Ignore les changements de
stats de l’ennemi."
2609,109,11,9,"Ignores any stat changes
in the Pokémon."
2610,109,14,9,"Ignores any stat changes
in the Pokémon."
2611,109,15,1,"あいての　のうりょくの
へんかを　むしする。"
2612,109,15,3,"상대의 능력
변화를 무시한다."
2613,109,15,5,"Ignore les changements de stats
de l’ennemi."
2614,109,15,6,"Ignoriert Statusveränderungen
des Zieles."
2615,109,15,7,"No tiene en cuenta las mejoras
en las características del rival."
2616,109,15,8,"Ignora le modifiche alle
statistiche del nemico."
2617,109,15,9,"Ignores the opposing
Pokémon’s stat changes."
2618,109,15,11,"相手の　能力の
変化を　無視する。"
2619,109,16,1,"あいての　のうりょくの
へんかを　むしする。"
2620,109,16,3,"상대의 능력
변화를 무시한다."
2621,109,16,5,"Ignore les changements de stats
de l’ennemi."
2622,109,16,6,"Ignoriert Statusveränderungen
des Zieles."
2623,109,16,7,"No tiene en cuenta las mejoras
en las características del rival."
2624,109,16,8,"Ignora le modifiche alle
statistiche del nemico."
2625,109,16,9,"Ignores the opposing
Pokémon’s stat changes."
2626,109,16,11,"相手の　能力の
変化を　無視する。"
2627,110,8,9,"Powers up “not very
effective” moves."
2628,110,9,9,"Powers up “not very
effective” moves."
2629,110,10,9,"Powers up “not very
effective” moves."
2630,110,11,5,"Améliore les capacités
“pas très efficaces”."
2631,110,11,9,"Powers up “not very
effective” moves."
2632,110,14,9,"Powers up “not very
effective” moves."
2633,110,15,1,"こうかいまひとつ　のとき
わざを　つよめる。"
2634,110,15,3,"효과가 별로인 기술이
강해진다."
2635,110,15,5,"Améliore les capacités « pas très
efficaces »."
2636,110,15,6,"Verstärkt nicht sehr effektive
Attacken."
2637,110,15,7,"Potencia los movimientos que no
son muy eficaces."
2638,110,15,8,"Potenzia le mosse non molto
efficaci."
2639,110,15,9,"Powers up “not very
effective” moves."
2640,110,15,11,"効果いまひとつ　のとき
技を　強める。"
2641,110,16,1,"こうかいまひとつ　のとき
わざを　つよめる。"
2642,110,16,3,"효과가 별로인 기술이
강해진다."
2643,110,16,5,"Améliore les capacités «pas très
efficaces»."
2644,110,16,6,"Verstärkt nicht sehr effektive
Attacken."
2645,110,16,7,"Potencia los movimientos que no
son muy eficaces."
2646,110,16,8,"Potenzia le mosse non molto
efficaci."
2647,110,16,9,"Powers up “not very
effective” moves."
2648,110,16,11,"効果いまひとつ　のとき
技を　強める。"
2649,111,8,9,"Powers down super­
effective moves."
2650,111,9,9,"Powers down super­
effective moves."
2651,111,10,9,"Reduces damage from
supereffective attacks."
2652,111,11,5,"Affaiblit les capacités
“super efficaces”."
2653,111,11,9,"Reduces damage from
supereffective attacks."
2654,111,14,9,"Reduces damage from
supereffective attacks."
2655,111,15,1,"こうかばつぐん　のとき
いりょくを　よわめる。"
2656,111,15,3,"효과가 굉장한 기술의
위력을 약하게 한다."
2657,111,15,5,"Réduit les dégâts des capacités
« super efficaces » subies."
2658,111,15,6,"Senkt die Stärke sehr effektiver
Attacken."
2659,111,15,7,"Mitiga los movimientos
supereficaces."
2660,111,15,8,"Riduce la potenza delle mosse
superefficaci."
2661,111,15,9,"Reduces damage from
supereffective attacks."
2662,111,15,11,"効果バツグン　のとき
威力を　弱める。"
2663,111,16,1,"こうかばつぐん　のとき
いりょくを　よわめる。"
2664,111,16,3,"효과가 굉장한 기술의
위력을 약하게 한다."
2665,111,16,5,"Réduit les dégâts des capacités
«super efficaces» subies."
2666,111,16,6,"Senkt die Stärke sehr effektiver
Attacken."
2667,111,16,7,"Mitiga los movimientos
supereficaces."
2668,111,16,8,"Riduce la potenza delle mosse
superefficaci."
2669,111,16,9,"Reduces damage from
supereffective attacks."
2670,111,16,11,"効果バツグン　のとき
威力を　弱める。"
2671,112,8,9,"Temporarily halves Attack
and Speed."
2672,112,9,9,"Temporarily halves Attack
and Speed."
2673,112,10,9,"Temporarily halves
Attack and Speed."
2674,112,11,5,"Divise temporairement
Vitesse et Attaque par 2."
2675,112,11,9,"Temporarily halves
Attack and Speed."
2676,112,14,9,"Temporarily halves
Attack and Speed."
2677,112,15,1,"こうげきと　すばやさが
しばらく　はんぶんになる。"
2678,112,15,3,"공격과 스피드가
잠시 동안 절반이 된다."
2679,112,15,5,"Divise temporairement Vitesse
et Attaque par 2."
2680,112,15,6,"Halbiert zeitweilig den Angriff
und die Initiative."
2681,112,15,7,"Baja a la mitad el Ataque y la
Velocidad durante un rato."
2682,112,15,8,"Dimezza per un po’ l’Attacco e
la Velocità."
2683,112,15,9,"Temporarily halves the Pokémon’s
Attack and Speed stats."
2684,112,15,11,"攻撃と　素早さが
しばらく　半分になる。"
2685,112,16,1,"こうげきと　すばやさが
しばらく　はんぶんになる。"
2686,112,16,3,"공격과 스피드가
잠시 동안 절반이 된다."
2687,112,16,5,"Divise temporairement Vitesse
et Attaque par 2."
2688,112,16,6,"Halbiert zeitweilig den Angriff
und die Initiative."
2689,112,16,7,"Baja a la mitad el Ataque y la
Velocidad durante un rato."
2690,112,16,8,"Dimezza per un po’ l’Attacco e
la Velocità."
2691,112,16,9,"Temporarily halves the Pokémon’s
Attack and Speed stats."
2692,112,16,11,"攻撃と　素早さが
しばらく　半分になる。"
2693,113,8,9,"Enables moves to hit
Ghost-type foes."
2694,113,9,9,"Enables moves to hit
Ghost-type foes."
2695,113,10,9,"Enables moves to hit
Ghost-type foes."
2696,113,11,5,"Les cap. Normal touchent
les Pokémon Spectre."
2697,113,11,9,"Enables moves to hit
Ghost-type Pokémon."
2698,113,14,9,"Enables moves to hit
Ghost-type Pokémon."
2699,113,15,1,"ゴーストタイプに
ノーマルわざが　あたる。"
2700,113,15,3,"고스트타입에
노말 기술이 맞는다."
2701,113,15,5,"Les capacités Normal et Combat
touchent les Pokémon Spectre."
2702,113,15,6,"Normal- und Kampf-Attacken
treffen Pokémon vom Typ Geist."
2703,113,15,7,"Movimientos tipo Normal y Lucha
golpean a Pokémon Fantasma."
2704,113,15,8,"I Pokémon di tipo Spettro sono
colpiti da mosse Normale e Lotta."
2705,113,15,9,"Makes Normal- and Fighting-type
moves hit Ghost-type Pokémon."
2706,113,15,11,"ゴーストタイプに
ノーマル技が　当たる。"
2707,113,16,1,"ゴーストタイプに
ノーマルわざが　あたる。"
2708,113,16,3,"고스트타입에
노말 기술이 맞는다."
2709,113,16,5,"Les capacités Normal et Combat
touchent les Pokémon Spectre."
2710,113,16,6,"Normal- und Kampf-Attacken
treffen Pokémon vom Typ Geist."
2711,113,16,7,"Movimientos tipo Normal y Lucha
golpean a Pokémon Fantasma."
2712,113,16,8,"I Pokémon di tipo Spettro sono
colpiti da mosse Normale e Lotta. "
2713,113,16,9,"Makes Normal- and Fighting-type
moves hit Ghost-type Pokémon."
2714,113,16,11,"ゴーストタイプに
ノーマル技が　当たる。"
2715,114,8,9,"The Pokémon draws in all
Water-type moves."
2716,114,9,9,"The Pokémon draws in all
Water-type moves."
2717,114,10,9,"The Pokémon draws in all
Water-type moves."
2718,114,11,5,"Attire l’eau et augmente
l’Atq. Spé."
2719,114,11,9,"Draws in all Water-type
moves to up Sp. Attack."
2720,114,14,9,"Draws in all Water-type
moves to up Sp. Attack."
2721,114,15,1,"みずを　よびこんで
とくこうを　あげる。"
2722,114,15,3,"물을 끌어모아
특수공격을 올린다."
2723,114,15,5,"Attire et neutralise les attaques
Eau, et monte l’Attaque Spéciale."
2724,114,15,6,"Absorbiert Wasser-Attacken
und steigert den Spezial-Angriff."
2725,114,15,7,"Atrae y neutraliza los movimientos
de tipo Agua y sube el At. Esp."
2726,114,15,8,"Neutralizza mosse di tipo Acqua
per aumentare l’Attacco Speciale."
2727,114,15,9,"Draws in all Water-type moves
to boost its Sp. Atk stat."
2728,114,15,11,"みずを　呼び込んで
特攻を　あげる。"
2729,114,16,1," ずを　よびこんで
とくこうを　あげる。"
2730,114,16,3,"물을 끌어모아
특수공격을 올린다."
2731,114,16,5,"Attire et neutralise les attaques
Eau, et monte l’Attaque Spéciale."
2732,114,16,6,"Absorbiert Wasser-Attacken
und steigert den Spezial-Angriff."
2733,114,16,7,"Atrae y neutraliza los movimientos
de tipo Agua y sube el At. Esp."
2734,114,16,8,"Neutralizza mosse di tipo Acqua
per aumentare l’Attacco Speciale. "
2735,114,16,9,"Draws in all Water-type moves
to boost its Sp. Atk stat."
2736,114,16,11," ずを　呼び込んで
特攻を　あげる。"
2737,115,8,9,"The Pokémon regains HP in
a hailstorm."
2738,115,9,9,"The Pokémon regains HP in
a hailstorm."
2739,115,10,9,"The Pokémon regains HP in
a hailstorm."
2740,115,11,5,"Régénère ses PV lors des
tempêtes de grêle."
2741,115,11,9,"The Pokémon gradually
regains HP in a hailstorm."
2742,115,14,9,"The Pokémon gradually
regains HP in a hailstorm."
2743,115,15,1,"あられのとき　HPを
すこしずつ　かいふく。"
2744,115,15,3,"싸라기눈일 때 HP를
조금씩 회복한다."
2745,115,15,5,"Régénère ses PV lors des
tempêtes de grêle."
2746,115,15,6,"Regeneriert bei Hagel
nach und nach KP."
2747,115,15,7,"Recupera algunos PS cuando hay
tormentas de granizo."
2748,115,15,8,"Il Pokémon recupera PS quando
grandina."
2749,115,15,9,"The Pokémon gradually
regains HP in a hailstorm."
2750,115,15,11,"あられのとき　ＨＰを
少しずつ　回復。"
2751,115,16,1,"あられのとき　HPを
すこしずつ　かいふく。"
2752,115,16,3,"싸라기눈일 때 HP를
조금씩 회복한다."
2753,115,16,5,"Régénère ses PV lors des
tempêtes de grêle."
2754,115,16,6,"Regeneriert bei Hagel
nach und nach KP."
2755,115,16,7,"Recupera algunos PS cuando hay
tormentas de granizo."
2756,115,16,8,"Il Pokémon recupera PS quando
grandina."
2757,115,16,9,"The Pokémon gradually
regains HP in a hailstorm."
2758,115,16,11,"あられのとき　ＨＰを
少しずつ　回復。"
2759,116,8,9,"Powers down super­
effective moves."
2760,116,9,9,"Powers down super­
effective moves."
2761,116,10,9,"Reduces damage from
supereffective attacks"
2762,116,11,5,"Affaiblit les capacités
“super efficaces”."
2763,116,11,9,"Reduces damage from
supereffective attacks."
2764,116,14,9,"Reduces damage from
supereffective attacks."
2765,116,15,1,"こうかばつぐん　のとき
いりょくを　よわめる。"
2766,116,15,3,"효과가 굉장한 기술의
위력을 약하게 한다."
2767,116,15,5,"Réduit les dégâts des capacités
« super efficaces » subies."
2768,116,15,6,"Senkt die Stärke sehr effektiver
Attacken."
2769,116,15,7,"Mitiga los movimientos
supereficaces."
2770,116,15,8,"Riduce la potenza delle mosse
superefficaci."
2771,116,15,9,"Reduces damage from
supereffective attacks."
2772,116,15,11,"効果バツグン　のとき
威力を　弱める。"
2773,116,16,1,"こうかばつぐん　のとき
いりょくを　よわめる。"
2774,116,16,3,"효과가 굉장한 기술의
위력을 약하게 한다."
2775,116,16,5,"Réduit les dégâts des capacités
«super efficaces» subies."
2776,116,16,6,"Senkt die Stärke sehr effektiver
Attacken."
2777,116,16,7,"Mitiga los movimientos
supereficaces."
2778,116,16,8,"Riduce la potenza delle mosse
superefficaci."
2779,116,16,9,"Reduces damage from
supereffective attacks."
2780,116,16,11,"効果バツグン　のとき
威力を　弱める。"
2781,117,8,9,"The Pokémon summons a
hailstorm in battle."
2782,117,9,9,"The Pokémon summons a
hailstorm in battle."
2783,117,10,9,"The Pokémon summons a
hailstorm in battle."
2784,117,11,5,"Déclenche une tempête de
grêle pendant le combat."
2785,117,11,9,"The Pokémon summons a
hailstorm in battle."
2786,117,14,9,"The Pokémon summons a
hailstorm in battle."
2787,117,15,1,"せんとうに　でると
あられを　ふらす。"
2788,117,15,3,"배틀에 나가면
싸라기눈을 내리게 한다."
2789,117,15,5,"Déclenche une tempête de
grêle pendant le combat."
2790,117,15,6,"Das Pokémon beschwört im
Kampf Hagelstürme herauf."
2791,117,15,7,"El Pokémon invoca una tormenta
de granizo."
2792,117,15,8,"Il Pokémon provoca una
grandinata durante la lotta."
2793,117,15,9,"The Pokémon summons a
hailstorm when it enters a battle."
2794,117,15,11,"戦闘に　でると
あられを　降らす。"
2795,117,16,1,"せんとうに　でると
あられを　ふらす。"
2796,117,16,3,"배틀에 나가면
싸라기눈을 내리게 한다."
2797,117,16,5,"Déclenche une tempête de
grêle pendant le combat."
2798,117,16,6,"Das Pokémon beschwört im
Kampf Hagelstürme herauf."
2799,117,16,7,"El Pokémon invoca una tormenta
de granizo."
2800,117,16,8,"Il Pokémon provoca una
grandinata durante la lotta."
2801,117,16,9,"The Pokémon summons a
hailstorm when it enters a battle."
2802,117,16,11,"戦闘に　でると
あられを　降らす。"
2803,118,8,9,"The Pokémon may gather
Honey from somewhere."
2804,118,9,9,"The Pokémon may gather
Honey from somewhere."
2805,118,10,9,"The Pokémon may gather
Honey from somewhere."
2806,118,11,5,"Le Pokémon peut parfois
trouver du Miel."
2807,118,11,9,"The Pokémon may gather
Honey from somewhere."
2808,118,14,9,"The Pokémon may gather
Honey from somewhere."
2809,118,15,1,"あまいミツを　あつめて
くることが　ある。"
2810,118,15,3,"달콤한꿀을 모아서
올 때가 있다."
2811,118,15,5,"Le Pokémon peut parfois trouver
du Miel."
2812,118,15,6,"Das Pokémon sammelt
gelegentlich Honig auf."
2813,118,15,7,"El Pokémon recoge Miel de
donde puede."
2814,118,15,8,"Il Pokémon può raccogliere
Miele."
2815,118,15,9,"The Pokémon may gather
Honey from somewhere."
2816,118,15,11,"あまいミツを　集めて
くることが　ある。"
2817,118,16,1,"あまいミツを　あつめて
くることが　ある。"
2818,118,16,3,"달콤한꿀을 모아서
올 때가 있다."
2819,118,16,5,"Le Pokémon peut parfois trouver
du Miel."
2820,118,16,6,"Das Pokémon sammelt
gelegentlich Honig auf."
2821,118,16,7,"El Pokémon recoge Miel de
donde puede."
2822,118,16,8,"Il Pokémon può raccogliere
Miele."
2823,118,16,9,"The Pokémon may gather
Honey from somewhere."
2824,118,16,11,"あまいミツを　集めて
くることが　ある。"
2825,119,8,9,"The Pokémon can check
the foe’s held item."
2826,119,9,9,"The Pokémon can check
the foe’s held item."
2827,119,10,9,"The Pokémon can check
the foe’s held item."
2828,119,11,5,"Permet de connaître
l’objet tenu par l’ennemi."
2829,119,11,9,"The Pokémon can check
a foe’s held item."
2830,119,14,9,"The Pokémon can check
a foe’s held item."
2831,119,15,1,"あいての　もちものを
しることが　できる。"
2832,119,15,3,"상대가 지닌 물건을
알 수 있다."
2833,119,15,5,"Permet de connaître l’objet tenu
par l’ennemi."
2834,119,15,6,"Gibt Auskunft über gegnerische
Items."
2835,119,15,7,"El Pokémon puede ver el objeto
que lleva el rival."
