id,move_id,version_group_id,language_id,flavor_text
7098,264,16,6,"Anwender konzentriert sich, bevor er angreift.
Wird er vorher getroffen, ist die Attacke erfolglos."
7099,264,16,7,"Se concentra para dar un puñetazo. Falla si se 
sufre un golpe antes de su uso."
7100,264,16,8,"Chi la usa prende la mira prima di sferrare
un pugno. Fallirà se verrà colpito prima
di eseguire la mossa."
7101,264,16,9,"The user focuses its mind before
launching a punch. This move fails
if the user is hit before it is used."
7102,264,16,11,"精神を　高めて　パンチを　くりだす。
技を　だすまでに
攻撃を　受けると　失敗する。"
7103,265,5,9,"Powerful against paralyzed
foes, but also heals them."
7104,265,6,9,"Powerful against paralyzed
foes, but also heals them."
7105,265,7,9,"Doubly effective on
a paralyzed foe,
but it also cures
the foe’s paralysis."
7106,265,8,9,"This attack inflicts
double damage on a
paralyzed foe. It
also cures the foe’s
paralysis, however."
7107,265,9,9,"This attack inflicts
double damage on a
paralyzed foe. It
also cures the foe’s
paralysis, however."
7108,265,10,9,"This attack inflicts
double damage on a
paralyzed foe. It
also cures the foe’s
paralysis, however."
7109,265,11,5,"Cette attaque est doublement efficace
sur les Pokémon paralysés, mais elle
soigne leur paralysie."
7110,265,11,9,"This attack inflicts double damage on a
target with paralysis. It also cures the
target’s paralysis, however."
7111,265,14,9,"This attack inflicts double damage on a
target with paralysis. It also cures the
target’s paralysis, however."
7112,265,15,1,"まひ　じょうたいの　あいてには
いりょくが　２ばいに　なるが
かわりに　あいての　まひが　なおる。"
7113,265,15,3,"마비 상태의 상대에게는
위력이 2배가 되지만
대신 상대의 마비가 풀린다."
7114,265,15,5,"Cette attaque est doublement efficace sur les
Pokémon paralysés, mais elle soigne leur paralysie."
7115,265,15,6,"Doppelt wirksam gegen paralysierte Ziele,
heilt sie aber auch von der Paralyse."
7116,265,15,7,"Hace el doble de daño a objetivos paralizados,
pero también cura la parálisis."
7117,265,15,8,"Infligge un danno doppio a un bersaglio
paralizzato, ma ne cura anche la paralisi."
7118,265,15,9,"This attack inflicts double damage on a
target with paralysis. This also cures the
target’s paralysis, however."
7119,265,15,11,"まひ状態の　相手には
威力が　２倍に　なるが
かわりに　相手の　まひが　治る。"
7120,265,16,1,"まひ　じょうたいの　あいてには
いりょくが　２ばいに　なるが
かわりに　あいての　まひが　なおる。"
7121,265,16,3,"마비 상태의 상대에게는
위력이 2배가 되지만
대신 상대의 마비가 풀린다."
7122,265,16,5,"Cette attaque est doublement efficace sur les
Pokémon paralysés, mais elle soigne leur paralysie. "
7123,265,16,6,"Doppelt wirksam gegen paralysierte Ziele,
heilt sie aber auch von der Paralyse."
7124,265,16,7,"Hace el doble de daño a objetivos paralizados, 
pero también cura la parálisis."
7125,265,16,8,"Infligge un danno doppio a un bersaglio
paralizzato, ma ne cura anche la paralisi."
7126,265,16,9,"This attack inflicts double damage on a
target with paralysis. This also cures the
target’s paralysis, however."
7127,265,16,11,"まひ状態の　相手には
威力が　２倍に　なるが
かわりに　相手の　まひが　治る。"
7128,266,5,9,"Draws attention to make
foes attack only the user."
7129,266,6,9,"Draws attention to make
foes attack only the user."
7130,266,7,9,"The user draws
attention to itself,
making foes attack
only the user."
7131,266,8,9,"The user draws
attention to itself,
making all foes take
aim only at the user.
"
7132,266,9,9,"The user draws
attention to itself,
making all foes take
aim only at the user.
"
7133,266,10,9,"The user draws
attention to itself,
making all foes take
aim only at the user.
"
7134,266,11,5,"Attire l’attention. Les ennemis
n’attaquent que le lanceur."
7135,266,11,9,"The user draws attention to itself,
making all targets take aim
only at the user."
7136,266,14,9,"The user draws attention to itself,
making all targets take aim
only at the user."
7137,266,15,1,"じぶんに　ちゅうもく　させて
あいてからの　こうげきを
すべて　じぶんに　むけさせる。"
7138,266,15,3,"자신에게 주목시켜
상대로부터의 공격을
모두 자신에게 향하게 한다."
7139,266,15,5,"Attire l’attention des ennemis pour les forcer à
n’attaquer que le lanceur."
7140,266,15,6,"Zieht Aufmerksamkeit auf sich.
Gegner greift nur Anwender an."
7141,266,15,7,"Llama la atención para concentrar todos los
ataques de todos los del equipo rival hacia sí
mismo."
7142,266,15,8,"Chi la usa attira l’attenzione su di sé, costringendo
i nemici a sceglierlo sempre come bersaglio."
7143,266,15,9,"The user draws attention to itself,
making all targets take aim
only at the user."
7144,266,15,11,"自分に　注目させて
相手からの　攻撃を
すべて　自分に　むけさせる。"
7145,266,16,1,"じぶんに　ちゅうもく　させて
あいてからの　こうげきを
すべて　じぶんに　むけさせる。"
7146,266,16,3,"자신에게 주목시켜
상대로부터의 공격을
모두 자신에게 향하게 한다."
7147,266,16,5,"Attire l’attention des ennemis pour les forcer à
n’attaquer que le lanceur."
7148,266,16,6,"Zieht Aufmerksamkeit auf sich.
Gegner greift nur Anwender an."
7149,266,16,7,"Llama la atención para concentrar todos los
ataques de todos los del equipo rival hacia sí
mismo."
7150,266,16,8,"Chi la usa attira l’attenzione su di sé, costringendo 
i nemici a sceglierlo sempre come bersaglio."
7151,266,16,9,"The user draws attention to itself,
making all targets take aim
only at the user."
7152,266,16,11,"自分に　注目させて
相手からの　攻撃を
すべて　自分に　むけさせる。"
7153,267,5,9,"The type of attack varies
depending on the location."
7154,267,6,9,"The type of attack varies
depending on the location."
7155,267,7,9,"An attack that
changes type
depending on the
user’s location."
7156,267,8,9,"An attack that makes
use of nature’s
power. Its effects
vary depending on the
user’s environment."
7157,267,9,9,"An attack that makes
use of nature’s
power. Its effects
vary depending on the
user’s environment."
7158,267,10,9,"An attack that makes
use of nature’s
power. Its effects
vary depending on the
user’s environment."
7159,267,11,5,"Une attaque qui tire sa force de la
nature. Son type varie selon le terrain."
7160,267,11,9,"An attack that makes use of nature’s
power. Its effects vary depending on the
user’s environment."
7161,267,14,9,"An attack that makes use of nature’s
power. Its effects vary depending on the
user’s environment."
7162,267,15,1,"しぜんの　ちからで　こうげきする。
つかう　ばしょで
でてくる　わざが　へんかする。"
7163,267,15,3,"자연의 힘으로 공격한다.
사용하는 장소에 따라
나오는 기술이 변화한다."
7164,267,15,5,"Une attaque qui tire sa force de la nature.
Son type varie selon le terrain."
7165,267,15,6,"Angriff mit der Kraft der Natur, dessen Typ
vom Ort abhängt, wo er durchgeführt wird."
7166,267,15,7,"Usa el poder de la naturaleza para atacar.
Su efecto varía según el entorno de combate."
7167,267,15,8,"Mossa che fa uso della forza della natura.
Il suo effetto varia in base all’ambiente."
7168,267,15,9,"An attack that makes use of nature’s
power. Its effects vary depending on the
user’s environment."
7169,267,15,11,"自然の　力で　攻撃する。
使う　場所で
でてくる　技が　変化する。"
7170,267,16,1,"しぜんの　ちからで　こうげきする。
つかう　ばしょで
でてくる　わざが　へんかする。"
7171,267,16,3,"자연의 힘으로 공격한다.
사용하는 장소에 따라
나오는 기술이 변화한다."
7172,267,16,5,"Une attaque qui tire sa force de la nature.
Son type varie selon le terrain."
7173,267,16,6,"Angriff mit der Kraft der Natur, dessen Typ vom
Ort abhängt, an dem er durchgeführt wird."
7174,267,16,7,"Usa el poder de la naturaleza para atacar.
Su efecto varía según el entorno de combate."
7175,267,16,8,"Mossa che fa uso della forza della natura.
Il suo effetto varia in base all’ambiente."
7176,267,16,9,"An attack that makes use of nature’s
power. Its effects vary depending on the
user’s environment."
7177,267,16,11,"自然の　力で　攻撃する。
使う　場所で
でてくる　技が　変化する。"
7178,268,5,9,"Charges power to boost the
electric move used next."
7179,268,6,9,"Charges power to boost the
electric move used next."
7180,268,7,9,"The user charges
power to boost the
ELECTRIC move it
uses next."
7181,268,8,9,"The user boosts the
power of the Electric
move it uses next.
It also raises the
user’s Sp. Def stat."
7182,268,9,9,"The user boosts the
power of the Electric
move it uses next.
It also raises the
user’s Sp. Def stat."
7183,268,10,9,"The user boosts the
power of the Electric
move it uses next.
It also raises the
user’s Sp. Def stat."
7184,268,11,5,"Le lanceur concentre sa puissance pour
sa prochaine attaque Électrik.
Augmente sa Défense Spéciale."
7185,268,11,9,"The user boosts the power of the Electric
move it uses on the next turn. It also
raises the user’s Sp. Def stat."
7186,268,14,9,"The user boosts the power of the Electric
move it uses on the next turn. It also
raises the user’s Sp. Def stat."
7187,268,15,1,"つぎの　ターンに　だす　でんきタイプの
わざの　いりょくを　あげる。
じぶんの　とくぼうも　あがる。"
7188,268,15,3,"다음 턴에 쓸 전기타입
기술의 위력을 올린다.
자신의 특수방어도 올라간다."
7189,268,15,5,"Le lanceur concentre sa puissance pour
sa prochaine attaque Électrik. Augmente sa
Défense Spéciale."
7190,268,15,6,"Lädt Energie für die kommende Elektro-Attacke
auf. Erhöht die Spezial-Verteidigung."
7191,268,15,7,"Recarga energía para potenciar el siguiente
movimiento de tipo Eléctrico. También sube la
Defensa Especial."
7192,268,15,8,"Potenzia la mossa di tipo Elettro usata subito
dopo. Aumenta anche la Difesa Speciale
di chi la usa."
7193,268,15,9,"The user boosts the power of the Electric
move it uses on the next turn. This also
raises the user’s Sp. Def stat."
7194,268,15,11,"次の　ターンに　だす　でんきタイプの
技の　威力を　あげる。
自分の　特防も　あがる。"
7195,268,16,1,"つぎの　ターンに　だす　でんきタイプの
わざの　いりょくを　あげる。
じぶんの　とくぼうも　あがる。"
7196,268,16,3,"다음 턴에 쓸 전기타입
기술의 위력을 올린다.
자신의 특수방어도 올라간다."
7197,268,16,5,"Le lanceur concentre sa puissance pour
sa prochaine attaque Électrik. Augmente sa
Défense Spéciale."
7198,268,16,6,"Lädt Energie für die kommende Elektro-Attacke
auf. Erhöht die Spezial-Verteidigung."
7199,268,16,7,"Recarga energía para potenciar el siguiente 
movimiento de tipo Eléctrico. También sube la 
Defensa Especial."
7200,268,16,8,"Potenzia la mossa di tipo Elettro usata subito
dopo. Aumenta anche la Difesa Speciale
di chi la usa."
7201,268,16,9,"The user boosts the power of the Electric
move it uses on the next turn. This also
raises the user’s Sp. Def stat."
7202,268,16,11,"次の　ターンに　だす　でんきタイプの
技の　威力を　あげる。
自分の　特防も　あがる。"
7203,269,5,9,"Taunts the foe into only
using attack moves."
7204,269,6,9,"Taunts the foe into only
using attack moves."
7205,269,7,9,"The foe is taunted
into a rage that
allows it to use
only attack moves."
7206,269,8,9,"The foe is taunted
into a rage that
allows it to use only
attack moves for two
to four turns."
7207,269,9,9,"The foe is taunted
into a rage that
allows it to use only
attack moves for two
to four turns."
7208,269,10,9,"The foe is taunted
into a rage that
allows it to use only
attack moves for two
to four turns."
7209,269,11,5,"Provoque l’ennemi. L’oblige à n’utiliser
que des attaques pendant 3 tours."
7210,269,11,9,"The target is taunted into a rage that
allows it to use only attack moves
for three turns."
7211,269,14,9,"The target is taunted into a rage that
allows it to use only attack moves
for three turns."
7212,269,15,1,"あいてを　おこらせる。３ターンの
あいだ　あいては　ダメージを
あたえる　わざしか　だせなく　なる。"
7213,269,15,3,"상대를 화나게 한다.
3턴 동안 상대는 데미지를
주는 기술밖에 쓸 수 없게 된다."
7214,269,15,5,"Provoque l’ennemi. L’oblige à n’utiliser que des
attaques pendant trois tours."
7215,269,15,6,"Bringt das Ziel in Rage. Dieses kann über
drei Runden hinweg nur noch angreifen."
7216,269,15,7,"Enfurece al objetivo para que solo use
movimientos de ataque durante tres turnos."
7217,269,15,8,"Provoca il bersaglio inducendolo a usare
solo mosse d’attacco per tre turni."
7218,269,15,9,"The target is taunted into a rage that
allows it to use only attack moves
for three turns."
7219,269,15,11,"相手を　怒らせる。３ターンの
あいだ　相手は　ダメージを
与える　技しか　だせなくなる。"
7220,269,16,1,"あいてを　おこらせる。３ターンの
あいだ　あいては　ダメージを
あたえる　わざしか　だせなく　なる。"
7221,269,16,3,"상대를 화나게 한다.
3턴 동안 상대는 데미지를
주는 기술밖에 쓸 수 없게 된다."
7222,269,16,5,"Provoque l’ennemi. L’oblige à n’utiliser que des
attaques pendant trois tours."
7223,269,16,6,"Bringt das Ziel in Rage. Dieses kann über
drei Runden hinweg nur noch angreifen."
7224,269,16,7,"Enfurece al objetivo para que solo use
movimientos de ataque durante tres turnos."
7225,269,16,8,"Provoca il bersaglio inducendolo a usare
solo mosse d’attacco per tre turni."
7226,269,16,9,"The target is taunted into a rage that
allows it to use only attack moves
for three turns."
7227,269,16,11,"相手を　怒らせる。３ターンの
あいだ　相手は　ダメージを
与える　技しか　だせなくなる。"
7228,270,5,9,"Boosts the power of the
recipient’s moves."
7229,270,6,9,"Boosts the power of the
recipient’s moves."
7230,270,7,9,"A move that boosts
the power of the
ally’s attack in a
battle."
7231,270,8,9,"A move that boosts
the power of the
ally’s attack in a
Double Battle.
"
7232,270,9,9,"A move that boosts
the power of the
ally’s attack in a
Double Battle.
"
7233,270,10,9,"A move that boosts
the power of the
ally’s attack in a
Double Battle.
"
7234,270,11,5,"Une capacité qui augmente la puissance
d’attaque de l’allié pendant un tour."
7235,270,11,9,"The user assists an ally by boosting
the power of its attack."
7236,270,14,9,"The user assists an ally by boosting
the power of its attack."
7237,270,15,1,"なかまを　たすける。
てだすけ　された　ポケモンの　わざの
いりょくは　いつもより　おおきく　なる。"
7238,270,15,3,"동료를 돕는다.
도움받은 포켓몬이 쓰는 기술의
위력은 여느 때보다 커진다."
7239,270,15,5,"Une capacité qui augmente la puissance d’attaque
d’un allié."
7240,270,15,6,"Anwender steigert die Kraft eines Angriffes
eines Freundes."
7241,270,15,7,"El usuario ayuda a un aliado reforzando la
potencia de su ataque."
7242,270,15,8,"Mossa che aumenta la potenza dell’attacco
di un alleato."
7243,270,15,9,"The user assists an ally by boosting
the power of that ally’s attack."
7244,270,15,11,"仲間を　助ける。
てだすけ　された　ポケモンの　技の
威力は　いつもより　大きくなる。"
7245,270,16,1,"なかまを　たすける。
てだすけ　された　ポケモンの　わざの
いりょくは　いつもより　おおきく　なる。"
7246,270,16,3,"동료를 돕는다.
도움받은 포켓몬이 쓰는 기술의
위력은 여느 때보다 커진다."
7247,270,16,5,"Une capacité qui augmente la puissance d’attaque
d’un allié."
7248,270,16,6,"Anwender steigert die Kraft eines Angriffes
eines Freundes."
7249,270,16,7,"El usuario ayuda a un aliado reforzando la
potencia de su ataque."
7250,270,16,8,"Mossa che aumenta la potenza dell’attacco
di un alleato."
7251,270,16,9,"The user assists an ally by boosting
the power of that ally’s attack."
7252,270,16,11,"仲間を　助ける。
てだすけ　された　ポケモンの　技の
威力は　いつもより　大きくなる。"
7253,271,5,9,"Tricks the foe into trading
held items."
7254,271,6,9,"Tricks the foe into trading
held items."
7255,271,7,9,"A move that tricks
the foe into
trading held items
with the user."
7256,271,8,9,"The user catches the
foe off guard and
swaps the foe’s held
item with its own.
"
7257,271,9,9,"The user catches the
foe off guard and
swaps the foe’s held
item with its own.
"
7258,271,10,9,"The user catches the
foe off guard and
swaps the foe’s held
item with its own.
"
7259,271,11,5,"Le lanceur prend la cible au dépourvu et
l’oblige à échanger son objet contre
le sien."
7260,271,11,9,"The user catches the target off guard
and swaps its held item with its own."
7261,271,14,9,"The user catches the target off guard
and swaps its held item with its own."
7262,271,15,1,"あいての　すきを　ついて
じぶんと　あいての
もちものを　こうかんする。"
7263,271,15,3,"상대의 빈틈을 노려
자신과 상대가 지닌 물건을
교환한다."
7264,271,15,5,"Le lanceur prend la cible au dépourvu et l’oblige
à échanger son objet contre le sien."
7265,271,15,6,"Der Anwender überrumpelt das Ziel und
tauscht mit ihm die getragenen Items."
7266,271,15,7,"Engaña al objetivo desprevenido e intercambia
objetos."
7267,271,15,8,"Chi la usa coglie il bersaglio in contropiede
e lo obbliga a cambiare il suo strumento
con il proprio."
7268,271,15,9,"The user catches the target off guard
and swaps its held item with its own."
7269,271,15,11,"相手の　すきを　ついて
自分と　相手の
持ち物を　交換する。"
7270,271,16,1,"あいての　すきを　ついて
じぶんと　あいての
もちものを　こうかんする。"
7271,271,16,3,"상대의 빈틈을 노려
자신과 상대가 지닌 물건을
교환한다."
7272,271,16,5,"Le lanceur prend la cible au dépourvu et l’oblige
à échanger son objet contre le sien."
7273,271,16,6,"Der Anwender überrumpelt das Ziel und
tauscht mit ihm die getragenen Items."
7274,271,16,7,"Engaña al objetivo desprevenido e intercambia 
objetos."
7275,271,16,8,"Chi la usa coglie il bersaglio in contropiede
e lo obbliga a cambiare il suo strumento
con il proprio."
7276,271,16,9,"The user catches the target off guard
and swaps its held item with its own."
7277,271,16,11,"相手の　すきを　ついて
自分と　相手の
持ち物を　交換する。"
7278,272,5,9,"Mimics the target and
copies its special ability."
7279,272,6,9,"Mimics the target and
copies its special ability."
7280,272,7,9,"The user mimics the
foe completely and
copies the foe’s
ability."
7281,272,8,9,"The user mimics the
foe completely,
copying the foe’s
natural ability.
"
7282,272,9,9,"The user mimics the
foe completely,
copying the foe’s
natural ability.
"
7283,272,10,9,"The user mimics the
foe completely,
copying the foe’s
natural ability.
"
7284,272,11,5,"Imite la cible et copie
sa capacité spéciale."
7285,272,11,9,"The user mimics the target completely,
copying the target’s natural Ability."
7286,272,14,9,"The user mimics the target completely,
copying the target’s natural Ability."
7287,272,15,1,"あいてに　なりきって　じぶんも　あいてと
おなじ　とくせいに　へんかする。
"
7288,272,15,3,"상대의 역할을 하여 자신도 상대와
같은 특성으로 변화한다."
7289,272,15,5,"Imite la cible et copie son talent."
7290,272,15,6,"Parodiert das Ziel und kopiert seine Fähigkeit."
7291,272,15,7,"Imita al objetivo por completo y copia su habilidad."
7292,272,15,8,"Chi la usa mima in tutto il bersaglio, copiandone
l’abilità."
7293,272,15,9,"The user mimics the target completely,
copying the target’s natural Ability."
7294,272,15,11,"相手に　なりきって　自分も　相手と
同じ　特性に　変化する。
"
7295,272,16,1,"あいてに　なりきって　じぶんも　あいてと
おなじ　とくせいに　へんかする。
"
7296,272,16,3,"상대의 역할을 하여 자신도 상대와
같은 특성으로 변화한다."
7297,272,16,5,"Imite la cible et copie son talent."
7298,272,16,6,"Parodiert das Ziel und kopiert seine Fähigkeit."
7299,272,16,7,"Imita al objetivo por completo y copia su habilidad. "
7300,272,16,8,"Chi la usa mima in tutto il bersaglio, copiandone
l’abilità."
7301,272,16,9,"The user mimics the target completely,
copying the target’s natural Ability."
7302,272,16,11,"相手に　なりきって　自分も　相手と
同じ　特性に　変化する。
"
7303,273,5,9,"A wish that restores HP.
It takes time to work."
7304,273,6,9,"A wish that restores HP.
It takes time to work."
7305,273,7,9,"A self-healing move
that restores half
the full HP on the
next turn."
7306,273,8,9,"A self-healing move.
The user restores its
own HP by up to half
of its maximum HP
in the next turn."
7307,273,9,9,"A self-healing move.
The user restores its
own HP by up to half
of its maximum HP
in the next turn."
7308,273,10,9,"A self-healing move.
The user restores its
own HP by up to half
of its maximum HP
in the next turn."
7309,273,11,5,"Un vœu qui permet de récupérer la
moitié des PV max au tour suivant."
7310,273,11,9,"One turn after this move is used,
the target’s HP is restored by
half the user’s maximum HP."
7311,273,14,9,"One turn after this move is used,
the target’s HP is restored by
half the user’s maximum HP."
7312,273,15,1,"つぎの　ターンに
じぶんの　ＨＰを　さいだい　ＨＰの
はんぶん　かいふく　する。"
7313,273,15,3,"다음 턴에
자신의 HP를 최대 HP의
절반만큼 회복한다."
7314,273,15,5,"Un vœu qui permet de récupérer la moitié des
PV max au tour suivant."
7315,273,15,6,"Ein Wunsch füllt in der nächsten Runde
50 % der KP des Anwenders bei diesem
oder einem eingewechselten Pokémon auf."
7316,273,15,7,"Restaura la mitad de los PS máximos en el
siguiente turno."
7317,273,15,8,"Permette di recuperare metà dei PS massimi
al turno successivo."
7318,273,15,9,"One turn after this move is used,
the target’s HP is restored by
half the user’s max HP."
7319,273,15,11,"次の　ターンに
自分の　ＨＰを　最大ＨＰの
半分　回復する。"
7320,273,16,1,"つぎの　ターンに
じぶんの　ＨＰを　さいだい　ＨＰの
はんぶん　かいふく　する。"
7321,273,16,3,"다음 턴에
자신의 HP를 최대 HP의
절반만큼 회복한다."
7322,273,16,5,"Un vœu qui permet de récupérer la moitié des
PV max au tour suivant."
7323,273,16,6,"Ein Wunsch füllt in der nächsten Runde
50 % der KP des Anwenders bei diesem
oder einem eingewechselten Pokémon auf."
7324,273,16,7,"Restaura la mitad de los PS máximos en el
siguiente turno."
7325,273,16,8,"Permette di recuperare metà dei PS massimi
al turno successivo."
7326,273,16,9,"One turn after this move is used,
the target’s HP is restored by
half the user’s max HP."
7327,273,16,11,"次の　ターンに
自分の　ＨＰを　最大ＨＰの
半分　回復する。"
7328,274,5,9,"Attacks randomly with one
of the partner’s moves."
7329,274,6,9,"Attacks randomly with one
of the partner’s moves."
7330,274,7,9,"The user randomly
picks and uses a
move of an allied
POKéMON."
7331,274,8,9,"The user hurriedly
and randomly uses a
move among those
known by other
Pokémon in the party."
7332,274,9,9,"The user hurriedly
and randomly uses a
move among those
known by other
Pokémon in the party."
7333,274,10,9,"The user hurriedly
and randomly uses a
move among those
known by other
Pokémon in the party."
7334,274,11,5,"Le lanceur se dépêche d’utiliser une
capacité au hasard parmi celles des
Pokémon de l’équipe."
7335,274,11,9,"The user hurriedly and randomly uses a
move among those known by other
Pokémon in the party."
7336,274,14,9,"The user hurriedly and randomly uses a
move among those known by other
Pokémon in the party."
7337,274,15,1,"おおいそぎで　みかたの　たすけを　かりて
ひかえの　ポケモンが　おぼえている
わざを　どれか　１つ　つかう。"
7338,274,15,3,"서둘러서 같은 편의 도움을 받아
교대 포켓몬이 기억하고 있는
기술 중 하나를 쓴다."
7339,274,15,5,"Le lanceur se dépêche d’utiliser une capacité au
hasard parmi celles des Pokémon de l’équipe."
7340,274,15,6,"Greift zufällig mit einer Attacke
eines Teampartners an."
7341,274,15,7,"Usa un movimiento de un miembro del equipo
elegido al azar."
7342,274,15,8,"Chi la usa utilizza in fretta e a caso una
delle mosse degli altri Pokémon della squadra."
7343,274,15,9,"The user hurriedly and randomly
uses a move among those known
by other Pokémon in the party."
7344,274,15,11,"大急ぎで　味方の　助けを　かりて
控えの　ポケモンが　おぼえている
技を　どれか　１つ　使う。"
7345,274,16,1,"おおいそぎで　 かたの　たすけを　かりて
ひかえの　ポケモンが　おぼえている
わざを　どれか　１つ　つかう。"
7346,274,16,3,"서둘러서 같은 편의 도움을 받아
교대 포켓몬이 기억하고 있는
기술 중 하나를 쓴다."
7347,274,16,5,"Le lanceur se dépêche d’utiliser une capacité au
hasard parmi celles des Pokémon de l’équipe."
7348,274,16,6,"Greift zufällig mit einer Attacke
eines Teampartners an."
7349,274,16,7,"Usa un movimiento de un miembro del equipo 
elegido al azar."
7350,274,16,8,"Chi la usa utilizza in fretta e a caso una
delle mosse degli altri Pokémon della squadra."
7351,274,16,9,"The user hurriedly and randomly
uses a move among those known
by other Pokémon in the party."
7352,274,16,11,"大急ぎで　味方の　助けを　かりて
控えの　ポケモンが　おぼえている
技を　どれか　１つ　使う。"
7353,275,5,9,"Lays roots that restore HP.
The user can’t switch out."
7354,275,6,9,"Lays roots that restore HP.
The user can’t switch out."
7355,275,7,9,"The user lays roots
that restore HP on
every turn.
It can’t switch out."
7356,275,8,9,"The user lays roots
that restore HP on
every turn.
Because it is rooted,
it can’t switch out."
7357,275,9,9,"The user lays roots
that restore HP on
every turn.
Because it is rooted,
it can’t switch out."
7358,275,10,9,"The user lays roots
that restore HP on
every turn.
Because it is rooted,
it can’t switch out."
7359,275,11,5,"Le lanceur plante ses racines et récupère
des PV à chaque tour. Une fois enraciné, il
ne peut plus fuir."
7360,275,11,9,"The user lays roots that restore
its HP on every turn. Because it is
rooted, it can’t switch out."
7361,275,14,9,"The user lays roots that restore
its HP on every turn. Because it is
rooted, it can’t switch out."
7362,275,15,1,"だいちに　ねを　はり　まいターン
じぶんの　ＨＰを　かいふく　する。
ねを　はっているので　いれかえられない。"
7363,275,15,3,"대지에 뿌리를 박아
매 턴마다 자신의 HP를 회복한다.
뿌리 박고 있으므로 교체할 수 없다."
7364,275,15,5,"Le lanceur plante ses racines et récupère des
PV à chaque tour. Une fois enraciné, il ne peut
plus fuir."
7365,275,15,6,"Verwurzelung füllt jede Runde KP auf.
Austausch ist unmöglich."
7366,275,15,7,"Echa raíces para recuperar PS en cada turno, pero
impide el relevo."
7367,275,15,8,"Chi la usa mette delle radici che gli fanno
recuperare PS a ogni turno. Non può
essere sostituito."
7368,275,15,9,"The user lays roots that restore
its HP on every turn. Because it is
rooted, it can’t switch out."
7369,275,15,11,"大地に　根を　張り
毎ターン　自分の　ＨＰを　回復する。
根を　張っているので　入れ替えられない。"
7370,275,16,1,"だいちに　ねを　はり　まいターン
じぶんの　ＨＰを　かいふく　する。
ねを　はっているので　いれかえられない。"
7371,275,16,3,"대지에 뿌리를 박아
매 턴마다 자신의 HP를 회복한다.
뿌리 박고 있으므로 교체할 수 없다."
7372,275,16,5,"Le lanceur plante ses racines et récupère des
PV à chaque tour. Une fois enraciné, il ne peut
plus fuir."
7373,275,16,6,"Verwurzelung füllt jede Runde KP auf.
Austausch und Flucht sind unmöglich."
7374,275,16,7,"Echa raíces para recuperar PS en cada turno, pero 
impide el relevo."
7375,275,16,8,"Chi la usa mette delle radici che gli fanno
recuperare PS a ogni turno. Non può
essere sostituito."
7376,275,16,9,"The user lays roots that restore
its HP on every turn. Because it is
rooted, it can’t switch out."
7377,275,16,11,"大地に　根を　張り
毎ターン　自分の　ＨＰを　回復する。
根を　張っているので　入れ替えられない。"
7378,276,5,9,"Boosts strength sharply,
but lowers abilities."
7379,276,6,9,"Boosts strength sharply,
but lowers abilities."
7380,276,7,9,"A powerful attack,
but it also lowers
the user’s ATTACK
and DEFENSE stats."
7381,276,8,9,"The user attacks the
foe with great power.
However, it also
lowers the user’s
Attack and Defense."
7382,276,9,9,"The user attacks the
foe with great power.
However, it also
lowers the user’s
Attack and Defense."
7383,276,10,9,"The user attacks the
foe with great power.
However, it also
lowers the user’s
Attack and Defense."
7384,276,11,5,"Une attaque puissante, mais qui baisse
l’Attaque et la Défense du lanceur."
7385,276,11,9,"The user attacks the target with great
power. However, it also lowers the
user’s Attack and Defense."
7386,276,14,9,"The user attacks the target with great
power. However, it also lowers the
user’s Attack and Defense."
7387,276,15,1,"すごい　ちからを　はっきして
あいてを　こうげきする。じぶんの
こうげきと　ぼうぎょが　さがる。"
7388,276,15,3,"엄청난 힘을 발휘하여
상대를 공격한다. 자신의
공격과 방어가 떨어진다."
7389,276,15,5,"Une attaque puissante, mais qui baisse l’Attaque
et la Défense du lanceur."
7390,276,15,6,"Starke Attacke, die jedoch auch den Angriff
und die Verteidigung des Anwenders senkt."
7391,276,15,7,"Ataque de gran potencia, pero que reduce el
Ataque y la Defensa del agresor."
7392,276,15,8,"Chi la usa attacca il bersaglio con grande forza,
ma il suo Attacco e la sua Difesa diminuiscono."
7393,276,15,9,"The user attacks the target with great
power. However, this also lowers the
user’s Attack and Defense stats."
7394,276,15,11,"すごい　力を　発揮して
相手を　攻撃する。自分の
攻撃と　防御が　さがる。"
7395,276,16,1,"すごい　ちからを　はっきして
あいてを　こうげきする。じぶんの
こうげきと　ぼうぎょが　さがる。"
7396,276,16,3,"엄청난 힘을 발휘하여
상대를 공격한다. 자신의
공격과 방어가 떨어진다."
7397,276,16,5,"Une attaque puissante, mais qui baisse l’Attaque
et la Défense du lanceur."
7398,276,16,6,"Starke Attacke, die jedoch auch den Angriff
und die Verteidigung des Anwenders senkt."
7399,276,16,7,"Ataque de gran potencia, pero que reduce el 
Ataque y la Defensa del agresor."
7400,276,16,8,"Chi la usa attacca il bersaglio con grande forza,
ma il suo Attacco e la sua Difesa diminuiscono."
7401,276,16,9,"The user attacks the target with great
power. However, this also lowers the
user’s Attack and Defense stats."
7402,276,16,11,"すごい　力を　発揮して
相手を　攻撃する。自分の
攻撃と　防御が　さがる。"
7403,277,5,9,"Reflects special effects
back to the attacker."
7404,277,6,9,"Reflects special effects
back to the attacker."
7405,277,7,9,"Reflects back the
foe’s LEECH SEED
and any status-
damaging move."
