id,item_id,version_group_id,language_id,flavor_text
4041,259,10,9,"A Pokémon held item that extends the
duration of the move Hail used by the
holder."
4042,259,11,5,"Objet à tenir augmentant la durée
de la capacité Grêle utilisée par le
porteur."
4043,259,11,9,"A Pokémon held item that extends the
duration of the move Hail used by the
holder."
4044,259,14,9,"A Pokémon held item that extends the
duration of the move Hail used by the
holder."
4045,259,15,1,"もたせた　ポケモンが　あられを
つかうと　いつもより　あられの
じかんが　ながくなる。"
4046,259,15,3,"지니게 한 포켓몬이 싸라기눈을
쓰면 여느 때보다 싸라기눈의
시간이 길어진다."
4047,259,15,5,"Objet à tenir. Augmente la durée de la capacité
Grêle utilisée par le porteur."
4048,259,15,6,"Ein Item zum Tragen. Verlängert die Dauer von
Hagelsturm, wenn der Träger es einsetzt."
4049,259,15,7,"Tabla de piedra que potencia los movimientos de
tipo Agua. Debe llevarla un Pokémon."
4050,259,15,8,"Strumento da dare a un Pokémon.
Allunga la durata della mossa Grandine."
4051,259,15,9,"An item to be held by a Pokémon.
It extends the duration of the move
Hail when it’s used by the holder."
4052,259,15,11,"持たせた　ポケモンが　あられを
使うと　いつもより　あられの
時間が　長くなる。"
4053,260,8,9,"A Pokémon hold item that extends the
duration of the move Sandstorm used
by the holder."
4054,260,9,9,"A Pokémon hold item that extends the
duration of the move Sandstorm used
by the holder."
4055,260,10,9,"A Pokémon held item that extends the
duration of the move Sandstorm used
by the holder."
4056,260,11,5,"Objet à tenir augmentant la durée de
la capacité Tempêtesable utilisée par
le porteur."
4057,260,11,9,"A Pokémon held item that extends the
duration of the move Sandstorm used
by the holder."
4058,260,14,9,"A Pokémon held item that extends the
duration of the move Sandstorm used
by the holder."
4059,260,15,1,"もたせた　ポケモンが　すなあらしを
つかうと　いつもより　すなあらしの
じかんが　ながくなる。"
4060,260,15,3,"지니게 한 포켓몬이 모래바람을
쓰면 여느 때보다 모래바람의
시간이 길어진다."
4061,260,15,5,"Objet à tenir. Augmente la durée de la capacité
Tempête de Sable utilisée par le porteur."
4062,260,15,6,"Ein Item zum Tragen. Verlängert die Dauer
von Sandsturm, wenn der Träger es einsetzt."
4063,260,15,7,"Tabla de piedra que potencia los movimientos de
tipo Eléctrico. Debe llevarla un Pokémon."
4064,260,15,8,"Strumento da dare a un Pokémon.
Allunga la durata della mossa Terrempesta."
4065,260,15,9,"An item to be held by a Pokémon.
It extends the duration of the move
Sandstorm when used by the holder."
4066,260,15,11,"持たせた　ポケモンが　すなあらしを
使うと　いつもより　すなあらしの
時間が　長くなる。"
4067,261,8,9,"A Pokémon hold item that extends the
duration of the move Sunny Day used
by the holder."
4068,261,9,9,"A Pokémon hold item that extends the
duration of the move Sunny Day used
by the holder."
4069,261,10,9,"A Pokémon held item that extends the
duration of the move Sunny Day used
by the holder."
4070,261,11,5,"Objet à tenir augmentant la durée
de la capacité Zénith utilisée par le
porteur."
4071,261,11,9,"A Pokémon held item that extends the
duration of the move Sunny Day used
by the holder."
4072,261,14,9,"A Pokémon held item that extends the
duration of the move Sunny Day used
by the holder."
4073,261,15,1,"もたせた　ポケモンが　にほんばれを
つかうと　いつもより　はれの
じかんが　ながくなる。"
4074,261,15,3,"지니게 한 포켓몬이 쾌청을
쓰면 여느 때보다 쾌청의
시간이 길어진다."
4075,261,15,5,"Objet à tenir. Augmente la durée de la capacité
Zénith utilisée par le porteur."
4076,261,15,6,"Ein Item zum Tragen. Verlängert die Dauer von
Sonnentag, wenn der Träger es einsetzt."
4077,261,15,7,"Tabla de piedra que potencia los movimientos de
tipo Planta. Debe llevarla un Pokémon."
4078,261,15,8,"Strumento da dare a un Pokémon.
Allunga la durata della mossa Giornodisole."
4079,261,15,9,"An item to be held by a Pokémon.
It extends the duration of the move
Sunny Day when used by the holder."
4080,261,15,11,"持たせた　ポケモンが　にほんばれを
使うと　いつもより　はれの
時間が　長くなる。"
4081,262,8,9,"A Pokémon hold item that extends the
duration of the move Rain Dance used
by the holder."
4082,262,9,9,"A Pokémon hold item that extends the
duration of the move Rain Dance used
by the holder."
4083,262,10,9,"A Pokémon held item that extends the
duration of the move Rain Dance used
by the holder."
4084,262,11,5,"Objet à tenir augmentant la durée
de la capacité Danse Pluie utilisée
par le porteur."
4085,262,11,9,"A Pokémon held item that extends the
duration of the move Rain Dance used
by the holder."
4086,262,14,9,"A Pokémon held item that extends the
duration of the move Rain Dance used
by the holder."
4087,262,15,1,"もたせた　ポケモンが　あまごいを
つかうと　いつもより　あめの
じかんが　ながくなる。"
4088,262,15,3,"지니게 한 포켓몬이 비바라기를
쓰면 여느 때보다 비 내리는
시간이 길어진다."
4089,262,15,5,"Objet à tenir. Augmente la durée de la capacité
Danse Pluie utilisée par le porteur."
4090,262,15,6,"Ein Item zum Tragen. Verlängert die Dauer
von Regentanz, wenn der Träger es einsetzt."
4091,262,15,7,"Tabla de piedra que potencia los movimientos de
tipo Hielo. Debe llevarla un Pokémon."
4092,262,15,8,"Strumento da dare a un Pokémon.
Allunga la durata della mossa Pioggiadanza."
4093,262,15,9,"An item to be held by a Pokémon.
It extends the duration of the move
Rain Dance when used by the holder."
4094,262,15,11,"持たせた　ポケモンが　あまごいを
使うと　いつもより　あめの
時間が　長くなる。"
4095,263,8,9,"A Pokémon hold item that extends the
duration of multiturn attacks like
Bind and Wrap."
4096,263,9,9,"A Pokémon hold item that extends the
duration of multiturn attacks like
Bind and Wrap."
4097,263,10,9,"A Pokémon held item that extends the
duration of multiturn attacks like
Bind and Wrap."
4098,263,11,5,"Objet à tenir augmentant la durée des
attaques à tours multiples telles que
Ligotage et Étreinte."
4099,263,11,9,"A Pokémon held item that extends the
duration of multiturn attacks like
Bind and Wrap."
4100,263,14,9,"A Pokémon held item that extends the
duration of multiturn attacks like
Bind and Wrap."
4101,263,15,1,"もたせると　しめつける　まきつくなど
ダメージを　あたえつづける　わざの
ターンすうが　ふえる。"
4102,263,15,3,"지니게 하면 조이기나 김밥말이 등
데미지를 계속 주는 기술의
턴 수가 늘어난다."
4103,263,15,5,"Objet à tenir. Augmente la durée des attaques
à tours multiples telles que Ligotage et Étreinte."
4104,263,15,6,"Ein Item zum Tragen. Verlängert die Dauer
von Klammergriff, Wickel etc."
4105,263,15,7,"Tabla de piedra que potencia los movimientos de
tipo Lucha. Debe llevarla un Pokémon."
4106,263,15,8,"Strumento da dare a un Pokémon.
Prolunga gli attacchi multiturno come
Avvolgibotta e Legatutto."
4107,263,15,9,"An item to be held by a Pokémon.
It extends the duration of multi-turn
attacks like Bind and Wrap."
4108,263,15,11,"持たせると　しめつける　まきつくなど
ダメージを　あたえつづける　技の
ターン数が　増える。"
4109,264,8,9,"An item to be held by a Pokémon.
This scarf boosts Speed, but allows
the use of only one kind of move."
4110,264,9,9,"An item to be held by a Pokémon.
This scarf boosts Speed, but allows
the use of only one kind of move."
4111,264,10,9,"An item to be held by a Pokémon.
This scarf boosts Speed, but allows
the use of only one kind of move."
4112,264,11,5,"Objet à tenir augmentant la Vitesse,
mais ne permettant d’utiliser qu’une
seule capacité par combat."
4113,264,11,9,"An item to be held by a Pokémon.
This scarf boosts Speed, but allows
the use of only one of its moves."
4114,264,14,9,"An item to be held by a Pokémon.
This scarf boosts Speed, but allows
the use of only one of its moves."
4115,264,15,1,"ちょっと　こだわった　スカーフ。
もたせると　すばやさは　あがるが
おなじ　わざしか　だせなくなる。"
4116,264,15,3,"기술을 구애받는 스카프.
지니게 하면 스피드는 올라가지만
같은 기술밖에 쓸 수 없다."
4117,264,15,5,"Objet à tenir. Augmente la Vitesse, mais ne
permet d’utiliser qu’une seule capacité par
combat."
4118,264,15,6,"Ein Item zum Tragen. Der Schal erhöht
den Initiative-Wert, aber nur eine Attacke
ist einsetzbar."
4119,264,15,7,"Tabla de piedra que potencia los movimientos de
tipo Veneno. Debe llevarla un Pokémon."
4120,264,15,8,"Strumento da dare a un Pokémon.
Stola che aumenta la Velocità, ma consente
l’uso di una sola mossa."
4121,264,15,9,"An item to be held by a Pokémon.
This curious scarf boosts Speed
but only allows the use of one move."
4122,264,15,11,"ちょっと　こだわった　スカーフ。
持たせると　素早さは　あがるが
同じ　技しか　だせなくなる。"
4123,265,8,9,"A hold item that damages the holder on
every turn. It may latch on to foes
that touch the holder."
4124,265,9,9,"A hold item that damages the holder on
every turn. It may latch on to foes
that touch the holder."
4125,265,10,9,"A held item that damages the holder on
every turn. It may latch on to foes
that touch the holder."
4126,265,11,5,"Objet à tenir blessant le porteur à
chaque tour. Peut s’accrocher aux
ennemis qui attaquent le porteur."
4127,265,11,9,"A held item that damages the holder on
every turn. It may latch on to foes and
allies that touch the holder."
4128,265,14,9,"A held item that damages the holder on
every turn. It may latch on to foes and
allies that touch the holder."
4129,265,15,1,"もたせると　まいターン　ダメージを
うける。　じぶんに　ふれてきた
あいてに　くっつくことも　ある。"
4130,265,15,3,"지니게 하면 매 턴 데미지를 입는다.
자신에게 접촉해온 상대에게
들러붙기도 한다."
4131,265,15,5,"Objet à tenir. Blesse le porteur à chaque tour.
Peut s’accrocher aux ennemis qui attaquent
le porteur."
4132,265,15,6,"Schadet dem Träger in jeder Runde, kann aber
an Angreifern haften bleiben, die ihn berühren."
4133,265,15,7,"Tabla de piedra que potencia los movimientos de
tipo Tierra. Debe llevarla un Pokémon."
4134,265,15,8,"Strumento che danneggia chi ce l’ha a ogni
turno. Può attaccarsi al nemico che lancia
un attacco fisico."
4135,265,15,9,"An item to be held by a Pokémon.
It damages the holder every turn and may
latch on to Pokémon that touch the holder."
4136,265,15,11,"持たせると　毎ターン　ダメージを
受ける。　自分に　ふれてきた
相手に　くっつくことも　ある。"
4137,266,8,9,"A Pokémon hold item that promotes
Attack gain on leveling, but reduces
the Speed stat."
4138,266,9,9,"A Pokémon hold item that promotes
Attack gain on leveling, but reduces
the Speed stat."
4139,266,10,9,"A Pokémon held item that promotes
Attack gain on leveling, but reduces
the Speed stat."
4140,266,11,5,"Objet à tenir augmentant l’Attaque
lors des montées de niveau, mais
réduisant la Vitesse pendant le combat."
4141,266,11,9,"A Pokémon held item that promotes
Attack gain on leveling, but reduces
the Speed stat."
4142,266,14,9,"A Pokémon held item that promotes
Attack gain on leveling, but reduces
the Speed stat."
4143,266,15,1,"もたせると　すばやさが　さがるが
ふつうよりも　ポケモンの　こうげきが
たかく　そだちやすい。"
4144,266,15,3,"지니게 하면 스피드는 떨어지지만
여느 때보다 포켓몬의 공격을
올리면서 키우기가 쉽다."
4145,266,15,5,"Objet à tenir. Permet à l’Attaque de progresser
plus vite, mais réduit la Vitesse pendant le
combat."
4146,266,15,6,"Ein Item zum Tragen. Erhöht bei Levelaufstieg
den Angriffs-Wert, senkt aber die Initiative."
4147,266,15,7,"Tabla de piedra que potencia los movimientos de
tipo Volador. Debe llevarla un Pokémon."
4148,266,15,8,"Strumento da dare a un Pokémon.
Riduce la Velocità nella lotta ma permette ai punti
base dell’Attacco di crescere più rapidamente."
4149,266,15,9,"An item to be held by a Pokémon.
It reduces Speed but allows the holder’s
Attack stat to grow more after battling."
4150,266,15,11,"持たせると　素早さが　さがるが
ふつうよりも　ポケモンの　攻撃が
高く　育ちやすい。"
4151,267,8,9,"A Pokémon hold item that promotes
Defense gain on leveling, but reduces
the Speed stat."
4152,267,9,9,"A Pokémon hold item that promotes
Defense gain on leveling, but reduces
the Speed stat."
4153,267,10,9,"A Pokémon held item that promotes
Defense gain on leveling, but reduces
the Speed stat."
4154,267,11,5,"Objet à tenir augmentant la Défense
lors des montées de niveau, mais
réduisant la Vitesse pendant le combat."
4155,267,11,9,"A Pokémon held item that promotes
Defense gain on leveling, but reduces
the Speed stat."
4156,267,14,9,"A Pokémon held item that promotes
Defense gain on leveling, but reduces
the Speed stat."
4157,267,15,1,"もたせると　すばやさが　さがるが
ふつうよりも　ポケモンの　ぼうぎょが
たかく　そだちやすい。"
4158,267,15,3,"지니게 하면 스피드는 떨어지지만
여느 때보다 포켓몬의 방어를
올리면서 키우기가 쉽다."
4159,267,15,5,"Objet à tenir. Permet à la Défense de progresser
plus vite, mais réduit la Vitesse pendant le
combat."
4160,267,15,6,"Ein Item zum Tragen. Erhöht bei Levelaufstieg
den Verteidigungs-Wert, senkt aber die Initiative."
4161,267,15,7,"Tabla de piedra que potencia los movimientos de
tipo Psíquico. Debe llevarla un Pokémon."
4162,267,15,8,"Strumento da dare a un Pokémon.
Riduce la Velocità nella lotta ma permette ai punti
base della Difesa di crescere più rapidamente."
4163,267,15,9,"An item to be held by a Pokémon.
It reduces Speed but allows the holder’s
Defense stat to grow more after battling."
4164,267,15,11,"持たせると　素早さが　さがるが
ふつうよりも　ポケモンの　防御が
高く　育ちやすい。"
4165,268,8,9,"A Pokémon hold item that promotes
Sp. Atk gain on leveling, but reduces
the Speed stat."
4166,268,9,9,"A Pokémon hold item that promotes
Sp. Atk gain on leveling, but reduces
the Speed stat."
4167,268,10,9,"A Pokémon held item that promotes
Sp. Atk gain on leveling, but reduces
the Speed stat."
4168,268,11,5,"Objet à tenir augmentant l’Attaque
Spéciale lors des montées de niveau mais
réduisant la Vitesse pendant le combat."
4169,268,11,9,"A Pokémon held item that promotes
Sp. Atk gain on leveling, but reduces
the Speed stat."
4170,268,14,9,"A Pokémon held item that promotes
Sp. Atk gain on leveling, but reduces
the Speed stat."
4171,268,15,1,"もたせると　すばやさが　さがるが
ふつうよりも　ポケモンの　とくこうが
たかく　そだちやすい。"
4172,268,15,3,"지니게 하면 스피드는 떨어지지만
여느 때보다 포켓몬의 특수공격을
올리면서 키우기가 쉽다."
4173,268,15,5,"Objet à tenir. Permet à l’Attaque Spéciale de
progresser plus vite, mais réduit la Vitesse
pendant le combat."
4174,268,15,6,"Ein Item zum Tragen. Erhöht bei Levelaufstieg
den Spezial-Angriffs-Wert, senkt aber die
Initiative."
4175,268,15,7,"Tabla de piedra que potencia los movimientos de
tipo Bicho. Debe llevarla un Pokémon."
4176,268,15,8,"Strumento da dare a un Pokémon. Riduce la
Velocità nella lotta ma permette ai punti base
dell’Attacco Speciale di crescere più rapidamente."
4177,268,15,9,"An item to be held by a Pokémon.
It reduces Speed but allows the holder’s
Sp. Atk stat to grow more after battling."
4178,268,15,11,"持たせると　素早さが　さがるが
ふつうよりも　ポケモンの　特攻が
高く　育ちやすい。"
4179,269,8,9,"A Pokémon hold item that promotes
Sp. Def gain on leveling, but reduces
the Speed stat."
4180,269,9,9,"A Pokémon hold item that promotes
Sp. Def gain on leveling, but reduces
the Speed stat."
4181,269,10,9,"A Pokémon held item that promotes
Sp. Def gain on leveling, but reduces
the Speed stat."
4182,269,11,5,"Objet à tenir augmentant la Défense
Spéciale lors des montées de niveau mais
réduisant la Vitesse pendant le combat."
4183,269,11,9,"A Pokémon held item that promotes
Sp. Def gain on leveling, but reduces
the Speed stat."
4184,269,14,9,"A Pokémon held item that promotes
Sp. Def gain on leveling, but reduces
the Speed stat."
4185,269,15,1,"もたせると　すばやさが　さがるが
ふつうよりも　ポケモンの　とくぼうが
たかく　そだちやすい。"
4186,269,15,3,"지니게 하면 스피드는 떨어지지만
여느 때보다 포켓몬의 특수방어를
올리면서 키우기가 쉽다."
4187,269,15,5,"Objet à tenir. Permet à la Défense Spéciale de
progresser plus vite, mais réduit la Vitesse
pendant le combat."
4188,269,15,6,"Ein Item zum Tragen. Erhöht bei Levelaufstieg
den Spezial-Verteidigungs-Wert, senkt aber
die Initiative."
4189,269,15,7,"Tabla de piedra que potencia los movimientos de
tipo Roca. Debe llevarla un Pokémon."
4190,269,15,8,"Strumento da dare a un Pokémon. Riduce la
Velocità nella lotta ma permette ai punti base
della Difesa Speciale di crescere più rapidamente."
4191,269,15,9,"An item to be held by a Pokémon.
It reduces Speed but allows the holder’s
Sp. Def stat to grow more after battling."
4192,269,15,11,"持たせると　素早さが　さがるが
ふつうよりも　ポケモンの　特防が
高く　育ちやすい。"
4193,270,8,9,"A Pokémon hold item that promotes
Speed gain on leveling, but reduces
the Speed stat."
4194,270,9,9,"A Pokémon hold item that promotes
Speed gain on leveling, but reduces
the Speed stat."
4195,270,10,9,"A Pokémon held item that promotes
Speed gain on leveling, but reduces
the Speed stat."
4196,270,11,5,"Objet à tenir. Il augmente la Vitesse
lors des montées de niveau mais réduit
la Vitesse pendant le combat."
4197,270,11,9,"A Pokémon held item that promotes
Speed gain on leveling, but reduces
the Speed stat."
4198,270,14,9,"A Pokémon held item that promotes
Speed gain on leveling, but reduces
the Speed stat."
4199,270,15,1,"もたせると　すばやさが　さがるが
ふつうよりも　ポケモンの　すばやさが
たかく　そだちやすい。"
4200,270,15,3,"지니게 하면 스피드는 떨어지지만
여느 때보다 포켓몬의 스피드를
올리면서 키우기가 쉽다."
4201,270,15,5,"Objet à tenir. Permet à la Vitesse de progresser
plus vite, mais la réduit pendant le combat."
4202,270,15,6,"Ein Item zum Tragen. Erhöht bei Levelaufstieg
den Initiative-Wert, senkt aber die Initiative
allgemein."
4203,270,15,7,"Tabla de piedra que potencia los movimientos de
tipo Fantasma. Debe llevarla un Pokémon."
4204,270,15,8,"Strumento da dare a un Pokémon.
Riduce la Velocità nella lotta ma permette ai punti
base della Velocità di crescere più rapidamente."
4205,270,15,9,"An item to be held by a Pokémon.
It reduces Speed but allows the holder’s
Speed stat to grow more after battling."
4206,270,15,11,"持たせると　素早さが　さがるが
ふつうよりも　ポケモンの　素早さが
高く　育ちやすい。"
4207,271,8,9,"A Pokémon hold item that promotes
HP gain on leveling, but reduces the
Speed stat."
4208,271,9,9,"A Pokémon hold item that promotes
HP gain on leveling, but reduces the
Speed stat."
4209,271,10,9,"A Pokémon held item that promotes
HP gain on leveling, but reduces the
Speed stat."
4210,271,11,5,"Objet à tenir augmentant les PV lors
des montées de niveau, mais réduisant
la Vitesse pendant le combat."
4211,271,11,9,"A Pokémon held item that promotes
HP gain on leveling, but reduces the
Speed stat."
4212,271,14,9,"A Pokémon held item that promotes
HP gain on leveling, but reduces the
Speed stat."
4213,271,15,1,"もたせると　すばやさが　さがるが
ふつうよりも　ポケモンの　ＨＰが
たかく　そだちやすい。"
4214,271,15,3,"지니게 하면 스피드는 떨어지지만
여느 때보다 포켓몬의 HP를
올리면서 키우기가 쉽다."
4215,271,15,5,"Objet à tenir. Permet aux PV max de progresser
plus vite, mais réduit la Vitesse pendant le
combat."
4216,271,15,6,"Ein Item zum Tragen. Erhöht bei Levelaufstieg
die maximalen KP, senkt aber die Initiative."
4217,271,15,7,"Tabla de piedra que potencia los movimientos de
tipo Dragón. Debe llevarla un Pokémon."
4218,271,15,8,"Strumento da dare a un Pokémon.
Riduce la Velocità nella lotta ma permette ai punti
base dei PS di crescere più rapidamente."
4219,271,15,9,"An item to be held by a Pokémon.
It reduces Speed but allows the holder’s
maximum HP to grow more after battling."
4220,271,15,11,"持たせると　素早さが　さがるが
ふつうよりも　ポケモンの　ＨＰが
高く　育ちやすい。"
4221,272,8,9,"A tough, discarded carapace to be held
by a Pokémon. It enables the holder to
switch with a waiting Pokémon in battle."
4222,272,9,9,"A tough, discarded carapace to be held
by a Pokémon. It enables the holder to
switch with a waiting Pokémon in battle."
4223,272,10,9,"A tough, discarded carapace to be held
by a Pokémon. It enables the holder to
switch with a waiting Pokémon in battle."
4224,272,11,5,"Objet à tenir. Carapace dure qui permet
au porteur de se retirer même s’il est
affecté par une attaque immobilisante."
4225,272,11,9,"A tough, discarded carapace to be held
by a Pokémon. It enables the holder to
switch with a waiting Pokémon in battle."
4226,272,14,9,"A tough, discarded carapace to be held
by a Pokémon. It enables the holder to
switch with a waiting Pokémon in battle."
4227,272,15,1,"じょうぶで　かたい　ぬけがら。
もたせた　ポケモンは　ひかえの
ポケモンと　かならず　いれかわれる。"
4228,272,15,3,"튼튼하고 단단한 허물.
지니게 한 포켓몬은 교대
포켓몬과 반드시 교체할 수 있다."
4229,272,15,5,"Objet à tenir. Une carapace dure qui permet au
porteur de se retirer même s’il est affecté par
une attaque immobilisante."
4230,272,15,6,"Ein Item zum Tragen. Dieser harte Panzer
ermöglicht den Austausch des Trägers gegen
ein wartendes Pokémon."
4231,272,15,7,"Tabla de piedra que potencia los movimientos de
tipo Siniestro. Debe llevarla un Pokémon."
4232,272,15,8,"Un Pokémon con questo robusto guscio può
sfuggire al nemico anche se questi ha usato
mosse o abilità intrappolanti."
4233,272,15,9,"An item to be held by a Pokémon.
This discarded carapace enables the
holder to switch out of battle without fail."
4234,272,15,11,"丈夫で　硬い　ぬけがら。
持たせた　ポケモンは　控えの
ポケモンと　必ず　いれかわれる。"
4235,273,8,9,"A Pokémon hold item that boosts the
power of HP-stealing moves to let the
holder recover more HP."
4236,273,9,9,"A Pokémon hold item that boosts the
power of HP-stealing moves to let the
holder recover more HP."
4237,273,10,9,"A Pokémon held item that boosts the
power of HP-stealing moves to let the
holder recover more HP."
4238,273,11,5,"Objet à tenir augmentant la puissance
des attaques volant des PV."
4239,273,11,9,"A Pokémon held item that boosts the
power of HP-stealing moves to let the
holder recover more HP."
4240,273,14,9,"A Pokémon held item that boosts the
power of HP-stealing moves to let the
holder recover more HP."
4241,273,15,1,"もたせると　ＨＰを　すいとる　わざで
いつもより　おおく　じぶんの　ＨＰを
かいふくできる。"
4242,273,15,3,"지니게 하면 HP 흡수 기술을 썼을 때
여느 때보다 많은 HP를
자신이 회복할 수 있다."
4243,273,15,5,"Objet à tenir. Augmente la puissance
des attaques volant des PV."
4244,273,15,6,"Ein Item zum Tragen.
Verstärkt KP-stehlende Attacken."
4245,273,15,7,"Tabla de piedra que potencia los movimientos de
tipo Acero. Debe llevarla un Pokémon."
4246,273,15,8,"Strumento da dare a un Pokémon.
Potenzia le mosse ruba-PS facendo recuperare
un maggior numero di PS."
4247,273,15,9,"An item to be held by a Pokémon.
It boosts the power of HP-stealing
moves so the holder recovers more HP."
4248,273,15,11,"持たせると　ＨＰを　吸いとる　技で
いつもより　おおく　自分の　ＨＰを
回復できる。"
4249,274,8,9,"An item to be held by a Pokémon. These
distinctive glasses boost Sp. Atk, but
allow only one kind of move to be used."
4250,274,9,9,"An item to be held by a Pokémon. These
distinctive glasses boost Sp. Atk, but
allow only one kind of move to be used."
4251,274,10,9,"An item to be held by a Pokémon. These
distinctive glasses boost Sp. Atk, but
allow only one kind of move to be used."
4252,274,11,5,"Objet à tenir augmentant l’Attaque
Spéciale, mais ne permettant d’utiliser
qu’une seule capacité par combat."
4253,274,11,9,"An item to be held by a Pokémon. These
distinctive glasses boost Sp. Atk but
allow the use of only one of its moves."
4254,274,14,9,"An item to be held by a Pokémon. These
distinctive glasses boost Sp. Atk but
allow the use of only one of its moves."
4255,274,15,1,"ちょっと　こだわった　メガネ。
もたせると　とくこうは　あがるが
おなじ　わざしか　だせなくなる。"
4256,274,15,3,"기술을 구애받는 안경.
지니게 하면 특수공격이 올라가지만
같은 기술밖에 쓸 수 없다."
4257,274,15,5,"Objet à tenir. Augmente l’Attaque Spéciale,
mais ne permet d’utiliser qu’une seule capacité
par combat."
4258,274,15,6,"Ein Item zum Tragen. Die Brille erhöht den
Spezial-Angriff, aber nur eine Attacke
ist einsetzbar."
4259,274,15,7,"Incienso de exótico aroma que fortalece los
movimientos de tipo Psíquico. Debe llevarlo un
Pokémon."
4260,274,15,8,"Strumento da dare a un Pokémon.
Questi occhiali aumentano l’Attacco Speciale,
ma permettono l’uso di una sola mossa."
4261,274,15,9,"An item to be held by a Pokémon.
These curious glasses boost Sp. Atk
but only allow the use of one move."
4262,274,15,11,"ちょっと　こだわった　メガネ。
持たせると　特攻は　あがるが
同じ　技しか　だせなくなる。"
4263,275,8,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Fire-type moves."
4264,275,9,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Fire-type moves."
4265,275,10,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Fire-type moves."
4266,275,11,5,"Objet à tenir. Tablette en pierre
augmentant la puissance des capacités
de type Feu."
4267,275,11,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Fire-type moves."
4268,275,14,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Fire-type moves."
4269,275,15,1,"ほのおの　タイプの　せきばん。
もたせると　ほのおタイプの
わざの　いりょくが　つよまる。"
4270,275,15,3,"불꽃타입의 석판.
지니게 하면 불꽃타입
기술의 위력이 강해진다."
4271,275,15,5,"Objet à tenir. Une tablette en pierre augmentant
la puissance des capacités de type Feu."
4272,275,15,6,"Ein Item zum Tragen. Diese Steintafel verstärkt
Attacken vom Typ Feuer."
4273,275,15,7,"Incienso de exótico aroma que fortalece los
movimientos de tipo Roca. Debe llevarlo un
Pokémon."
4274,275,15,8,"Strumento da dare a un Pokémon.
Lastra di pietra che potenzia le mosse
di tipo Fuoco."
4275,275,15,9,"An item to be held by a Pokémon.
It’s a stone tablet that boosts the
power of Fire-type moves."
4276,275,15,11,"ほのおの　タイプの　石盤。
持たせると　ほのおタイプの
技の　威力が　強まる。"
4277,276,8,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Water-type moves."
4278,276,9,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Water-type moves."
4279,276,10,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Water-type moves."
4280,276,11,5,"Objet à tenir. Tablette en pierre
augmentant la puissance des capacités
de type Eau."
4281,276,11,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Water-type moves."
4282,276,14,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Water-type moves."
4283,276,15,1,"みずの　タイプの　せきばん。
もたせると　みずタイプの
わざの　いりょくが　つよまる。"
4284,276,15,3,"물타입의 석판.
지니게 하면 물타입
기술의 위력이 강해진다."
4285,276,15,5,"Objet à tenir. Une tablette en pierre augmentant
la puissance des capacités de type Eau."
4286,276,15,6,"Ein Item zum Tragen. Diese Steintafel verstärkt
Attacken vom Typ Wasser."
4287,276,15,7,"Incienso de exótico aroma que hace que el
Pokémon que lo lleve esté aturdido y se mueva
más despacio."
4288,276,15,8,"Strumento da dare a un Pokémon.
Lastra di pietra che potenzia le mosse
di tipo Acqua."
4289,276,15,9,"An item to be held by a Pokémon.
It’s a stone tablet that boosts the
power of Water-type moves."
4290,276,15,11,"みずの　タイプの　石盤。
持たせると　みずタイプの
技の　威力が　強まる。"
4291,277,8,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Electric-type moves."
4292,277,9,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Electric-type moves."
4293,277,10,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Electric-type moves."
4294,277,11,5,"Objet à tenir. Tablette en pierre
augmentant la puissance des capacités
de type Électrik."
4295,277,11,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Electric-type moves."
4296,277,14,9,"An item to be held by a Pokémon.
It is a stone tablet that boosts the
power of Electric-type moves."
4297,277,15,1,"でんきの　タイプの　せきばん。
もたせると　でんきタイプの
わざの　いりょくが　つよまる。"
4298,277,15,3,"전기타입의 석판.
지니게 하면 전기타입
기술의 위력이 강해진다."
4299,277,15,5,"Objet à tenir. Une tablette en pierre augmentant
la puissance des capacités de type Électrik."
4300,277,15,6,"Ein Item zum Tragen. Diese Steintafel verstärkt
Attacken vom Typ Elektro."
4301,277,15,7,"Tiene un curioso aroma que potencia los
movimientos de tipo Agua. Debe llevarlo un
Pokémon."
4302,277,15,8,"Strumento da dare a un Pokémon.
Lastra di pietra che potenzia le mosse
di tipo Elettro."
4303,277,15,9,"An item to be held by a Pokémon.
It’s a stone tablet that boosts the
power of Electric-type moves."
4304,277,15,11,"でんきの　タイプの　石盤。
持たせると　でんきタイプの
技の　威力が　強まる。"
